System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:19:33:887, 156771521818739,    0.106,   45.000, 3100,  44.759,   4.746,   1.318,  25.795,   2.735,   0.760, 88,  0,   3.324,   0.352,   0.098,   6.628,   0.703,   0.195,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:33:995, 156771762460231,    0.215,   45.000, 3100,  44.038,   9.546,   2.652,  25.086,   5.469,   1.519, 89,  0,   3.496,   0.734,   0.204,   6.541,   1.416,   0.393,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:119, 156772034489996,    0.338,   49.000, 3100,  46.001,  15.213,   4.226,  27.077,   8.805,   2.446, 90,  0,   3.645,   1.183,   0.328,   6.508,   2.218,   0.616,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:262, 156772352253385,    0.482,   58.000, 3000,  45.949,  21.826,   6.063,  26.779,  12.659,   3.516, 92,  0,   3.661,   1.709,   0.475,   6.682,   3.179,   0.883,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:426, 156772713812026,    0.646,   84.000, 2900,  46.378,  29.420,   8.172,  27.246,  17.120,   4.756, 87,  0,   3.769,   2.327,   0.646,   6.523,   4.247,   1.180,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:550, 156772986822097,    0.770,   45.000, 3000,  41.944,  34.606,   9.613,  23.001,  19.964,   5.546, 89,  0,   3.578,   2.769,   0.769,   6.727,   5.079,   1.411,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:675, 156773263175871,    0.895,   57.000, 3000,  44.602,  40.189,  11.163,  25.329,  23.135,   6.426, 89,  0,   3.637,   3.224,   0.896,   6.528,   5.896,   1.638,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:784, 156773503287320,    1.003,   47.000, 3100,  43.151,  44.881,  12.467,  24.228,  25.769,   7.158, 88,  0,   3.592,   3.615,   1.004,   6.765,   6.632,   1.842,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:34:892, 156773742175340,    1.112,   54.000, 3000,  46.285,  49.889,  13.858,  27.234,  28.716,   7.977, 90,  0,   3.647,   4.010,   1.114,   6.617,   7.348,   2.041,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:35:016, 156774017027727,    1.236,   50.000, 3000,  43.852,  55.347,  15.374,  24.427,  31.756,   8.821, 88,  0,   3.619,   4.460,   1.239,   6.803,   8.194,   2.276,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:35:125, 156774257761682,    1.345,   55.000, 3000,  46.332,  60.399,  16.777,  27.141,  34.716,   9.643, 90,  0,   3.723,   4.866,   1.352,   6.702,   8.925,   2.479,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:35:249, 156774529794938,    1.468,   70.000, 2900,  47.312,  66.228,  18.397,  28.132,  38.182,  10.606, 90,  0,   3.853,   5.341,   1.484,   6.656,   9.745,   2.707,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:35:372, 156774801306308,    1.591,   60.000, 2900,  43.414,  71.566,  19.880,  24.132,  41.149,  11.430, 88,  0,   3.755,   5.802,   1.612,   6.772,  10.578,   2.938,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:19:35:387, 156774834800005,    1.606,   25.000, 3000,  38.953,  72.157,  20.044,  19.736,  41.448,  11.513, 86,  0,   3.360,   5.853,   1.626,   6.844,  10.682,   2.967,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.606474
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 72.157349
Cumulative Processor Energy_0 (mWh) = 20.043708
Average Processor Power_0 (Watt) = 44.916608

Cumulative IA Energy_0 (Joules) = 41.448364
Cumulative IA Energy_0 (mWh) = 11.513435
Average IA Power_0 (Watt) = 25.800836

Cumulative DRAM Energy_0 (Joules) = 5.853394
Cumulative DRAM Energy_0 (mWh) = 1.625943
Average DRAM Power_0 (Watt) = 3.643629

Cumulative GT Energy_0 (Joules) = 10.681702
Cumulative GT Energy_0 (mWh) = 2.967139
Average GT Power_0 (Watt) = 6.649161
