System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:47:20:460, 160451328649074,    0.108,   39.000, 3300,  47.516,   5.134,   1.426,  28.473,   3.076,   0.854, 91,  0,   3.518,   0.380,   0.106,   6.571,   0.710,   0.197,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:20:583, 160451600429691,    0.231,   53.000, 3200,  48.417,  11.093,   3.081,  29.121,   6.661,   1.850, 93,  0,   3.963,   0.868,   0.241,   6.770,   1.543,   0.429,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:20:691, 160451839361375,    0.339,   42.000, 3200,  45.090,  15.972,   4.437,  26.035,   9.478,   2.633, 91,  0,   3.742,   1.273,   0.354,   6.599,   2.257,   0.627,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:20:800, 160452079304621,    0.448,   41.000, 3200,  44.993,  20.862,   5.795,  25.603,  12.260,   3.406, 90,  0,   3.741,   1.679,   0.466,   6.758,   2.992,   0.831,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:20:908, 160452318620726,    0.556,   76.000, 3000,  49.911,  26.271,   7.298,  30.612,  15.578,   4.327, 92,  0,   4.097,   2.123,   0.590,   6.759,   3.724,   1.034,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:031, 160452589275804,    0.679,   51.000, 3000,  43.372,  31.588,   8.774,  24.182,  18.542,   5.151, 89,  0,   3.804,   2.590,   0.719,   6.531,   4.525,   1.257,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:154, 160452861145702,    0.802,   48.000, 3100,  44.359,  37.050,  10.292,  25.015,  21.622,   6.006, 90,  0,   3.829,   3.061,   0.850,   6.817,   5.364,   1.490,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:261, 160453097753916,    0.909,   47.000, 3100,  44.499,  41.818,  11.616,  25.107,  24.313,   6.754, 90,  0,   3.830,   3.471,   0.964,   6.892,   6.103,   1.695,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:383, 160453367220913,    1.031,   46.000, 3100,  43.795,  47.163,  13.101,  24.288,  27.277,   7.577, 88,  0,   3.795,   3.935,   1.093,   6.959,   6.952,   1.931,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:492, 160453607305749,    1.140,   48.000, 3100,  44.367,  51.987,  14.441,  24.718,  29.965,   8.323, 89,  0,   3.922,   4.361,   1.211,   6.954,   7.708,   2.141,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:601, 160453848298336,    1.249,   52.000, 3100,  45.740,  56.979,  15.828,  26.598,  32.868,   9.130, 90,  0,   3.955,   4.793,   1.331,   6.642,   8.433,   2.342,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:725, 160454121746606,    1.373,   52.000, 3100,  45.445,  62.608,  17.391,  25.901,  36.075,  10.021, 90,  0,   3.875,   5.273,   1.465,   6.851,   9.281,   2.578,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:834, 160454361972182,    1.482,   39.000, 3100,  43.572,  67.348,  18.708,  23.915,  38.677,  10.744, 92,  0,   3.835,   5.690,   1.581,   7.005,  10.044,   2.790,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:21:957, 160454634352777,    1.605,   66.000, 3100,  47.777,  73.242,  20.345,  28.565,  42.201,  11.722, 93,  0,   3.879,   6.168,   1.713,   6.823,  10.885,   3.024,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:079, 160454904959194,    1.728,   76.000, 2900,  49.023,  79.250,  22.014,  29.868,  45.862,  12.739, 96,  0,   3.804,   6.635,   1.843,   6.425,  11.673,   3.242,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:202, 160455175864161,    1.850,   83.000, 2800,  46.960,  85.012,  23.614,  28.187,  49.320,  13.700, 94,  0,   3.882,   7.111,   1.975,   6.472,  12.467,   3.463,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:325, 160455447305231,    1.973,   83.000, 2800,  46.754,  90.759,  25.211,  27.867,  52.746,  14.652, 94,  0,   3.803,   7.579,   2.105,   6.340,  13.246,   3.679,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:451, 160455725781446,    2.099,   64.000, 2800,  43.508,  96.247,  26.735,  24.148,  55.791,  15.498, 89,  0,   4.000,   8.083,   2.245,   6.676,  14.088,   3.913,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:590, 160456032462303,    2.238,   82.000, 2800,  45.375, 102.549,  28.486,  26.223,  59.433,  16.509, 89,  0,   4.178,   8.663,   2.406,   6.489,  14.989,   4.164,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:728, 160456335069939,    2.375,   71.000, 2800,  44.005, 108.580,  30.161,  24.818,  62.835,  17.454, 89,  0,   3.928,   9.202,   2.556,   6.586,  15.892,   4.414,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:851, 160456607948215,    2.499,   53.000, 2900,  42.046, 113.776,  31.604,  22.692,  65.639,  18.233, 88,  0,   3.819,   9.674,   2.687,   6.694,  16.719,   4.644,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:22:991, 160456917485461,    2.639,   67.000, 3000,  43.935, 119.935,  33.315,  24.767,  69.111,  19.198, 94,  0,   3.814,  10.208,   2.836,   6.722,  17.662,   4.906,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:131, 160457226431855,    2.779,   76.000, 2900,  46.712, 126.471,  35.131,  27.849,  73.008,  20.280, 94,  0,   3.895,  10.753,   2.987,   6.283,  18.541,   5.150,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:271, 160457535918002,    2.919,   84.000, 2800,  46.732, 133.022,  36.950,  27.514,  76.864,  21.351, 91,  0,   3.900,  11.300,   3.139,   6.662,  19.475,   5.410,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:395, 160457809324803,    3.043,   80.000, 2800,  46.049, 138.724,  38.534,  26.825,  80.186,  22.274, 95,  0,   3.826,  11.774,   3.270,   6.624,  20.295,   5.637,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:518, 160458080536972,    3.166,   78.000, 2700,  45.480, 144.310,  40.086,  26.447,  83.434,  23.176, 94,  0,   3.951,  12.259,   3.405,   6.361,  21.076,   5.854,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:639, 160458348077771,    3.287,   73.000, 2800,  43.730, 149.609,  41.558,  24.323,  86.382,  23.995, 92,  0,   4.063,  12.751,   3.542,   6.855,  21.907,   6.085,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:762, 160458620189364,    3.410,   66.000, 2800,  42.277, 154.819,  43.005,  23.047,  89.222,  24.784, 90,  0,   3.921,  13.235,   3.676,   6.724,  22.735,   6.315,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:23:885, 160458891580969,    3.533,   72.000, 2900,  44.359, 160.271,  44.520,  25.262,  92.327,  25.646, 89,  0,   3.970,  13.723,   3.812,   6.464,  23.530,   6.536,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:24:007, 160459160997996,    3.655,   74.000, 2900,  46.173, 165.905,  46.085,  26.705,  95.585,  26.552, 94,  0,   4.058,  14.218,   3.949,   6.823,  24.362,   6.767,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:24:131, 160459433873785,    3.779,   66.000, 2800,  44.026, 171.346,  47.596,  24.675,  98.635,  27.399, 91,  0,   3.798,  14.687,   4.080,   6.619,  25.180,   6.995,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:24:255, 160459708997755,    3.903,   59.000, 2900,  42.223, 176.607,  49.057,  22.675, 101.460,  28.183, 88,  0,   3.887,  15.171,   4.214,   6.842,  26.033,   7.231,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:24:363, 160459947294747,    4.011,   48.000, 3000,  42.632, 181.208,  50.336,  23.840, 104.033,  28.898, 88,  0,   3.718,  15.573,   4.326,   6.603,  26.746,   7.429,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:47:24:487, 160460220343536,    4.135,   47.000, 3100,  43.553, 186.594,  51.832,  24.008, 107.002,  29.723, 90,  0,   3.866,  16.051,   4.459,   6.928,  27.602,   7.667,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
