System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:21:05:867, 156974614589977,    0.114,   51.000, 3100,  46.169,   5.263,   1.462,  27.307,   3.113,   0.865, 90,  0,   3.488,   0.398,   0.110,   6.495,   0.740,   0.206,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:05:975, 156974854750046,    0.223,   48.000, 3000,  45.595,  10.222,   2.839,  26.359,   5.980,   1.661, 89,  0,   3.595,   0.789,   0.219,   6.670,   1.466,   0.407,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:101, 156975134446285,    0.349,   69.000, 3000,  47.009,  16.177,   4.494,  27.415,   9.452,   2.626, 94,  0,   3.967,   1.291,   0.359,   6.883,   2.338,   0.649,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:254, 156975470926697,    0.502,   77.000, 2900,  45.547,  23.118,   6.422,  26.248,  13.452,   3.737, 90,  0,   3.980,   1.898,   0.527,   6.754,   3.367,   0.935,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:378, 156975744739677,    0.626,   54.000, 3200,  47.197,  28.971,   8.047,  27.686,  16.886,   4.690, 94,  0,   3.793,   2.368,   0.658,   6.995,   4.234,   1.176,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:487, 156975985072341,    0.735,   46.000, 2800,  44.657,  33.831,   9.398,  25.293,  19.639,   5.455, 91,  0,   3.569,   2.756,   0.766,   6.811,   4.976,   1.382,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:595, 156976222127150,    0.842,   58.000, 2900,  42.958,  38.443,  10.679,  24.131,  22.229,   6.175, 91,  0,   3.690,   3.153,   0.876,   6.491,   5.673,   1.576,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:719, 156976496595162,    0.966,   58.000, 2900,  44.695,  43.999,  12.222,  25.175,  25.359,   7.044, 92,  0,   3.734,   3.617,   1.005,   6.745,   6.511,   1.809,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:844, 156976771824553,    1.091,   51.000, 3000,  42.324,  49.275,  13.687,  23.579,  28.298,   7.861, 89,  0,   3.444,   4.046,   1.124,   6.597,   7.334,   2.037,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:06:951, 156977009768150,    1.199,   50.000, 3000,  44.405,  54.060,  15.017,  25.259,  31.020,   8.617, 91,  0,   3.595,   4.433,   1.232,   6.572,   8.042,   2.234,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:07:074, 156977280926379,    1.322,   51.000, 3000,  43.850,  59.445,  16.513,  24.481,  34.026,   9.452, 88,  0,   3.635,   4.880,   1.356,   6.821,   8.879,   2.466,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:07:182, 156977520248935,    1.430,   65.000, 3000,  46.819,  64.520,  17.922,  27.551,  37.013,  10.281, 92,  0,   3.932,   5.306,   1.474,   6.872,   9.624,   2.673,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:07:320, 156977824261470,    1.568,   91.000, 2900,  48.006,  71.130,  19.758,  28.551,  40.944,  11.373, 91,  0,   4.079,   5.868,   1.630,   6.650,  10.540,   2.928,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:07:429, 156978063371144,    1.676,   44.000, 3000,  40.747,  75.542,  20.984,  21.944,  43.320,  12.033, 86,  0,   3.475,   6.244,   1.734,   6.436,  11.237,   3.121,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:21:07:460, 156978135195977,    1.708,   36.000, 3000,  37.387,  76.758,  21.322,  18.287,  43.915,  12.199, 87,  0,   2.929,   6.339,   1.761,   6.428,  11.446,   3.179,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.708457
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 76.758362
Cumulative Processor Energy_0 (mWh) = 21.321767
Average Processor Power_0 (Watt) = 44.928463

Cumulative IA Energy_0 (Joules) = 43.914856
Cumulative IA Energy_0 (mWh) = 12.198571
Average IA Power_0 (Watt) = 25.704391

Cumulative DRAM Energy_0 (Joules) = 6.339233
Cumulative DRAM Energy_0 (mWh) = 1.760898
Average DRAM Power_0 (Watt) = 3.710501

Cumulative GT Energy_0 (Joules) = 11.445984
Cumulative GT Energy_0 (mWh) = 3.179440
Average GT Power_0 (Watt) = 6.699602
