System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:42:19:745, 159787346309264,    0.115,   45.000, 3100,  44.296,   5.101,   1.417,  25.337,   2.918,   0.811, 90,  0,   3.361,   0.387,   0.108,   6.634,   0.764,   0.212,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:868, 159787620067009,    0.239,   41.000, 3100,  42.953,  10.427,   2.896,  24.035,   5.898,   1.638, 88,  0,   3.490,   0.820,   0.228,   6.566,   1.578,   0.438,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:977, 159787859712361,    0.348,   40.000, 3200,  44.327,  15.238,   4.233,  25.173,   8.630,   2.397, 89,  0,   3.502,   1.200,   0.333,   6.525,   2.286,   0.635,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:085, 159788098319546,    0.456,   45.000, 3200,  45.033,  20.104,   5.585,  26.102,  11.451,   3.181, 89,  0,   3.515,   1.580,   0.439,   6.504,   2.989,   0.830,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:195, 159788341399405,    0.566,   39.000, 3200,  44.836,  25.040,   6.956,  25.794,  14.290,   3.970, 88,  0,   3.495,   1.964,   0.546,   6.656,   3.722,   1.034,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:320, 159788617412794,    0.691,   40.000, 3200,  44.752,  30.635,   8.510,  25.580,  17.488,   4.858, 88,  0,   3.543,   2.407,   0.669,   6.766,   4.568,   1.269,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:428, 159788855176683,    0.799,   44.000, 3200,  45.804,  35.567,   9.880,  26.503,  20.342,   5.651, 91,  0,   3.582,   2.793,   0.776,   6.719,   5.291,   1.470,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:553, 159789131312529,    0.924,   57.000, 3100,  47.437,  41.499,  11.528,  28.105,  23.857,   6.627, 91,  0,   3.953,   3.288,   0.913,   6.732,   6.133,   1.704,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:675, 159789401925256,    1.046,   52.000, 3100,  45.893,  47.124,  13.090,  27.066,  27.174,   7.548, 92,  0,   3.579,   3.726,   1.035,   6.606,   6.943,   1.929,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:20:800, 159789677771599,    1.171,   65.000, 3000,  47.161,  53.016,  14.727,  28.080,  30.682,   8.523, 90,  0,   3.769,   4.197,   1.166,   6.495,   7.754,   2.154,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
