System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:41:49:238, 159719989622259,    1.778,   78.000, 3000,  51.403,  90.291,  25.081,  31.985,  56.007,  15.557, 94,  0,   4.082,   7.238,   2.011,   6.508,  11.669,   3.241,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:49:364, 159720266085551,    1.904,   72.000, 3300,  52.723,  96.892,  26.915,  33.675,  60.223,  16.729, 97,  0,   4.104,   7.752,   2.153,   6.483,  12.481,   3.467,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:49:489, 159720542561553,    2.029,   58.000, 3600,  50.157, 103.173,  28.659,  31.226,  64.133,  17.815, 94,  0,   3.778,   8.225,   2.285,   6.405,  13.283,   3.690,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:49:612, 159720814919234,    2.152,   55.000, 3300,  51.777, 109.560,  30.433,  32.980,  68.201,  18.945, 94,  0,   3.725,   8.684,   2.412,   6.431,  14.076,   3.910,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:49:753, 159721126058235,    2.293,   77.000, 2900,  49.746, 116.569,  32.380,  30.720,  72.530,  20.147, 95,  0,   4.060,   9.256,   2.571,   6.336,  14.969,   4.158,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:49:948, 159721556475116,    2.488,   88.000, 2700,  48.529, 126.029,  35.008,  29.275,  78.237,  21.733, 96,  0,   4.173,  10.070,   2.797,   6.463,  16.229,   4.508,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:085, 159721859066171,    2.625,   91.000, 2900,  50.563, 132.959,  36.933,  31.426,  82.544,  22.929, 96,  0,   4.095,  10.631,   2.953,   6.480,  17.117,   4.755,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:211, 159722135832277,    2.750,   51.000, 3100,  51.955, 139.471,  38.742,  32.747,  86.649,  24.069, 97,  0,   3.698,  11.095,   3.082,   6.461,  17.927,   4.980,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:335, 159722410112408,    2.875,   66.000, 3600,  48.542, 145.501,  40.417,  29.411,  90.302,  25.084, 92,  0,   3.870,  11.575,   3.215,   6.615,  18.749,   5.208,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:459, 159722683210133,    2.998,   50.000, 3400,  52.037, 151.937,  42.205,  33.303,  94.421,  26.228, 94,  0,   3.563,  12.016,   3.338,   6.148,  19.509,   5.419,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:569, 159722925765189,    3.108,   48.000, 3200,  49.290, 157.352,  43.709,  31.015,  97.828,  27.175, 95,  0,   3.499,  12.400,   3.445,   6.296,  20.201,   5.611,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:695, 159723204973290,    3.235,   41.000, 3900,  51.280, 163.836,  45.510,  32.618, 101.953,  28.320, 92,  0,   3.286,  12.816,   3.560,   6.091,  20.971,   5.825,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:803, 159723443702117,    3.343,   55.000, 3400,  50.635, 169.311,  47.031,  32.118, 105.425,  29.285, 94,  0,   3.642,  13.210,   3.669,   6.140,  21.635,   6.010,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:50:927, 159723717875888,    3.467,   49.000, 2900,  51.458, 175.700,  48.806,  33.025, 109.526,  30.424, 97,  0,   3.491,  13.643,   3.790,   6.082,  22.390,   6.219,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:096, 159724090627361,    3.636,   73.000, 3200,  49.193, 184.005,  51.113,  30.474, 114.671,  31.853, 97,  0,   3.696,  14.267,   3.963,   6.138,  23.426,   6.507,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:205, 159724331541376,    3.745,   36.000, 3800,  48.044, 189.247,  52.569,  29.691, 117.910,  32.753, 93,  0,   3.193,  14.616,   4.060,   6.245,  24.107,   6.696,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:314, 159724571558937,    3.854,   55.000, 3400,  49.484, 194.626,  54.063,  30.675, 121.245,  33.679, 94,  0,   3.652,  15.013,   4.170,   6.090,  24.769,   6.880,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:422, 159724810353963,    3.962,   44.000, 3700,  53.641, 200.427,  55.674,  35.257, 125.058,  34.738, 94,  0,   3.479,  15.389,   4.275,   6.097,  25.429,   7.064,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:532, 159725053523769,    4.072,   46.000, 3100,  50.399, 205.978,  57.216,  31.802, 128.560,  35.711, 97,  0,   3.443,  15.768,   4.380,   6.251,  26.117,   7.255,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:641, 159725294645443,    4.181,   44.000, 3400,  50.261, 211.467,  58.741,  31.930, 132.047,  36.680, 94,  0,   3.456,  16.145,   4.485,   6.116,  26.785,   7.440,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:764, 159725565687667,    4.304,   46.000, 3700,  49.427, 217.534,  60.426,  30.899, 135.840,  37.733, 93,  0,   3.396,  16.562,   4.601,   6.050,  27.528,   7.647,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:873, 159725805941202,    4.413,   49.000, 3000,  49.132, 222.880,  61.911,  30.490, 139.158,  38.655, 95,  0,   3.483,  16.941,   4.706,   6.080,  28.189,   7.830,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:51:999, 159726083269899,    4.538,   57.000, 3000,  48.002, 228.909,  63.586,  29.609, 142.877,  39.688, 95,  0,   3.537,  17.386,   4.829,   6.213,  28.970,   8.047,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:122, 159726356727068,    4.662,   59.000, 3000,  45.263, 234.515,  65.143,  26.142, 146.114,  40.587, 93,  0,   3.808,  17.857,   4.960,   6.460,  29.770,   8.269,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:276, 159726696489274,    4.816,   62.000, 3800,  53.162, 242.695,  67.415,  34.338, 151.398,  42.055, 92,  0,   3.652,  18.419,   5.116,   6.456,  30.763,   8.545,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:384, 159726934628239,    4.924,   35.000, 3700,  52.444, 248.352,  68.987,  33.770, 155.040,  43.067, 95,  0,   3.269,  18.772,   5.214,   6.202,  31.432,   8.731,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:492, 159727172656067,    5.032,   35.000, 3900,  51.850, 253.941,  70.539,  33.187, 158.618,  44.061, 94,  0,   3.250,  19.122,   5.312,   6.242,  32.105,   8.918,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:600, 159727411321003,    5.140,   37.000, 3500,  54.616, 259.845,  72.179,  36.030, 162.512,  45.142, 95,  0,   3.346,  19.484,   5.412,   6.253,  32.781,   9.106,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:711, 159727655669510,    5.250,   43.000, 3300,  52.340, 265.637,  73.788,  33.529, 166.223,  46.173, 95,  0,   3.491,  19.870,   5.519,   6.248,  33.472,   9.298,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:833, 159727926499080,    5.373,   39.000, 3500,  49.546, 271.714,  75.476,  31.203, 170.050,  47.236, 96,  0,   3.286,  20.273,   5.631,   6.325,  34.248,   9.513,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:52:944, 159728169517793,    5.483,   50.000, 3000,  53.063, 277.554,  77.098,  34.154, 173.809,  48.280, 95,  0,   3.797,  20.691,   5.748,   6.303,  34.942,   9.706,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:112, 159728541608165,    5.652,  120.000, 2800,  48.713, 285.763,  79.379,  29.194, 178.729,  49.647, 96,  0,   4.171,  21.394,   5.943,   6.656,  36.064,  10.018,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:252, 159728850860646,    5.792,   50.000, 3700,  52.326, 293.092,  81.414,  33.565, 183.430,  50.953, 95,  0,   3.646,  21.905,   6.085,   6.324,  36.949,  10.264,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:361, 159729091550561,    5.901,   39.000, 3300,  51.493, 298.705,  82.974,  33.010, 187.028,  51.952, 94,  0,   3.263,  22.260,   6.183,   6.134,  37.618,  10.449,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:471, 159729333407711,    6.010,   49.000, 3400,  52.354, 304.440,  84.567,  33.802, 190.731,  52.981, 98,  0,   3.659,  22.661,   6.295,   6.299,  38.308,  10.641,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:592, 159729601776675,    6.132,   47.000, 3500,  49.039, 310.400,  86.222,  30.276, 194.411,  54.003, 92,  0,   3.609,  23.100,   6.417,   6.177,  39.059,  10.850,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:763, 159729979419848,    6.303,   64.000, 3600,  50.613, 319.057,  88.627,  31.650, 199.824,  55.507, 94,  0,   3.692,  23.731,   6.592,   6.443,  40.161,  11.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:872, 159730220025850,    6.412,   48.000, 3400,  50.369, 324.545,  90.152,  31.433, 203.249,  56.458, 95,  0,   3.653,  24.129,   6.703,   6.470,  40.866,  11.352,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:53:996, 159730493842758,    6.536,   42.000, 3600,  52.022, 330.997,  91.944,  33.317, 207.381,  57.606, 95,  0,   3.377,  24.548,   6.819,   6.310,  41.648,  11.569,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:120, 159730767498337,    6.660,   47.000, 3200,  51.851, 337.423,  93.729,  33.251, 211.502,  58.751, 97,  0,   3.482,  24.980,   6.939,   6.181,  42.415,  11.782,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:228, 159731006270400,    6.768,   52.000, 2800,  48.727, 342.692,  95.192,  30.183, 214.766,  59.657, 96,  0,   3.519,  25.360,   7.044,   6.206,  43.086,  11.968,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:352, 159731280364792,    6.892,   49.000, 3500,  48.777, 348.747,  96.874,  30.236, 218.519,  60.700, 94,  0,   3.471,  25.791,   7.164,   6.207,  43.856,  12.182,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:461, 159731520603514,    7.001,   34.000, 3800,  51.898, 354.394,  98.443,  33.417, 222.155,  61.710, 93,  0,   3.168,  26.136,   7.260,   6.146,  44.525,  12.368,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:567, 159731754543424,    7.107,   46.000, 3100,  51.046, 359.802,  99.945,  32.378, 225.585,  62.663, 94,  0,   3.562,  26.513,   7.365,   6.181,  45.180,  12.550,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:690, 159732025684700,    7.229,   42.000, 3300,  48.701, 365.783, 101.606,  30.134, 229.286,  63.691, 97,  0,   3.301,  26.919,   7.477,   6.197,  45.941,  12.761,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:799, 159732265408492,    7.338,   32.000, 3400,  47.112, 370.898, 103.027,  28.871, 232.420,  64.561, 96,  0,   3.150,  27.260,   7.572,   6.139,  46.607,  12.946,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:54:970, 159732645554746,    7.510,   82.000, 3100,  52.371, 379.914, 105.532,  33.569, 238.200,  66.167, 95,  0,   3.716,  27.900,   7.750,   6.432,  47.715,  13.254,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:154, 159733052781853,    7.695,   98.000, 2800,  50.249, 389.182, 108.106,  30.403, 243.807,  67.724, 95,  0,   4.098,  28.656,   7.960,   6.987,  49.003,  13.612,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:323, 159733423622015,    7.863,   78.000, 3200,  48.552, 397.336, 110.371,  29.023, 248.682,  69.078, 94,  0,   4.048,  29.336,   8.149,   6.851,  50.154,  13.932,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:444, 159733692737834,    7.984,   63.000, 3200,  51.149, 403.570, 112.103,  31.251, 252.491,  70.136, 94,  0,   3.982,  29.821,   8.284,   7.176,  51.029,  14.175,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:615, 159734068349627,    8.155,   80.000, 3100,  50.718, 412.198, 114.499,  30.800, 257.730,  71.592, 94,  0,   4.125,  30.523,   8.479,   7.249,  52.262,  14.517,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:723, 159734307521963,    8.263,   52.000, 3400,  49.397, 417.549, 115.986,  30.017, 260.981,  72.495, 94,  0,   3.768,  30.931,   8.592,   6.980,  53.018,  14.727,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:832, 159734547232836,    8.371,   51.000, 3200,  50.279, 423.007, 117.502,  30.429, 264.285,  73.412, 97,  0,   3.740,  31.337,   8.705,   7.095,  53.788,  14.941,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:55:941, 159734788931641,    8.481,   45.000, 3500,  50.778, 428.566, 119.046,  31.556, 267.739,  74.372, 93,  0,   3.680,  31.740,   8.817,   6.963,  54.550,  15.153,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:062, 159735055387393,    8.602,   48.000, 3600,  51.531, 434.784, 120.773,  31.948, 271.595,  75.443, 94,  0,   3.704,  32.187,   8.941,   6.853,  55.377,  15.383,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:171, 159735295828270,    8.711,   41.000, 3200,  51.051, 440.344, 122.318,  31.809, 275.058,  76.405, 95,  0,   3.734,  32.594,   9.054,   6.723,  56.109,  15.586,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:327, 159735640673944,    8.867,   68.000, 2800,  50.435, 448.220, 124.506,  31.315, 279.949,  77.764, 97,  0,   3.776,  33.183,   9.218,   6.603,  57.140,  15.872,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:466, 159735947324451,    9.006,   65.000, 3700,  50.183, 455.190, 126.442,  30.833, 284.231,  78.953, 92,  0,   3.878,  33.722,   9.367,   6.726,  58.074,  16.132,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:575, 159736188113532,    9.115,   41.000, 3600,  52.237, 460.886, 128.024,  32.614, 287.788,  79.941, 93,  0,   3.716,  34.127,   9.480,   7.108,  58.850,  16.347,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:684, 159736428567178,    9.224,   40.000, 3200,  50.092, 466.342, 129.539,  30.621, 291.123,  80.867, 97,  0,   3.665,  34.526,   9.591,   6.902,  59.601,  16.556,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:839, 159736772081221,    9.379,   58.000, 3200,  50.149, 474.144, 131.707,  30.594, 295.882,  82.190, 95,  0,   3.758,  35.111,   9.753,   7.120,  60.709,  16.864,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:56:963, 159737044906347,    9.503,   52.000, 3600,  52.437, 480.623, 133.506,  32.719, 299.925,  83.313, 92,  0,   3.794,  35.580,   9.883,   7.104,  61.587,  17.107,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:087, 159737319183129,    9.627,   53.000, 3400,  48.932, 486.701, 135.195,  29.543, 303.595,  84.332, 92,  0,   3.705,  36.040,  10.011,   6.929,  62.447,  17.346,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:195, 159737557372741,    9.735,   39.000, 3600,  52.098, 492.321, 136.756,  32.625, 307.114,  85.310, 94,  0,   3.598,  36.428,  10.119,   6.921,  63.194,  17.554,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:303, 159737795404428,    9.843,   39.000, 3300,  52.135, 497.941, 138.317,  32.799, 310.650,  86.292, 96,  0,   3.594,  36.815,  10.227,   6.768,  63.924,  17.757,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:428, 159738071961931,    9.968,   39.000, 3400,  52.134, 504.471, 140.131,  32.807, 314.759,  87.433, 94,  0,   3.726,  37.282,  10.356,   6.833,  64.779,  17.994,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:596, 159738442923071,   10.136,   62.000, 3400,  51.811, 513.176, 142.549,  32.446, 320.210,  88.947, 92,  0,   3.682,  37.901,  10.528,   6.894,  65.938,  18.316,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:720, 159738717183875,   10.260,   47.000, 3200,  48.183, 519.161, 144.211,  28.610, 323.764,  89.934, 92,  0,   3.723,  38.363,  10.656,   7.084,  66.818,  18.560,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:844, 159738989315545,   10.383,   43.000, 3200,  47.045, 524.959, 145.822,  27.285, 327.127,  90.869, 92,  0,   3.698,  38.819,  10.783,   6.967,  67.676,  18.799,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:57:968, 159739263791429,   10.508,   52.000, 3100,  45.926, 530.668, 147.408,  26.448, 330.415,  91.782, 92,  0,   3.757,  39.286,  10.913,   7.026,  68.550,  19.042,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:091, 159739535289597,   10.631,   52.000, 3000,  47.128, 536.463, 149.017,  27.415, 333.786,  92.718, 92,  0,   3.830,  39.757,  11.044,   7.109,  69.424,  19.284,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:216, 159739811314617,   10.756,   72.000, 2900,  47.513, 542.403, 150.667,  27.917, 337.276,  93.688, 91,  0,   3.919,  40.247,  11.180,   6.973,  70.295,  19.527,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:338, 159740082100265,   10.878,   66.000, 2900,  44.659, 547.879, 152.189,  25.258, 340.373,  94.548, 90,  0,   3.776,  40.710,  11.308,   6.745,  71.123,  19.756,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:345, 159740097717119,   10.885,   39.000, 2900,  42.587, 548.181, 152.272,  25.293, 340.552,  94.598, 92,  0,   2.408,  40.727,  11.313,   5.462,  71.161,  19.767,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.885290
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 548.180664
Cumulative Processor Energy_0 (mWh) = 152.272407
Average Processor Power_0 (Watt) = 50.359769

Cumulative IA Energy_0 (Joules) = 340.551941
Cumulative IA Energy_0 (mWh) = 94.597761
Average IA Power_0 (Watt) = 31.285520

Cumulative DRAM Energy_0 (Joules) = 40.726990
Cumulative DRAM Energy_0 (mWh) = 11.313053
Average DRAM Power_0 (Watt) = 3.741470

Cumulative GT Energy_0 (Joules) = 71.161194
Cumulative GT Energy_0 (mWh) = 19.766998
Average GT Power_0 (Watt) = 6.537373
