System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:43:03:571, 159884114632431,    1.946,   48.000, 3100,  45.505,  88.815,  24.671,  26.034,  51.414,  14.282, 89,  0,   3.739,   7.229,   2.008,   6.759,  13.031,   3.620,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:03:693, 159884385341975,    2.068,   44.000, 3100,  44.437,  94.263,  26.184,  25.632,  54.556,  15.154, 88,  0,   3.557,   7.666,   2.129,   6.583,  13.838,   3.844,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:03:815, 159884654812372,    2.190,   78.000, 2900,  49.192, 100.267,  27.852,  29.876,  58.202,  16.167, 95,  0,   3.970,   8.150,   2.264,   6.699,  14.656,   4.071,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:03:924, 159884894802339,    2.299,   48.000, 3000,  42.433, 104.879,  29.133,  23.334,  60.738,  16.872, 89,  0,   3.624,   8.544,   2.373,   6.511,  15.363,   4.268,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:033, 159885135281680,    2.408,   46.000, 3000,  43.137, 109.577,  30.438,  23.695,  63.319,  17.589, 88,  0,   3.680,   8.945,   2.485,   6.929,  16.118,   4.477,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:142, 159885376635719,    2.517,   38.000, 3100,  42.617, 114.235,  31.732,  23.601,  65.899,  18.305, 88,  0,   3.514,   9.329,   2.591,   6.664,  16.847,   4.680,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:265, 159885648881737,    2.640,   44.000, 3100,  44.174, 119.682,  33.245,  24.775,  68.954,  19.154, 90,  0,   3.626,   9.776,   2.716,   6.725,  17.676,   4.910,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:388, 159885920135825,    2.763,   54.000, 3100,  45.917, 125.323,  34.812,  27.113,  72.284,  20.079, 91,  0,   3.780,  10.241,   2.845,   6.571,  18.483,   5.134,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:512, 159886192771572,    2.887,   48.000, 3100,  45.508, 130.942,  36.373,  26.188,  75.518,  20.977, 90,  0,   3.665,  10.693,   2.970,   6.609,  19.299,   5.361,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:619, 159886430023450,    2.994,   38.000, 3100,  42.884, 135.550,  37.653,  23.823,  78.078,  21.688, 88,  0,   3.475,  11.067,   3.074,   6.804,  20.030,   5.564,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:745, 159886708559761,    3.120,   46.000, 3200,  44.521, 141.166,  39.213,  25.426,  81.285,  22.579, 90,  0,   3.624,  11.524,   3.201,   6.776,  20.885,   5.801,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:853, 159886946219977,    3.228,   42.000, 3100,  46.260, 146.145,  40.596,  26.528,  84.141,  23.372, 88,  0,   3.701,  11.922,   3.312,   6.970,  21.635,   6.010,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:04:962, 159887186768698,    3.337,   45.000, 3100,  44.763, 151.022,  41.951,  25.294,  86.896,  24.138, 89,  0,   3.691,  12.324,   3.423,   6.908,  22.388,   6.219,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:085, 159887458809221,    3.460,   43.000, 3100,  44.055, 156.450,  43.458,  24.952,  89.971,  24.992, 91,  0,   3.560,  12.763,   3.545,   6.782,  23.223,   6.451,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:194, 159887699600108,    3.569,   38.000, 3200,  44.777, 161.333,  44.815,  25.516,  92.753,  25.765, 92,  0,   3.591,  13.154,   3.654,   6.794,  23.964,   6.657,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:317, 159887971091531,    3.692,   44.000, 3200,  45.808, 166.966,  46.379,  26.600,  96.024,  26.673, 88,  0,   3.606,  13.598,   3.777,   6.744,  24.794,   6.887,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:425, 159888209410489,    3.800,   49.000, 3100,  47.084, 172.047,  47.791,  27.602,  99.003,  27.501, 91,  0,   3.914,  14.020,   3.895,   6.827,  25.530,   7.092,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:549, 159888483760143,    3.924,   50.000, 3100,  45.704, 177.726,  49.368,  26.275, 102.268,  28.408, 92,  0,   3.722,  14.483,   4.023,   6.989,  26.399,   7.333,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:672, 159888754582993,    4.047,   44.000, 3100,  44.792, 183.220,  50.894,  25.171, 105.355,  29.265, 88,  0,   3.673,  14.933,   4.148,   6.982,  27.255,   7.571,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:780, 159888992784291,    4.155,   40.000, 3100,  44.335, 188.003,  52.223,  24.910, 108.043,  30.012, 89,  0,   3.646,  15.327,   4.257,   6.923,  28.002,   7.778,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:05:907, 159889274249480,    4.282,   69.000, 3000,  47.240, 194.025,  53.896,  28.149, 111.631,  31.009, 93,  0,   3.879,  15.821,   4.395,   6.716,  28.858,   8.016,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:074, 159889643476284,    4.449,   64.000, 2900,  47.306, 201.935,  56.093,  28.046, 116.321,  32.311, 89,  0,   3.862,  16.467,   4.574,   6.460,  29.938,   8.316,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:198, 159889916425353,    4.573,   40.000, 3000,  40.943, 206.997,  57.499,  21.852, 119.022,  33.062, 89,  0,   3.550,  16.906,   4.696,   6.833,  30.783,   8.551,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:323, 159890192052719,    4.698,   41.000, 3100,  42.607, 212.315,  58.976,  23.249, 121.924,  33.868, 88,  0,   3.579,  17.353,   4.820,   6.857,  31.639,   8.789,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:446, 159890463675355,    4.821,   41.000, 3100,  43.322, 217.645,  60.457,  24.257, 124.908,  34.697, 89,  0,   3.534,  17.787,   4.941,   6.705,  32.464,   9.018,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:572, 159890741684583,    4.947,   82.000, 2900,  51.784, 224.165,  62.268,  32.538, 129.005,  35.835, 93,  0,   3.866,  18.274,   5.076,   6.602,  33.295,   9.249,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:697, 159891017647126,    5.072,   70.000, 2800,  47.489, 230.100,  63.917,  28.251, 132.536,  36.816, 94,  0,   3.780,  18.747,   5.207,   6.693,  34.132,   9.481,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:836, 159891324838185,    5.211,   79.000, 2800,  45.327, 236.406,  65.668,  26.539, 136.228,  37.841, 92,  0,   3.579,  19.245,   5.346,   6.426,  35.026,   9.729,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:06:962, 159891602382429,    5.337,   58.000, 2800,  44.312, 241.976,  67.216,  25.065, 139.379,  38.716, 89,  0,   3.865,  19.730,   5.481,   6.568,  35.851,   9.959,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:099, 159891905613943,    5.474,   62.000, 2900,  43.052, 247.889,  68.858,  24.038, 142.680,  39.633, 90,  0,   3.660,  20.233,   5.620,   6.636,  36.763,  10.212,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:224, 159892181666593,    5.599,   54.000, 2900,  42.625, 253.218,  70.338,  23.407, 145.607,  40.446, 88,  0,   3.601,  20.683,   5.745,   6.753,  37.607,  10.446,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:347, 159892454112554,    5.722,   41.000, 3000,  42.924, 258.514,  71.809,  23.425, 148.497,  41.249, 88,  0,   3.642,  21.133,   5.870,   6.797,  38.446,  10.679,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:470, 159892725418842,    5.845,   44.000, 3100,  43.077, 263.807,  73.280,  24.245, 151.476,  42.077, 87,  0,   3.541,  21.568,   5.991,   6.681,  39.267,  10.907,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:593, 159892995453291,    5.968,   42.000, 3100,  44.053, 269.195,  74.776,  24.675, 154.494,  42.915, 90,  0,   3.564,  22.004,   6.112,   6.709,  40.087,  11.135,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:701, 159893234654871,    6.076,   41.000, 3200,  43.412, 273.898,  76.083,  24.415, 157.139,  43.650, 89,  0,   3.533,  22.386,   6.218,   6.744,  40.818,  11.338,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:826, 159893511170378,    6.201,   42.000, 3100,  46.898, 279.771,  77.714,  27.853, 160.627,  44.619, 93,  0,   3.598,  22.837,   6.344,   6.645,  41.650,  11.569,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:07:965, 159893817701730,    6.340,   49.000, 3100,  44.889, 286.003,  79.445,  25.720, 164.198,  45.610, 90,  0,   3.579,  23.334,   6.482,   6.677,  42.577,  11.827,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:089, 159894092222131,    6.464,   53.000, 3100,  45.395, 291.647,  81.013,  26.227, 167.458,  46.516, 92,  0,   3.647,  23.787,   6.608,   6.825,  43.425,  12.063,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:244, 159894434258053,    6.619,   71.000, 3000,  47.365, 298.984,  83.051,  28.007, 171.797,  47.721, 89,  0,   3.924,  24.395,   6.776,   6.701,  44.464,  12.351,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:366, 159894703364838,    6.741,   43.000, 3000,  42.411, 304.153,  84.487,  23.019, 174.602,  48.501, 90,  0,   3.611,  24.835,   6.899,   6.860,  45.300,  12.583,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:489, 159894974410115,    6.864,   43.000, 3100,  43.987, 309.553,  85.987,  24.369, 177.594,  49.332, 89,  0,   3.674,  25.286,   7.024,   6.984,  46.157,  12.821,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:614, 159895250801493,    6.989,   45.000, 3100,  44.462, 315.118,  87.533,  25.128, 180.739,  50.205, 88,  0,   3.674,  25.746,   7.152,   6.919,  47.023,  13.062,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:737, 159895522219542,    7.112,   47.000, 3100,  45.114, 320.664,  89.073,  25.656, 183.893,  51.081, 89,  0,   3.709,  26.202,   7.278,   6.931,  47.875,  13.299,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:861, 159895795862776,    7.236,   44.000, 3100,  44.536, 326.183,  90.606,  24.961, 186.986,  51.941, 90,  0,   3.674,  26.657,   7.405,   7.003,  48.743,  13.540,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:08:970, 159896036810972,    7.345,   41.000, 3100,  44.268, 331.014,  91.948,  24.909, 189.705,  52.696, 90,  0,   3.637,  27.054,   7.515,   6.957,  49.502,  13.751,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:093, 159896308196313,    7.468,   44.000, 3100,  44.573, 336.492,  93.470,  25.071, 192.786,  53.552, 88,  0,   3.657,  27.504,   7.640,   6.931,  50.354,  13.987,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:214, 159896574944351,    7.589,   45.000, 3200,  45.368, 341.973,  94.993,  26.069, 195.935,  54.426, 88,  0,   3.640,  27.943,   7.762,   6.788,  51.174,  14.215,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:322, 159896812981021,    7.697,   38.000, 3200,  45.523, 346.881,  96.356,  26.261, 198.766,  55.213, 94,  0,   3.554,  28.326,   7.868,   6.704,  51.897,  14.416,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:445, 159897085072128,    7.820,   42.000, 3200,  44.017, 352.305,  97.862,  24.942, 201.840,  56.067, 90,  0,   3.557,  28.765,   7.990,   6.720,  52.725,  14.646,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:569, 159897359239997,    7.944,   46.000, 3100,  46.140, 358.034,  99.454,  26.823, 205.171,  56.992, 90,  0,   3.680,  29.222,   8.117,   6.903,  53.582,  14.884,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:694, 159897635090558,    8.069,   42.000, 3100,  43.807, 363.507, 100.974,  24.450, 208.225,  57.840, 87,  0,   3.605,  29.672,   8.242,   6.805,  54.432,  15.120,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:802, 159897873938355,    8.177,   43.000, 3200,  44.401, 368.310, 102.308,  25.530, 210.987,  58.607, 90,  0,   3.536,  30.055,   8.349,   6.558,  55.142,  15.317,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:09:927, 159898149331622,    8.302,   39.000, 3200,  44.622, 373.875, 103.854,  25.413, 214.156,  59.488, 90,  0,   3.495,  30.491,   8.470,   6.687,  55.976,  15.549,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:036, 159898390480523,    8.411,   40.000, 3200,  44.768, 378.765, 105.212,  25.790, 216.973,  60.270, 88,  0,   3.497,  30.872,   8.576,   6.630,  56.700,  15.750,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:145, 159898631082322,    8.520,   40.000, 3200,  44.535, 383.618, 106.560,  25.344, 219.735,  61.037, 89,  0,   3.527,  31.257,   8.682,   6.700,  57.430,  15.953,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:254, 159898872758429,    8.629,   53.000, 3200,  46.857, 388.746, 107.985,  27.527, 222.748,  61.874, 93,  0,   3.679,  31.660,   8.794,   6.657,  58.158,  16.155,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:407, 159899209650509,    8.782,   59.000, 3100,  46.642, 395.863, 109.962,  27.759, 226.983,  63.051, 88,  0,   3.733,  32.229,   8.953,   6.529,  59.155,  16.432,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:532, 159899484884405,    8.907,   43.000, 3100,  45.247, 401.503, 111.529,  25.704, 230.187,  63.941, 91,  0,   3.721,  32.693,   9.081,   6.892,  60.014,  16.670,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:654, 159899754938076,    9.029,   43.000, 3100,  43.993, 406.884, 113.023,  24.597, 233.196,  64.777, 92,  0,   3.649,  33.139,   9.205,   7.007,  60.871,  16.909,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:778, 159900029074298,    9.153,   41.000, 3100,  43.344, 412.265, 114.518,  24.271, 236.209,  65.614, 89,  0,   3.554,  33.581,   9.328,   6.692,  61.701,  17.139,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:10:887, 159900269661605,    9.262,   42.000, 3100,  45.408, 417.213, 115.892,  26.135, 239.057,  66.405, 91,  0,   3.707,  33.984,   9.440,   6.755,  62.437,  17.344,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:090, 159900718317483,    9.465,   59.000, 3100,  46.419, 426.645, 118.513,  27.488, 244.642,  67.956, 89,  0,   3.542,  34.704,   9.640,   6.528,  63.764,  17.712,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:198, 159900956267014,    9.573,   40.000, 3100,  43.248, 431.306, 119.807,  24.117, 247.241,  68.678, 89,  0,   3.493,  35.081,   9.745,   6.645,  64.480,  17.911,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:322, 159901229964570,    9.697,   40.000, 3100,  43.986, 436.758, 121.322,  24.783, 250.313,  69.531, 89,  0,   3.565,  35.522,   9.867,   6.748,  65.316,  18.143,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:431, 159901470554317,    9.806,   40.000, 3200,  43.720, 441.522, 122.645,  24.715, 253.006,  70.280, 91,  0,   3.474,  35.901,   9.973,   6.619,  66.038,  18.344,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:539, 159901709371829,    9.914,   37.000, 3200,  44.685, 446.355, 123.988,  25.640, 255.780,  71.050, 89,  0,   3.498,  36.279,  10.078,   6.640,  66.756,  18.543,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:648, 159901949431597,   10.023,   38.000, 3200,  46.230, 451.381, 125.384,  27.041, 258.720,  71.867, 90,  0,   3.537,  36.664,  10.184,   6.632,  67.477,  18.744,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:788, 159902258502311,   10.163,   47.000, 3200,  45.114, 457.696, 127.138,  26.010, 262.360,  72.878, 92,  0,   3.551,  37.161,  10.323,   6.651,  68.408,  19.002,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:913, 159902535724017,   10.288,   59.000, 3000,  49.176, 463.870, 128.853,  29.655, 266.084,  73.912, 95,  0,   3.911,  37.652,  10.459,   6.780,  69.259,  19.239,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:11:991, 159902706335129,   10.366,   38.000, 3000,  46.009, 467.425, 129.840,  27.190, 268.185,  74.496, 90,  0,   3.606,  37.931,  10.536,   6.510,  69.762,  19.378,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.365628
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 467.425415
Cumulative Processor Energy_0 (mWh) = 129.840393
Average Processor Power_0 (Watt) = 45.093785

Cumulative IA Energy_0 (Joules) = 268.184509
Cumulative IA Energy_0 (mWh) = 74.495697
Average IA Power_0 (Watt) = 25.872480

Cumulative DRAM Energy_0 (Joules) = 37.930664
Cumulative DRAM Energy_0 (mWh) = 10.536296
Average DRAM Power_0 (Watt) = 3.659273

Cumulative GT Energy_0 (Joules) = 69.761963
Cumulative GT Energy_0 (mWh) = 19.378323
Average GT Power_0 (Watt) = 6.730124
