System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:42:40:712, 159833643740951,    0.116,   38.000, 3300,  47.741,   5.560,   1.544,  28.671,   3.339,   0.927, 93,  0,   3.554,   0.414,   0.115,   6.777,   0.789,   0.219,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:40:837, 159833918901309,    0.241,   45.000, 3200,  47.227,  11.445,   3.179,  27.677,   6.788,   1.886, 91,  0,   3.716,   0.877,   0.244,   6.900,   1.649,   0.458,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:40:959, 159834188387221,    0.363,   47.000, 3100,  47.550,  17.249,   4.791,  28.282,  10.240,   2.844, 91,  0,   3.631,   1.320,   0.367,   6.776,   2.476,   0.688,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:082, 159834459255970,    0.486,   49.000, 3100,  45.415,  22.820,   6.339,  25.879,  13.415,   3.726, 89,  0,   3.678,   1.771,   0.492,   6.911,   3.324,   0.923,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:190, 159834699235599,    0.594,   44.000, 3100,  44.625,  27.670,   7.686,  25.497,  16.186,   4.496, 88,  0,   3.619,   2.165,   0.601,   6.830,   4.066,   1.129,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:301, 159834943310693,    0.705,   40.000, 3100,  43.984,  32.532,   9.037,  24.526,  18.897,   5.249, 88,  0,   3.633,   2.566,   0.713,   6.877,   4.826,   1.341,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:425, 159835217368368,    0.829,   41.000, 3100,  43.880,  37.979,  10.550,  24.648,  21.956,   6.099, 88,  0,   3.596,   3.013,   0.837,   6.846,   5.676,   1.577,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:546, 159835485273260,    0.950,   42.000, 3200,  45.456,  43.494,  12.082,  26.454,  25.166,   6.991, 90,  0,   3.585,   3.448,   0.958,   6.672,   6.486,   1.802,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:655, 159835725364283,    1.059,   62.000, 3000,  49.549,  48.882,  13.578,  30.070,  28.436,   7.899, 94,  0,   4.003,   3.883,   1.079,   6.739,   7.218,   2.005,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:793, 159836030012724,    1.197,   80.000, 2900,  47.740,  55.469,  15.408,  28.443,  32.360,   8.989, 92,  0,   3.978,   4.432,   1.231,   6.636,   8.134,   2.259,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:41:917, 159836303968860,    1.321,   52.000, 2900,  43.136,  60.821,  16.895,  23.834,  35.317,   9.810, 90,  0,   3.662,   4.886,   1.357,   6.853,   8.984,   2.496,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:056, 159836610171273,    1.460,   55.000, 2900,  45.921,  67.189,  18.664,  26.515,  38.994,  10.832, 88,  0,   3.701,   5.399,   1.500,   6.769,   9.923,   2.756,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:225, 159836982647222,    1.629,   64.000, 3000,  44.437,  74.685,  20.746,  25.356,  43.272,  12.020, 90,  0,   3.586,   6.004,   1.668,   6.575,  11.032,   3.064,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:349, 159837258524542,    1.754,   67.000, 2900,  46.496,  80.494,  22.360,  27.292,  46.682,  12.967, 92,  0,   3.764,   6.474,   1.798,   6.656,  11.864,   3.295,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:472, 159837528184065,    1.876,   44.000, 3000,  41.746,  85.593,  23.776,  22.937,  49.483,  13.745, 87,  0,   3.511,   6.903,   1.918,   6.438,  12.650,   3.514,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:596, 159837802843415,    2.000,   48.000, 3000,  43.386,  90.990,  25.275,  24.383,  52.516,  14.588, 87,  0,   3.685,   7.362,   2.045,   6.660,  13.478,   3.744,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:719, 159838074757977,    2.123,   55.000, 3000,  44.953,  96.526,  26.813,  25.800,  55.693,  15.470, 91,  0,   3.899,   7.842,   2.178,   6.629,  14.295,   3.971,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:844, 159838350069269,    2.248,   58.000, 3000,  45.546, 102.205,  28.390,  26.049,  58.941,  16.373, 90,  0,   3.933,   8.332,   2.314,   6.808,  15.144,   4.207,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:42:967, 159838622572049,    2.371,   54.000, 3000,  45.281, 107.793,  29.943,  26.117,  62.164,  17.268, 91,  0,   3.735,   8.793,   2.443,   6.773,  15.979,   4.439,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:075, 159838860445634,    2.479,   47.000, 3000,  44.067, 112.541,  31.261,  24.484,  64.802,  18.001, 89,  0,   3.729,   9.195,   2.554,   6.949,  16.728,   4.647,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:198, 159839132635129,    2.602,   42.000, 3100,  43.652, 117.922,  32.756,  24.396,  67.810,  18.836, 89,  0,   3.635,   9.643,   2.679,   6.877,  17.576,   4.882,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:322, 159839405394656,    2.726,   45.000, 3100,  45.000, 123.481,  34.300,  25.535,  70.964,  19.712, 89,  0,   3.658,  10.095,   2.804,   6.785,  18.414,   5.115,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:430, 159839644436327,    2.834,   42.000, 3100,  44.144, 128.260,  35.628,  24.807,  73.650,  20.458, 89,  0,   3.597,  10.484,   2.912,   7.009,  19.173,   5.326,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:538, 159839883006915,    2.942,   42.000, 3100,  44.098, 133.024,  36.951,  24.676,  76.316,  21.199, 89,  0,   3.664,  10.880,   3.022,   6.966,  19.926,   5.535,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:647, 159840123325718,    3.051,   41.000, 3200,  43.807, 137.792,  38.276,  24.580,  78.991,  21.942, 92,  0,   3.578,  11.270,   3.130,   6.675,  20.652,   5.737,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:756, 159840364072155,    3.160,   38.000, 3200,  44.671, 142.663,  39.629,  25.481,  81.769,  22.714, 88,  0,   3.534,  11.655,   3.237,   6.750,  21.388,   5.941,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:865, 159840603790028,    3.269,   38.000, 3200,  45.448, 147.597,  40.999,  26.159,  84.609,  23.503, 88,  0,   3.569,  12.042,   3.345,   6.685,  22.114,   6.143,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:43:989, 159840877942899,    3.393,   56.000, 3100,  47.190, 153.456,  42.627,  28.083,  88.096,  24.471, 89,  0,   3.671,  12.498,   3.472,   6.685,  22.944,   6.373,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:111, 159841147514227,    3.515,   48.000, 3100,  45.461, 159.007,  44.168,  26.101,  91.283,  25.356, 90,  0,   3.732,  12.954,   3.598,   6.857,  23.781,   6.606,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:221, 159841392004990,    3.626,   65.000, 3000,  47.965, 164.318,  45.644,  28.655,  94.456,  26.238, 95,  0,   3.817,  13.376,   3.716,   6.656,  24.518,   6.811,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:359, 159841695089863,    3.763,   50.000, 3000,  44.691, 170.452,  47.348,  25.761,  97.992,  27.220, 92,  0,   3.681,  13.882,   3.856,   6.530,  25.414,   7.060,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:483, 159841969972622,    3.887,   45.000, 3000,  43.928, 175.921,  48.867,  24.665, 101.063,  28.073, 90,  0,   3.712,  14.344,   3.984,   6.898,  26.273,   7.298,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:623, 159842279255565,    4.027,   54.000, 3000,  45.526, 182.298,  50.638,  26.099, 104.718,  29.088, 89,  0,   3.726,  14.866,   4.129,   6.921,  27.243,   7.567,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:748, 159842553861712,    4.152,   43.000, 3100,  42.535, 187.588,  52.108,  22.909, 107.567,  29.880, 88,  0,   3.649,  15.320,   4.255,   6.927,  28.104,   7.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:857, 159842794446663,    4.261,   36.000, 3100,  43.081, 192.282,  53.412,  23.948, 110.177,  30.605, 89,  0,   3.532,  15.705,   4.362,   6.703,  28.835,   8.010,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:44:980, 159843066719908,    4.384,   44.000, 3100,  43.702, 197.671,  54.909,  24.501, 113.198,  31.444, 88,  0,   3.576,  16.146,   4.485,   6.813,  29.675,   8.243,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:087, 159843304024811,    4.492,   43.000, 3200,  45.759, 202.589,  56.275,  26.449, 116.041,  32.234, 89,  0,   3.628,  16.535,   4.593,   6.672,  30.392,   8.442,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:194, 159843538691528,    4.598,   47.000, 3100,  46.197, 207.499,  57.639,  27.225, 118.934,  33.037, 90,  0,   3.745,  16.933,   4.704,   6.565,  31.089,   8.636,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:316, 159843808767313,    4.720,   43.000, 3100,  44.452, 212.936,  59.149,  25.353, 122.035,  33.899, 88,  0,   3.617,  17.376,   4.827,   6.732,  31.913,   8.865,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:424, 159844046849254,    4.828,   43.000, 3100,  43.919, 217.672,  60.464,  24.646, 124.693,  34.637, 88,  0,   3.592,  17.763,   4.934,   6.700,  32.635,   9.065,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:531, 159844283758898,    4.935,   40.000, 3200,  44.389, 222.434,  61.787,  25.421, 127.420,  35.395, 89,  0,   3.553,  18.144,   5.040,   6.647,  33.349,   9.264,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:653, 159844552991720,    5.057,   40.000, 3100,  45.965, 228.039,  63.344,  26.776, 130.685,  36.301, 91,  0,   3.709,  18.597,   5.166,   6.701,  34.166,   9.490,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:777, 159844826731480,    5.181,   50.000, 3100,  44.751, 233.587,  64.885,  25.552, 133.853,  37.181, 87,  0,   3.652,  19.049,   5.292,   6.685,  34.994,   9.721,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:885, 159845064531907,    5.289,   39.000, 3200,  43.806, 238.305,  66.196,  24.604, 136.503,  37.917, 88,  0,   3.526,  19.429,   5.397,   6.649,  35.711,   9.920,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:45:992, 159845300728011,    5.396,   41.000, 3200,  45.042, 243.123,  67.534,  25.937, 139.277,  38.688, 88,  0,   3.579,  19.812,   5.503,   6.645,  36.421,  10.117,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:114, 159845570471061,    5.518,   50.000, 3100,  46.381, 248.789,  69.108,  27.202, 142.601,  39.611, 87,  0,   3.660,  20.259,   5.628,   6.727,  37.243,  10.345,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:238, 159845845006113,    5.642,   36.000, 3100,  44.882, 254.370,  70.658,  26.026, 145.837,  40.510, 89,  0,   3.561,  20.702,   5.751,   6.585,  38.062,  10.573,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:409, 159846222154184,    5.813,  108.000, 2900,  49.882, 262.890,  73.025,  30.913, 151.117,  41.977, 92,  0,   3.851,  21.360,   5.933,   6.354,  39.147,  10.874,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:517, 159846460293693,    5.921,   70.000, 2900,  46.703, 267.927,  74.424,  27.532, 154.086,  42.802, 91,  0,   3.803,  21.770,   6.047,   6.575,  39.857,  11.071,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:640, 159846732460372,    6.044,   39.000, 3000,  39.613, 272.810,  75.781,  20.965, 156.670,  43.520, 86,  0,   3.200,  22.164,   6.157,   6.415,  40.647,  11.291,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:749, 159846971980372,    6.153,   46.000, 3100,  43.028, 277.478,  77.077,  23.667, 159.238,  44.233, 90,  0,   3.592,  22.554,   6.265,   6.719,  41.376,  11.493,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:888, 159847280085046,    6.292,   53.000, 3100,  45.356, 283.807,  78.835,  26.084, 162.877,  45.244, 89,  0,   3.739,  23.076,   6.410,   6.912,  42.341,  11.761,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:46:996, 159847517657313,    6.400,   44.000, 3000,  46.137, 288.771,  80.214,  26.809, 165.762,  46.045, 91,  0,   3.699,  23.474,   6.520,   6.669,  43.058,  11.961,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:138, 159847832684826,    6.543,   62.000, 3000,  46.048, 295.341,  82.039,  26.810, 169.587,  47.107, 92,  0,   3.750,  24.009,   6.669,   6.625,  44.003,  12.223,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:317, 159848226434760,    6.721,   76.000, 2900,  45.348, 303.428,  84.285,  26.211, 174.261,  48.406, 88,  0,   3.813,  24.689,   6.858,   6.654,  45.190,  12.553,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:427, 159848469727784,    6.831,   40.000, 3000,  41.631, 308.015,  85.560,  22.616, 176.753,  49.098, 89,  0,   3.496,  25.074,   6.965,   6.652,  45.923,  12.756,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:552, 159848745841959,    6.956,   44.000, 3100,  43.597, 313.467,  87.074,  24.467, 179.813,  49.948, 88,  0,   3.603,  25.524,   7.090,   6.682,  46.758,  12.988,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:675, 159849017534727,    7.079,   42.000, 3100,  43.840, 318.861,  88.573,  24.583, 182.838,  50.788, 89,  0,   3.572,  25.964,   7.212,   6.835,  47.600,  13.222,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:784, 159849258830610,    7.188,   38.000, 3200,  43.107, 323.572,  89.881,  24.134, 185.475,  51.521, 90,  0,   3.485,  26.345,   7.318,   6.676,  48.329,  13.425,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:47:893, 159849498344627,    7.297,   37.000, 3200,  45.187, 328.474,  91.243,  25.847, 188.279,  52.300, 88,  0,   3.548,  26.730,   7.425,   6.702,  49.056,  13.627,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:017, 159849772922261,    7.421,   45.000, 3200,  46.383, 334.242,  92.845,  27.366, 191.682,  53.245, 92,  0,   3.615,  27.179,   7.550,   6.699,  49.889,  13.858,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:140, 159850044253358,    7.544,   48.000, 3100,  44.978, 339.769,  94.380,  25.533, 194.820,  54.117, 89,  0,   3.695,  27.633,   7.676,   6.816,  50.727,  14.091,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:248, 159850281973918,    7.652,   40.000, 3200,  44.126, 344.519,  95.700,  24.857, 197.496,  54.860, 89,  0,   3.555,  28.016,   7.782,   6.721,  51.450,  14.292,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:358, 159850524785982,    7.762,   39.000, 3200,  45.524, 349.526,  97.090,  26.327, 200.391,  55.664, 91,  0,   3.556,  28.407,   7.891,   6.715,  52.189,  14.497,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:466, 159850764371444,    7.870,   40.000, 3200,  43.990, 354.299,  98.416,  25.082, 203.112,  56.420, 88,  0,   3.526,  28.790,   7.997,   6.729,  52.919,  14.700,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:590, 159851037468797,    7.994,   40.000, 3200,  45.335, 359.906,  99.974,  25.956, 206.323,  57.312, 88,  0,   3.607,  29.236,   8.121,   6.745,  53.753,  14.931,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:713, 159851307937723,    8.117,   43.000, 3200,  45.349, 365.461, 101.517,  26.332, 209.548,  58.208, 91,  0,   3.587,  29.675,   8.243,   6.690,  54.573,  15.159,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:822, 159851549577473,    8.226,   38.000, 3200,  44.149, 370.293, 102.859,  24.951, 212.279,  58.966, 90,  0,   3.497,  30.058,   8.349,   6.649,  55.300,  15.361,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:48:944, 159851820098216,    8.348,   43.000, 3200,  45.132, 375.822, 104.395,  26.050, 215.471,  59.853, 91,  0,   3.610,  30.500,   8.472,   6.774,  56.130,  15.592,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:053, 159852059807800,    8.457,   40.000, 3200,  45.064, 380.714, 105.754,  25.667, 218.257,  60.627, 89,  0,   3.561,  30.887,   8.580,   6.778,  56.866,  15.796,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:160, 159852296180703,    8.564,   40.000, 3200,  45.051, 385.537, 107.094,  26.074, 221.048,  61.402, 89,  0,   3.521,  31.264,   8.684,   6.599,  57.573,  15.992,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:269, 159852537788891,    8.674,   72.000, 3000,  50.264, 391.037, 108.622,  30.553, 224.392,  62.331, 96,  0,   3.897,  31.690,   8.803,   6.881,  58.325,  16.202,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:393, 159852810063606,    8.797,   46.000, 3000,  43.507, 396.402, 110.112,  24.528, 227.416,  63.171, 90,  0,   3.676,  32.143,   8.929,   6.587,  59.138,  16.427,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:516, 159853081740742,    8.920,   42.000, 3100,  43.446, 401.748, 111.597,  24.050, 230.375,  63.993, 91,  0,   3.639,  32.591,   9.053,   6.913,  59.988,  16.663,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:638, 159853352070327,    9.042,   44.000, 3100,  44.393, 407.183, 113.106,  25.143, 233.454,  64.848, 92,  0,   3.671,  33.040,   9.178,   6.928,  60.837,  16.899,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:762, 159853625213231,    9.166,   42.000, 3100,  44.044, 412.632, 114.620,  24.554, 236.491,  65.692, 90,  0,   3.610,  33.487,   9.302,   6.898,  61.690,  17.136,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:49:884, 159853895406832,    9.288,   32.000, 3100,  44.788, 418.112, 116.142,  25.587, 239.622,  66.562, 92,  0,   3.699,  33.940,   9.428,   6.848,  62.528,  17.369,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:50:118, 159854411375755,    9.522,   83.000, 3100,  45.281, 428.694, 119.082,  25.868, 245.667,  68.241, 90,  0,   3.679,  34.799,   9.666,   6.854,  64.129,  17.814,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:50:241, 159854682874442,    9.645,   45.000, 3100,  44.233, 434.133, 120.592,  24.923, 248.732,  69.092, 89,  0,   3.645,  35.248,   9.791,   6.793,  64.965,  18.046,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:50:381, 159854991968345,    9.785,   48.000, 3200,  45.325, 440.477, 122.355,  26.231, 252.404,  70.112, 90,  0,   3.607,  35.752,   9.931,   6.609,  65.890,  18.303,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
