System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:41:58:693, 159740865072485,    0.118,   54.000, 2900,  43.554,   5.133,   1.426,  24.435,   2.880,   0.800, 87,  0,   3.611,   0.426,   0.118,   6.557,   0.773,   0.215,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:802, 159741105376059,    0.227,   45.000, 3000,  42.580,   9.768,   2.713,  23.141,   5.398,   1.500, 88,  0,   3.696,   0.828,   0.230,   6.874,   1.521,   0.423,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:58:928, 159741382563379,    0.352,   49.000, 3000,  44.026,  15.294,   4.248,  24.585,   8.485,   2.357, 90,  0,   3.644,   1.285,   0.357,   6.816,   2.377,   0.660,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:052, 159741657210317,    0.477,   52.000, 3000,  44.142,  20.785,   5.774,  24.780,  11.567,   3.213, 89,  0,   3.744,   1.751,   0.486,   6.926,   3.238,   0.899,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:177, 159741934012449,    0.602,   47.000, 3000,  43.551,  26.245,   7.290,  24.124,  14.591,   4.053, 89,  0,   3.744,   2.220,   0.617,   6.975,   4.113,   1.142,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:288, 159742178687511,    0.713,   42.000, 3100,  44.444,  31.170,   8.658,  24.806,  17.340,   4.817, 90,  0,   3.653,   2.625,   0.729,   7.077,   4.897,   1.360,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:411, 159742449865229,    0.836,   46.000, 3100,  44.860,  36.679,  10.189,  25.362,  20.455,   5.682, 91,  0,   3.728,   3.083,   0.856,   6.942,   5.749,   1.597,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:535, 159742723164254,    0.959,   51.000, 3000,  45.751,  42.342,  11.762,  26.230,  23.702,   6.584, 89,  0,   3.787,   3.552,   0.987,   6.903,   6.604,   1.834,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:644, 159742964834835,    1.069,   41.000, 3100,  42.876,  47.035,  13.065,  23.625,  26.288,   7.302, 90,  0,   3.596,   3.945,   1.096,   6.923,   7.362,   2.045,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:768, 159743237310719,    1.192,   45.000, 3100,  44.726,  52.554,  14.598,  25.042,  29.378,   8.161, 90,  0,   3.726,   4.405,   1.224,   6.967,   8.221,   2.284,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:41:59:893, 159743514180879,    1.318,   47.000, 3100,  45.452,  58.254,  16.182,  26.174,  32.660,   9.072, 90,  0,   3.682,   4.867,   1.352,   6.914,   9.088,   2.525,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:019, 159743792644373,    1.444,   59.000, 3000,  46.492,  64.117,  17.810,  27.170,  36.086,  10.024, 92,  0,   3.771,   5.342,   1.484,   6.826,   9.949,   2.764,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:142, 159744064308031,    1.567,   43.000, 3000,  43.211,  69.434,  19.287,  23.670,  38.999,  10.833, 88,  0,   3.721,   5.800,   1.611,   7.026,  10.814,   3.004,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:264, 159744334416843,    1.689,   49.000, 3000,  44.930,  74.930,  20.814,  25.715,  42.145,  11.707, 93,  0,   3.686,   6.251,   1.736,   6.834,  11.650,   3.236,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:386, 159744603452503,    1.811,   58.000, 3000,  45.686,  80.497,  22.360,  26.171,  45.333,  12.593, 92,  0,   3.900,   6.726,   1.868,   6.845,  12.484,   3.468,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:511, 159744878365200,    1.935,   55.000, 3000,  45.385,  86.148,  23.930,  25.803,  48.546,  13.485, 92,  0,   3.873,   7.208,   2.002,   6.820,  13.333,   3.704,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:634, 159745150404378,    2.059,   79.000, 2900,  47.753,  92.031,  25.564,  28.432,  52.049,  14.458, 93,  0,   4.154,   7.720,   2.144,   6.725,  14.161,   3.934,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:760, 159745427418975,    2.184,   97.000, 2800,  47.468,  97.986,  27.218,  28.688,  55.648,  15.458, 95,  0,   3.904,   8.210,   2.280,   6.383,  14.962,   4.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:00:881, 159745696414056,    2.306,   61.000, 2800,  43.555, 103.292,  28.692,  24.725,  58.660,  16.295, 91,  0,   3.694,   8.660,   2.405,   6.236,  15.722,   4.367,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:005, 159745969153871,    2.429,   54.000, 2900,  42.069, 108.489,  30.136,  22.686,  61.463,  17.073, 88,  0,   3.621,   9.107,   2.530,   6.781,  16.560,   4.600,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:112, 159746206449929,    2.537,   53.000, 2900,  43.000, 113.110,  31.420,  23.982,  64.040,  17.789, 88,  0,   3.665,   9.501,   2.639,   6.668,  17.276,   4.799,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:220, 159746444735220,    2.645,   41.000, 3000,  42.151, 117.659,  32.683,  22.741,  66.494,  18.471, 87,  0,   3.636,   9.893,   2.748,   6.885,  18.019,   5.005,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:343, 159746714809835,    2.767,   47.000, 3100,  43.322, 122.958,  34.155,  24.134,  69.446,  19.291, 88,  0,   3.644,  10.339,   2.872,   6.876,  18.860,   5.239,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:464, 159746983486498,    2.889,   48.000, 3000,  45.141, 128.451,  35.681,  25.482,  72.547,  20.152, 88,  0,   3.794,  10.801,   3.000,   6.975,  19.709,   5.475,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:592, 159747266324889,    3.017,   50.000, 3100,  45.086, 134.226,  37.285,  25.764,  75.847,  21.069, 91,  0,   3.707,  11.276,   3.132,   6.836,  20.585,   5.718,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:715, 159747537791244,    3.140,   42.000, 3100,  44.719, 139.724,  38.812,  25.219,  78.948,  21.930, 91,  0,   3.710,  11.732,   3.259,   6.976,  21.442,   5.956,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:838, 159747809266334,    3.263,   48.000, 3000,  45.133, 145.273,  40.354,  25.718,  82.110,  22.808, 89,  0,   3.748,  12.193,   3.387,   6.854,  22.285,   6.190,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:01:975, 159748111802895,    3.400,   58.000, 3000,  45.325, 151.484,  42.079,  25.958,  85.667,  23.796, 89,  0,   3.729,  12.704,   3.529,   6.868,  23.226,   6.452,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:097, 159748379605871,    3.521,   59.000, 3000,  45.932, 157.055,  43.626,  26.724,  88.908,  24.697, 90,  0,   3.678,  13.150,   3.653,   6.815,  24.053,   6.681,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:219, 159748651014085,    3.644,   45.000, 3000,  43.860, 162.446,  45.124,  24.325,  91.898,  25.527, 90,  0,   3.745,  13.610,   3.781,   6.938,  24.906,   6.918,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:343, 159748924251751,    3.768,   46.000, 3000,  43.193, 167.791,  46.609,  23.688,  94.829,  26.341, 89,  0,   3.720,  14.070,   3.908,   6.925,  25.763,   7.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:465, 159749194112624,    3.890,   42.000, 3100,  43.863, 173.152,  48.098,  24.622,  97.839,  27.177, 88,  0,   3.609,  14.512,   4.031,   6.867,  26.602,   7.389,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:590, 159749469254146,    4.015,   68.000, 3000,  48.865, 179.241,  49.789,  29.339, 101.495,  28.193, 90,  0,   3.917,  15.000,   4.167,   6.744,  27.442,   7.623,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:728, 159749774508552,    4.153,   49.000, 3000,  43.894, 185.309,  51.475,  24.925, 104.940,  29.150, 91,  0,   3.686,  15.509,   4.308,   6.569,  28.350,   7.875,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:02:898, 159750149518329,    4.323,   50.000, 3000,  45.331, 193.008,  53.613,  26.072, 109.368,  30.380, 89,  0,   3.682,  16.135,   4.482,   6.712,  29.490,   8.192,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:036, 159750454236004,    4.461,   57.000, 3000,  44.047, 199.087,  55.302,  24.679, 112.774,  31.326, 89,  0,   3.765,  16.654,   4.626,   6.843,  30.435,   8.454,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:161, 159750730660330,    4.586,   44.000, 3000,  42.894, 204.457,  56.794,  23.527, 115.720,  32.144, 88,  0,   3.640,  17.110,   4.753,   6.907,  31.299,   8.694,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:284, 159751000562527,    4.708,   46.000, 3100,  43.643, 209.792,  58.276,  24.282, 118.688,  32.969, 91,  0,   3.693,  17.561,   4.878,   6.923,  32.146,   8.929,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:392, 159751240211468,    4.817,   40.000, 3100,  44.253, 214.595,  59.610,  24.661, 121.364,  33.712, 89,  0,   3.638,  17.956,   4.988,   6.930,  32.898,   9.138,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:514, 159751509908710,    4.939,   44.000, 3100,  44.837, 220.072,  61.131,  25.306, 124.455,  34.571, 88,  0,   3.703,  18.409,   5.113,   7.093,  33.764,   9.379,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:624, 159751751918435,    5.048,   45.000, 3100,  45.170, 225.022,  62.506,  25.577, 127.259,  35.350, 91,  0,   3.733,  18.818,   5.227,   6.921,  34.523,   9.590,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:747, 159752024078972,    5.172,   47.000, 3100,  45.383, 230.616,  64.060,  25.911, 130.453,  36.237, 90,  0,   3.763,  19.282,   5.356,   7.020,  35.388,   9.830,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:856, 159752265472031,    5.281,   42.000, 3100,  44.459, 235.477,  65.410,  25.122, 133.199,  37.000, 89,  0,   3.656,  19.681,   5.467,   6.932,  36.146,  10.041,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:03:965, 159752505736575,    5.390,   41.000, 3100,  44.152, 240.281,  66.745,  24.884, 135.907,  37.752, 89,  0,   3.608,  20.074,   5.576,   6.803,  36.886,  10.246,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:090, 159752781345281,    5.515,   53.000, 3100,  46.236, 246.053,  68.348,  27.037, 139.282,  38.689, 91,  0,   3.604,  20.524,   5.701,   6.618,  37.712,  10.476,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:198, 159753019721243,    5.623,   44.000, 3100,  43.890, 250.791,  69.664,  24.863, 141.966,  39.435, 87,  0,   3.570,  20.909,   5.808,   6.574,  38.422,  10.673,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:322, 159753293481182,    5.747,   43.000, 3100,  44.647, 256.327,  71.202,  25.370, 145.111,  40.309, 88,  0,   3.649,  21.361,   5.934,   6.750,  39.259,  10.905,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:445, 159753565618802,    5.870,   42.000, 3100,  43.636, 261.705,  72.696,  24.509, 148.132,  41.148, 88,  0,   3.574,  21.802,   6.056,   6.760,  40.092,  11.137,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:555, 159753808031268,    5.980,   38.000, 3100,  42.952, 266.420,  74.006,  23.848, 150.750,  41.875, 88,  0,   3.475,  22.184,   6.162,   6.602,  40.817,  11.338,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:663, 159754046521976,    6.088,   72.000, 3000,  50.753, 271.902,  75.528,  31.491, 154.152,  42.820, 95,  0,   4.014,  22.617,   6.283,   6.683,  41.539,  11.539,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:801, 159754351769842,    6.226,   55.000, 3000,  44.505, 278.055,  77.237,  25.520, 157.680,  43.800, 89,  0,   3.717,  23.131,   6.425,   6.535,  42.442,  11.790,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:04:924, 159754623353275,    6.349,   44.000, 3100,  42.479, 283.280,  78.689,  23.179, 160.531,  44.592, 88,  0,   3.569,  23.570,   6.547,   6.859,  43.286,  12.024,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:032, 159754861337531,    6.457,   47.000, 3100,  45.036, 288.134,  80.037,  25.647, 163.295,  45.360, 89,  0,   3.666,  23.965,   6.657,   6.813,  44.020,  12.228,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:153, 159755129213523,    6.578,   46.000, 3100,  45.569, 293.662,  81.573,  26.119, 166.464,  46.240, 89,  0,   3.828,  24.430,   6.786,   6.966,  44.865,  12.463,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:291, 159755433161060,    6.716,   51.000, 3000,  44.300, 299.760,  83.267,  24.964, 169.900,  47.195, 88,  0,   3.700,  24.939,   6.927,   6.730,  45.792,  12.720,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:412, 159755700275007,    6.837,   42.000, 3100,  43.857, 305.066,  84.741,  24.346, 172.846,  48.013, 89,  0,   3.670,  25.383,   7.051,   6.974,  46.636,  12.954,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:537, 159755977239400,    6.962,   45.000, 3100,  43.607, 310.536,  86.260,  24.533, 175.923,  48.867, 89,  0,   3.605,  25.835,   7.176,   6.804,  47.489,  13.191,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:647, 159756218353034,    7.071,   43.000, 3100,  44.416, 315.386,  87.607,  24.559, 178.605,  49.612, 89,  0,   3.703,  26.240,   7.289,   7.012,  48.255,  13.404,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:768, 159756486576198,    7.193,   41.000, 3100,  45.785, 320.948,  89.152,  26.643, 181.841,  50.511, 90,  0,   3.669,  26.685,   7.413,   6.803,  49.081,  13.634,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:05:907, 159756793809202,    7.332,   58.000, 3100,  45.566, 327.288,  90.913,  26.060, 185.467,  51.519, 90,  0,   3.744,  27.206,   7.557,   6.988,  50.054,  13.904,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:06:015, 159757031764989,    7.440,   42.000, 3100,  43.282, 331.953,  92.209,  24.102, 188.065,  52.240, 87,  0,   3.538,  27.587,   7.663,   6.714,  50.777,  14.105,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:06:152, 159757334642771,    7.577,   42.000, 3200,  43.913, 337.976,  93.882,  24.870, 191.476,  53.188, 87,  0,   3.539,  28.073,   7.798,   6.664,  51.691,  14.359,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:06:262, 159757576834981,    7.687,   36.000, 3200,  44.632, 342.872,  95.242,  25.398, 194.262,  53.962, 87,  0,   3.518,  28.459,   7.905,   6.628,  52.418,  14.561,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:06:386, 159757851286924,    7.811,   42.000, 3200,  45.107, 348.479,  96.800,  26.061, 197.502,  54.862, 87,  0,   3.568,  28.902,   8.028,   6.734,  53.255,  14.793,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:06:510, 159758125797951,    7.935,   45.000, 3100,  44.591, 354.022,  98.340,  25.499, 200.672,  55.742, 89,  0,   3.537,  29.342,   8.151,   6.675,  54.085,  15.024,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
