System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:43:15:286, 159909983102764,    3.004,   42.000, 3100,  44.495, 135.391,  37.609,  25.428,  77.401,  21.500, 90,  0,   3.624,  11.168,   3.102,   6.757,  20.430,   5.675,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:15:409, 159910254576762,    3.127,   40.000, 3100,  43.698, 140.764,  39.101,  24.503,  80.413,  22.337, 89,  0,   3.539,  11.603,   3.223,   6.728,  21.258,   5.905,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:15:533, 159910527671430,    3.250,   51.000, 3100,  45.486, 146.390,  40.664,  26.160,  83.649,  23.236, 91,  0,   3.799,  12.073,   3.354,   6.717,  22.088,   6.136,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:15:656, 159910799554656,    3.374,   49.000, 3100,  45.968, 152.050,  42.236,  26.657,  86.931,  24.148, 89,  0,   3.717,  12.531,   3.481,   6.845,  22.931,   6.370,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:15:780, 159911073457164,    3.498,   43.000, 3100,  44.777, 157.604,  43.779,  25.348,  90.076,  25.021, 89,  0,   3.667,  12.985,   3.607,   6.971,  23.796,   6.610,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:15:903, 159911344496959,    3.620,   43.000, 3100,  44.538, 163.072,  45.298,  24.966,  93.140,  25.872, 88,  0,   3.656,  13.434,   3.732,   6.952,  24.649,   6.847,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:026, 159911616505263,    3.744,   43.000, 3100,  45.380, 168.662,  46.851,  25.995,  96.343,  26.762, 90,  0,   3.703,  13.890,   3.858,   6.947,  25.505,   7.085,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:181, 159911957710152,    3.898,   62.000, 3000,  46.433, 175.837,  48.844,  26.948, 100.507,  27.919, 90,  0,   3.887,  14.491,   4.025,   6.778,  26.552,   7.376,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:303, 159912227736005,    4.020,   39.000, 3100,  43.341, 181.138,  50.316,  24.049, 103.448,  28.736, 91,  0,   3.644,  14.937,   4.149,   6.909,  27.397,   7.610,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:487, 159912634977311,    4.205,   55.000, 3000,  45.606, 189.549,  52.653,  26.625, 108.359,  30.100, 90,  0,   3.565,  15.594,   4.332,   6.572,  28.609,   7.947,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:612, 159912909516549,    4.329,   41.000, 3100,  43.041, 194.901,  54.139,  23.790, 111.317,  30.921, 91,  0,   3.497,  16.029,   4.453,   6.687,  29.441,   8.178,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:733, 159913177536495,    4.451,   67.000, 3000,  48.491, 200.787,  55.774,  29.657, 114.917,  31.921, 92,  0,   3.797,  16.490,   4.581,   6.436,  30.222,   8.395,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:872, 159913484132141,    4.589,   75.000, 2900,  47.353, 207.362,  57.601,  28.254, 118.840,  33.011, 89,  0,   3.960,  17.040,   4.733,   6.403,  31.111,   8.642,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:16:996, 159913757836035,    4.713,   45.000, 3000,  41.836, 212.548,  59.041,  22.812, 121.668,  33.797, 90,  0,   3.472,  17.470,   4.853,   6.637,  31.934,   8.871,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:121, 159914034412776,    4.839,   54.000, 3000,  45.364, 218.230,  60.620,  26.136, 124.941,  34.706, 89,  0,   3.689,  17.932,   4.981,   6.816,  32.788,   9.108,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:261, 159914342361909,    4.978,   58.000, 3000,  45.252, 224.542,  62.373,  25.650, 128.519,  35.700, 91,  0,   3.727,  18.452,   5.126,   6.906,  33.751,   9.375,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:383, 159914612918413,    5.101,   45.000, 3000,  42.937, 229.803,  63.834,  23.672, 131.419,  36.505, 88,  0,   3.651,  18.899,   5.250,   6.953,  34.603,   9.612,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:506, 159914884498341,    5.224,   43.000, 3100,  43.627, 235.169,  65.325,  24.399, 134.420,  37.339, 89,  0,   3.634,  19.346,   5.374,   6.800,  35.439,   9.844,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:646, 159915193250473,    5.364,   40.000, 3100,  44.278, 241.360,  67.045,  25.028, 137.920,  38.311, 89,  0,   3.557,  19.844,   5.512,   6.721,  36.379,  10.105,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:771, 159915468882579,    5.488,   42.000, 3100,  44.120, 246.868,  68.574,  24.811, 141.017,  39.171, 89,  0,   3.589,  20.292,   5.637,   6.791,  37.227,  10.341,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:17:894, 159915740647052,    5.611,   44.000, 3100,  44.232, 252.312,  70.087,  24.793, 144.069,  40.019, 90,  0,   3.651,  20.741,   5.761,   6.998,  38.088,  10.580,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:004, 159915983762395,    5.722,   47.000, 3100,  45.047, 257.272,  71.465,  25.660, 146.894,  40.804, 89,  0,   3.644,  21.142,   5.873,   6.956,  38.854,  10.793,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:127, 159916255258280,    5.844,   43.000, 3200,  44.835, 262.785,  72.996,  25.467, 150.026,  41.674, 91,  0,   3.590,  21.584,   5.995,   6.876,  39.700,  11.028,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:251, 159916529649608,    5.969,   46.000, 3100,  45.956, 268.496,  74.582,  26.551, 153.325,  42.590, 90,  0,   3.698,  22.043,   6.123,   6.960,  40.564,  11.268,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:376, 159916805158354,    6.094,   44.000, 3100,  44.126, 274.002,  76.112,  24.650, 156.401,  43.445, 89,  0,   3.648,  22.499,   6.250,   6.932,  41.429,  11.508,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:484, 159917044673975,    6.202,   47.000, 3100,  46.731, 279.071,  77.520,  27.083, 159.339,  44.261, 93,  0,   3.723,  22.902,   6.362,   6.913,  42.179,  11.716,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:623, 159917350204194,    6.340,   45.000, 3100,  44.081, 285.171,  79.214,  24.966, 162.793,  45.220, 88,  0,   3.555,  23.394,   6.498,   6.765,  43.115,  11.977,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:732, 159917590806189,    6.449,   44.000, 3100,  44.148, 289.981,  80.550,  24.960, 165.513,  45.976, 88,  0,   3.589,  23.785,   6.607,   6.729,  43.849,  12.180,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:853, 159917858396681,    6.571,   35.000, 3200,  44.784, 295.409,  82.058,  25.643, 168.621,  46.839, 91,  0,   3.558,  24.216,   6.727,   6.771,  44.669,  12.408,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:18:993, 159918166989196,    6.710,   82.000, 3000,  48.972, 302.253,  83.959,  29.927, 172.804,  48.001, 93,  0,   3.886,  24.760,   6.878,   6.378,  45.561,  12.656,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:116, 159918439608997,    6.834,   55.000, 3000,  44.144, 307.704,  85.473,  24.883, 175.876,  48.854, 91,  0,   3.719,  25.219,   7.005,   6.904,  46.413,  12.893,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:224, 159918677909150,    6.942,   40.000, 3100,  43.144, 312.360,  86.767,  23.759, 178.440,  49.567, 90,  0,   3.591,  25.606,   7.113,   6.898,  47.157,  13.099,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:347, 159918949231106,    7.065,   47.000, 3100,  45.282, 317.924,  88.312,  25.841, 181.616,  50.449, 90,  0,   3.686,  26.059,   7.239,   6.892,  48.004,  13.335,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:456, 159919189972704,    7.174,   40.000, 3100,  44.030, 322.725,  89.646,  24.605, 184.298,  51.194, 90,  0,   3.601,  26.452,   7.348,   6.961,  48.763,  13.545,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:582, 159919467110698,    7.299,   44.000, 3100,  43.832, 328.227,  91.174,  24.307, 187.349,  52.041, 89,  0,   3.579,  26.901,   7.472,   6.904,  49.630,  13.786,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:690, 159919706788975,    7.408,   44.000, 3100,  44.447, 333.051,  92.514,  25.292, 190.095,  52.804, 90,  0,   3.677,  27.300,   7.583,   6.881,  50.377,  13.994,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:814, 159919979100520,    7.531,   45.000, 3100,  45.193, 338.625,  94.062,  25.505, 193.240,  53.678, 89,  0,   3.712,  27.758,   7.711,   6.938,  51.232,  14.231,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:19:937, 159920252794928,    7.655,   52.000, 3100,  46.042, 344.332,  95.648,  26.762, 196.557,  54.599, 90,  0,   3.637,  28.209,   7.836,   6.794,  52.075,  14.465,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:062, 159920528295620,    7.780,   45.000, 3100,  44.037, 349.827,  97.174,  25.094, 199.689,  55.469, 90,  0,   3.560,  28.653,   7.959,   6.770,  52.919,  14.700,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:186, 159920801647740,    7.904,   39.000, 3200,  44.119, 355.289,  98.691,  24.755, 202.753,  56.320, 90,  0,   3.577,  29.096,   8.082,   6.815,  53.763,  14.934,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:295, 159921042692962,    8.013,   42.000, 3200,  45.222, 360.225, 100.063,  26.098, 205.602,  57.112, 90,  0,   3.566,  29.485,   8.190,   6.753,  54.500,  15.139,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:420, 159921318377665,    8.138,   39.000, 3200,  44.834, 365.823, 101.618,  25.683, 208.809,  58.002, 88,  0,   3.523,  29.925,   8.312,   6.682,  55.334,  15.371,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:545, 159921593944471,    8.262,   43.000, 3200,  45.244, 371.470, 103.186,  26.079, 212.064,  58.907, 88,  0,   3.551,  30.368,   8.436,   6.666,  56.166,  15.602,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:654, 159921835119596,    8.372,   37.000, 3200,  44.016, 376.278, 104.522,  25.021, 214.797,  59.666, 91,  0,   3.481,  30.748,   8.541,   6.700,  56.898,  15.805,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:776, 159922105228201,    8.494,   40.000, 3200,  44.662, 381.741, 106.039,  25.171, 217.876,  60.521, 89,  0,   3.551,  31.183,   8.662,   6.769,  57.726,  16.035,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:20:899, 159922377409951,    8.617,   43.000, 3200,  45.777, 387.384, 107.607,  26.790, 221.178,  61.438, 90,  0,   3.560,  31.622,   8.784,   6.637,  58.544,  16.262,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:009, 159922620807433,    8.727,   51.000, 3100,  47.014, 392.567, 109.046,  27.895, 224.253,  62.293, 94,  0,   3.690,  32.028,   8.897,   6.734,  59.287,  16.469,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:147, 159922924020383,    8.865,   64.000, 3000,  46.350, 398.932, 110.814,  27.367, 228.011,  63.336, 88,  0,   3.706,  32.537,   9.038,   6.550,  60.186,  16.718,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:268, 159923190862711,    8.986,   44.000, 3100,  43.185, 404.151, 112.264,  23.806, 230.888,  64.136, 89,  0,   3.589,  32.971,   9.159,   6.877,  61.017,  16.949,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:375, 159923426955757,    9.093,   54.000, 3100,  46.402, 409.112, 113.642,  26.983, 233.773,  64.937, 94,  0,   3.794,  33.377,   9.271,   6.829,  61.748,  17.152,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:499, 159923700355357,    9.216,   43.000, 3100,  43.614, 414.513, 115.142,  24.322, 236.785,  65.774, 91,  0,   3.548,  33.816,   9.393,   6.789,  62.588,  17.386,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:608, 159923942366023,    9.326,   43.000, 3100,  44.579, 419.399, 116.500,  25.100, 239.536,  66.538, 88,  0,   3.651,  34.216,   9.505,   6.844,  63.338,  17.594,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:732, 159924215182833,    9.450,   43.000, 3100,  45.841, 425.063, 118.073,  26.754, 242.842,  67.456, 91,  0,   3.706,  34.674,   9.632,   6.776,  64.176,  17.827,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:21:976, 159924754777027,    9.694,   70.000, 3000,  46.018, 436.309, 121.197,  26.827, 249.398,  69.277, 90,  0,   3.722,  35.584,   9.884,   6.723,  65.819,  18.283,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:085, 159924995396344,    9.803,   46.000, 3000,  44.745, 441.185, 122.551,  25.631, 252.191,  70.053, 93,  0,   3.631,  35.979,   9.994,   6.676,  66.546,  18.485,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:238, 159925332349678,    9.955,   55.000, 3000,  44.912, 448.039, 124.455,  25.433, 256.072,  71.131, 89,  0,   3.651,  36.537,  10.149,   6.796,  67.583,  18.773,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:376, 159925638227959,   10.094,   54.000, 3100,  43.664, 454.088, 126.135,  24.178, 259.422,  72.062, 88,  0,   3.633,  37.040,  10.289,   6.898,  68.539,  19.039,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:485, 159925877207380,   10.202,   43.000, 3100,  44.418, 458.895, 127.471,  25.184, 262.147,  72.819, 87,  0,   3.604,  37.430,  10.397,   6.830,  69.278,  19.244,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:607, 159926146849441,   10.324,   47.000, 3100,  45.336, 464.431, 129.009,  25.942, 265.315,  73.699, 89,  0,   3.678,  37.879,  10.522,   6.930,  70.124,  19.479,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:716, 159926388809490,   10.434,   35.000, 3100,  41.750, 469.006, 130.280,  22.230, 267.751,  74.375, 88,  0,   3.484,  38.261,  10.628,   6.954,  70.886,  19.691,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:43:22:717, 159926391786981,   10.435,   19.000, 3100,  26.161, 469.042, 130.289,  17.380, 267.775,  74.382, 87,  0,   1.675,  38.263,  10.629,   5.069,  70.893,  19.693,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.435294
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 469.041748
Cumulative Processor Energy_0 (mWh) = 130.289374
Average Processor Power_0 (Watt) = 44.947629

Cumulative IA Energy_0 (Joules) = 267.774841
Cumulative IA Energy_0 (mWh) = 74.381900
Average IA Power_0 (Watt) = 25.660497

Cumulative DRAM Energy_0 (Joules) = 38.263184
Cumulative DRAM Energy_0 (mWh) = 10.628662
Average DRAM Power_0 (Watt) = 3.666709

Cumulative GT Energy_0 (Joules) = 70.893250
Cumulative GT Energy_0 (mWh) = 19.692569
Average GT Power_0 (Watt) = 6.793603
