System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:42:10:498, 159766929870871,    1.316,   66.000, 2900,  44.907,  60.394,  16.776,  25.750,  35.194,   9.776, 91,  0,   3.988,   4.844,   1.345,   6.604,   8.759,   2.433,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:10:622, 159767204276614,    1.440,   61.000, 2900,  44.704,  65.950,  18.319,  25.527,  38.366,  10.657, 90,  0,   3.799,   5.316,   1.477,   6.732,   9.595,   2.665,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:10:777, 159767546088551,    1.595,   62.000, 2900,  43.863,  72.740,  20.206,  24.481,  42.156,  11.710, 88,  0,   3.851,   5.912,   1.642,   6.762,  10.642,   2.956,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:10:902, 159767822190621,    1.720,   43.000, 3000,  42.548,  78.061,  21.684,  23.280,  45.067,  12.519, 88,  0,   3.516,   6.352,   1.764,   6.843,  11.498,   3.194,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:025, 159768093341629,    1.843,   80.000, 2900,  47.915,  83.945,  23.318,  28.723,  48.594,  13.498, 90,  0,   3.995,   6.842,   1.901,   6.500,  12.296,   3.415,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:162, 159768396198783,    1.980,   55.000, 3000,  43.323,  89.887,  24.969,  24.463,  51.950,  14.431, 87,  0,   3.650,   7.343,   2.040,   6.457,  13.181,   3.662,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:286, 159768670118683,    2.104,   45.000, 3000,  42.763,  95.192,  26.442,  23.547,  54.871,  15.242, 86,  0,   3.585,   7.787,   2.163,   6.756,  14.020,   3.894,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:393, 159768906229101,    2.211,   44.000, 3100,  44.392,  99.939,  27.761,  25.268,  57.573,  15.992, 88,  0,   3.610,   8.173,   2.270,   6.649,  14.731,   4.092,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:515, 159769175668045,    2.333,   44.000, 3100,  44.385, 105.355,  29.265,  25.187,  60.647,  16.846, 89,  0,   3.647,   8.618,   2.394,   6.735,  15.552,   4.320,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:639, 159769448342444,    2.457,   47.000, 3100,  44.382, 110.836,  30.788,  25.073,  63.743,  17.706, 89,  0,   3.681,   9.073,   2.520,   6.938,  16.409,   4.558,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:748, 159769690199935,    2.566,   43.000, 3100,  44.852, 115.749,  32.153,  25.326,  66.517,  18.477, 89,  0,   3.693,   9.478,   2.633,   6.864,  17.161,   4.767,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:858, 159769931857406,    2.676,   44.000, 3100,  44.741, 120.646,  33.513,  25.565,  69.315,  19.254, 91,  0,   3.639,   9.876,   2.743,   6.886,  17.915,   4.976,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:11:995, 159770235444332,    2.813,   59.000, 3000,  47.370, 127.159,  35.322,  27.649,  73.117,  20.310, 88,  0,   3.806,  10.399,   2.889,   6.997,  18.877,   5.244,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:119, 159770510283213,    2.938,   53.000, 3000,  45.323, 132.800,  36.889,  26.110,  76.367,  21.213, 88,  0,   3.716,  10.862,   3.017,   6.867,  19.732,   5.481,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:243, 159770782354410,    3.061,   45.000, 3000,  43.330, 138.140,  38.372,  23.756,  79.294,  22.026, 90,  0,   3.644,  11.311,   3.142,   6.784,  20.567,   5.713,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:367, 159771057818770,    3.186,   43.000, 3100,  44.129, 143.645,  39.901,  24.956,  82.407,  22.891, 89,  0,   3.637,  11.764,   3.268,   6.985,  21.439,   5.955,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:489, 159771326480835,    3.307,   42.000, 3100,  44.567, 149.068,  41.408,  24.929,  85.441,  23.733, 89,  0,   3.693,  12.214,   3.393,   6.999,  22.290,   6.192,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:615, 159771603406611,    3.433,   45.000, 3100,  43.941, 154.579,  42.939,  24.634,  88.530,  24.592, 88,  0,   3.646,  12.671,   3.520,   6.929,  23.159,   6.433,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:723, 159771842722200,    3.541,   46.000, 3100,  45.241, 159.482,  44.301,  25.530,  91.297,  25.360, 89,  0,   3.724,  13.075,   3.632,   6.972,  23.915,   6.643,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:830, 159772079961260,    3.649,   42.000, 3100,  44.064, 164.217,  45.616,  24.799,  93.962,  26.100, 89,  0,   3.649,  13.467,   3.741,   6.946,  24.661,   6.850,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:12:944, 159772331744772,    3.763,   60.000, 3000,  48.766, 169.778,  47.160,  29.391,  97.313,  27.031, 98,  0,   3.937,  13.916,   3.865,   6.864,  25.444,   7.068,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:124, 159772727470310,    3.942,   70.000, 3100,  43.432, 177.562,  49.323,  24.317, 101.671,  28.242, 91,  0,   3.556,  14.553,   4.042,   6.448,  26.600,   7.389,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:232, 159772966645005,    4.050,   46.000, 3100,  44.730, 182.407,  50.669,  25.464, 104.430,  29.008, 89,  0,   3.677,  14.951,   4.153,   6.901,  27.347,   7.596,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:355, 159773239421460,    4.174,   42.000, 3100,  44.047, 187.848,  52.180,  24.845, 107.499,  29.861, 88,  0,   3.607,  15.397,   4.277,   6.943,  28.205,   7.835,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:479, 159773512735593,    4.298,   44.000, 3100,  44.675, 193.378,  53.716,  25.060, 110.601,  30.723, 88,  0,   3.699,  15.855,   4.404,   6.963,  29.067,   8.074,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:601, 159773781703949,    4.419,   41.000, 3100,  43.998, 198.738,  55.205,  24.612, 113.599,  31.555, 91,  0,   3.613,  16.295,   4.526,   6.867,  29.903,   8.306,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:724, 159774053729230,    4.543,   42.000, 3200,  44.866, 204.265,  56.740,  25.757, 116.773,  32.437, 89,  0,   3.547,  16.732,   4.648,   6.791,  30.740,   8.539,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:832, 159774291175876,    4.650,   37.000, 3200,  45.032, 209.108,  58.086,  25.741, 119.541,  33.206, 91,  0,   3.492,  17.107,   4.752,   6.637,  31.454,   8.737,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:13:939, 159774528195290,    4.757,   43.000, 3100,  45.648, 214.008,  59.447,  26.372, 122.372,  33.992, 91,  0,   3.628,  17.497,   4.860,   6.961,  32.201,   8.945,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:063, 159774802668860,    4.882,   40.000, 3200,  44.245, 219.508,  60.975,  25.377, 125.526,  34.868, 90,  0,   3.448,  17.925,   4.979,   6.563,  33.017,   9.171,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:186, 159775073225877,    5.004,   39.000, 3200,  45.639, 225.101,  62.528,  26.213, 128.738,  35.761, 88,  0,   3.574,  18.363,   5.101,   6.777,  33.847,   9.402,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:311, 159775349667524,    5.129,   46.000, 3100,  44.844, 230.715,  64.088,  25.751, 131.962,  36.656, 90,  0,   3.598,  18.814,   5.226,   6.656,  34.680,   9.633,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:436, 159775625667040,    5.254,   41.000, 3200,  43.965, 236.211,  65.614,  24.861, 135.070,  37.519, 92,  0,   3.531,  19.255,   5.349,   6.730,  35.522,   9.867,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:546, 159775866996897,    5.364,   39.000, 3200,  44.703, 241.096,  66.971,  25.602, 137.868,  38.297, 89,  0,   3.527,  19.641,   5.456,   6.726,  36.257,  10.071,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:654, 159776106460568,    5.472,   40.000, 3200,  44.403, 245.912,  68.309,  25.138, 140.594,  39.054, 91,  0,   3.493,  20.020,   5.561,   6.646,  36.978,  10.272,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:776, 159776376910055,    5.595,   44.000, 3200,  45.698, 251.510,  69.864,  26.626, 143.856,  39.960, 89,  0,   3.645,  20.466,   5.685,   6.754,  37.805,  10.501,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:14:899, 159776648020762,    5.718,   45.000, 3100,  45.190, 257.058,  71.405,  26.111, 147.062,  40.850, 88,  0,   3.614,  20.910,   5.808,   6.553,  38.609,  10.725,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:029, 159776933720072,    5.847,   45.000, 3200,  45.549, 262.952,  73.042,  26.316, 150.467,  41.796, 91,  0,   3.569,  21.372,   5.937,   6.594,  39.463,  10.962,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:178, 159777264244495,    5.997,   71.000, 3000,  47.175, 270.014,  75.004,  28.234, 154.693,  42.970, 90,  0,   3.834,  21.945,   6.096,   6.568,  40.446,  11.235,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:301, 159777534952833,    6.119,   59.000, 3000,  46.331, 275.694,  76.582,  27.112, 158.017,  43.894, 94,  0,   3.805,  22.412,   6.226,   6.585,  41.253,  11.459,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:425, 159777809145325,    6.243,   50.000, 3000,  45.159, 281.302,  78.139,  25.878, 161.231,  44.786, 89,  0,   3.781,  22.881,   6.356,   6.790,  42.096,  11.693,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:564, 159778115816303,    6.382,   52.000, 3000,  42.864, 287.255,  79.793,  23.706, 164.523,  45.701, 87,  0,   3.567,  23.377,   6.494,   6.662,  43.022,  11.950,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:688, 159778390422831,    6.507,   40.000, 3100,  42.913, 292.592,  81.276,  23.949, 167.502,  46.528, 88,  0,   3.506,  23.813,   6.615,   6.665,  43.851,  12.181,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:812, 159778663638397,    6.630,   40.000, 3200,  43.880, 298.022,  82.784,  24.606, 170.547,  47.374, 90,  0,   3.586,  24.257,   6.738,   6.705,  44.680,  12.411,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:15:938, 159778941324962,    6.756,   41.000, 3200,  44.692, 303.643,  84.345,  25.523, 173.757,  48.266, 88,  0,   3.518,  24.699,   6.861,   6.701,  45.523,  12.645,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:046, 159779180313895,    6.864,   40.000, 3200,  45.287, 308.544,  85.707,  26.360, 176.610,  49.058, 92,  0,   3.507,  25.078,   6.966,   6.564,  46.234,  12.843,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:153, 159779415766015,    6.971,   42.000, 3100,  45.981, 313.448,  87.069,  26.690, 179.456,  49.849, 89,  0,   3.640,  25.467,   7.074,   6.672,  46.945,  13.040,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:277, 159779689977473,    7.095,   39.000, 3200,  43.431, 318.841,  88.567,  24.348, 182.479,  50.689, 89,  0,   3.510,  25.902,   7.195,   6.730,  47.781,  13.272,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:399, 159779959881233,    7.217,   44.000, 3200,  45.553, 324.409,  90.114,  26.695, 185.743,  51.595, 87,  0,   3.477,  26.328,   7.313,   6.538,  48.580,  13.494,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:523, 159780233357694,    7.341,   37.000, 3200,  44.578, 329.931,  91.647,  25.447, 188.894,  52.471, 92,  0,   3.498,  26.761,   7.434,   6.672,  49.406,  13.724,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:647, 159780507047078,    7.465,   40.000, 3200,  45.039, 335.513,  93.198,  25.823, 192.095,  53.360, 90,  0,   3.558,  27.202,   7.556,   6.749,  50.243,  13.956,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:770, 159780778308413,    7.588,   40.000, 3200,  44.934, 341.034,  94.732,  25.692, 195.252,  54.237, 88,  0,   3.532,  27.636,   7.677,   6.722,  51.069,  14.186,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:16:879, 159781019542947,    7.697,   46.000, 3100,  46.951, 346.163,  96.156,  27.690, 198.277,  55.077, 91,  0,   3.647,  28.034,   7.787,   6.873,  51.820,  14.394,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:005, 159781297737566,    7.823,   42.000, 3000,  47.050, 352.091,  97.803,  27.845, 201.785,  56.051, 90,  0,   3.674,  28.497,   7.916,   6.724,  52.667,  14.630,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:204, 159781738704217,    8.023,   98.000, 3000,  46.481, 361.374, 100.382,  27.346, 207.246,  57.568, 92,  0,   3.729,  29.242,   8.123,   6.564,  53.978,  14.994,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:327, 159782008633813,    8.145,   48.000, 3000,  43.053, 366.637, 101.844,  23.959, 210.175,  58.382, 88,  0,   3.688,  29.693,   8.248,   6.656,  54.792,  15.220,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:450, 159782281112437,    8.269,   50.000, 3000,  43.754, 372.037, 103.344,  24.392, 213.186,  59.218, 88,  0,   3.743,  30.155,   8.376,   6.960,  55.650,  15.458,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:573, 159782552099716,    8.391,   45.000, 3100,  43.862, 377.420, 104.839,  24.404, 216.181,  60.050, 91,  0,   3.639,  30.601,   8.500,   6.894,  56.497,  15.693,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:682, 159782792637593,    8.500,   41.000, 3100,  44.177, 382.233, 106.176,  24.715, 218.873,  60.798, 88,  0,   3.615,  30.995,   8.610,   6.928,  57.251,  15.903,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:804, 159783062120382,    8.622,   46.000, 3100,  44.570, 387.672, 107.687,  25.166, 221.944,  61.651, 90,  0,   3.667,  31.443,   8.734,   6.953,  58.100,  16.139,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:17:927, 159783333697571,    8.745,   53.000, 3100,  46.722, 393.419, 109.283,  27.157, 225.285,  62.579, 89,  0,   3.839,  31.915,   8.865,   7.005,  58.962,  16.378,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:051, 159783607515461,    8.869,   48.000, 3000,  44.406, 398.926, 110.813,  24.955, 228.379,  63.439, 87,  0,   3.682,  32.371,   8.992,   6.872,  59.814,  16.615,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:173, 159783876861776,    8.991,   46.000, 3100,  44.018, 404.295, 112.304,  24.866, 231.413,  64.281, 89,  0,   3.613,  32.812,   9.114,   6.739,  60.636,  16.843,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:282, 159784117487798,    9.100,   41.000, 3100,  43.660, 409.054, 113.626,  24.416, 234.074,  65.020, 90,  0,   3.543,  33.198,   9.222,   6.748,  61.371,  17.048,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:389, 159784353918855,    9.207,   44.000, 3100,  46.418, 414.024, 115.007,  27.292, 236.996,  65.832, 95,  0,   3.687,  33.593,   9.331,   6.721,  62.091,  17.247,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:603, 159784826545583,    9.422,   59.000, 3000,  45.417, 423.745, 117.707,  26.281, 242.621,  67.395, 89,  0,   3.616,  34.367,   9.546,   6.667,  63.518,  17.644,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:711, 159785064820804,    9.529,   38.000, 3100,  42.945, 428.380, 118.994,  23.806, 245.190,  68.108, 88,  0,   3.502,  34.745,   9.651,   6.646,  64.235,  17.843,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:819, 159785302732073,    9.637,   38.000, 3200,  43.276, 433.043, 120.290,  24.148, 247.792,  68.831, 88,  0,   3.465,  35.118,   9.755,   6.628,  64.949,  18.042,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:18:928, 159785543244564,    9.746,   39.000, 3200,  45.292, 437.976, 121.660,  26.059, 250.631,  69.620, 88,  0,   3.535,  35.503,   9.862,   6.753,  65.685,  18.246,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:051, 159785814762182,    9.869,   45.000, 3100,  44.792, 443.484, 123.190,  25.639, 253.784,  70.495, 88,  0,   3.568,  35.942,   9.984,   6.715,  66.511,  18.475,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:160, 159786056496887,    9.979,   38.000, 3200,  44.607, 448.368, 124.547,  25.677, 256.595,  71.276, 91,  0,   3.515,  36.327,  10.091,   6.687,  67.243,  18.679,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:283, 159786328104237,   10.102,   42.000, 3200,  45.031, 453.907, 126.085,  25.834, 259.773,  72.159, 88,  0,   3.561,  36.765,  10.212,   6.740,  68.072,  18.909,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:393, 159786570786517,   10.212,   56.000, 3100,  46.588, 459.028, 127.508,  27.424, 262.787,  72.996, 93,  0,   3.605,  37.161,  10.322,   6.691,  68.807,  19.113,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:42:19:430, 159786652212555,   10.248,  159.000, 3100,  53.593, 461.004, 128.057,  34.308, 264.052,  73.348, 96,  0,   4.085,  37.312,  10.364,   6.567,  69.049,  19.180,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.248380
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 461.004211
Cumulative Processor Energy_0 (mWh) = 128.056725
Average Processor Power_0 (Watt) = 44.983131

Cumulative IA Energy_0 (Joules) = 264.052002
Cumulative IA Energy_0 (mWh) = 73.347778
Average IA Power_0 (Watt) = 25.765244

Cumulative DRAM Energy_0 (Joules) = 37.311523
Cumulative DRAM Energy_0 (mWh) = 10.364312
Average DRAM Power_0 (Watt) = 3.640724

Cumulative GT Energy_0 (Joules) = 69.049438
Cumulative GT Energy_0 (mWh) = 19.180400
Average GT Power_0 (Watt) = 6.737596
