System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:33:29:995, 158617655979607,    0.107,   59.000, 3000,  47.417,   5.094,   1.415,  28.721,   3.086,   0.857, 92,  0,   3.626,   0.390,   0.108,   6.444,   0.692,   0.192,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:117, 158617925036572,    0.229,   73.000, 2900,  47.263,  10.853,   3.015,  27.518,   6.439,   1.789, 92,  0,   3.994,   0.876,   0.243,   7.008,   1.546,   0.430,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:240, 158618197235667,    0.353,   71.000, 2900,  44.649,  16.358,   4.544,  25.319,   9.560,   2.656, 90,  0,   3.877,   1.354,   0.376,   6.762,   2.380,   0.661,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:350, 158618439800370,    0.462,   46.000, 3000,  42.199,  20.993,   5.832,  22.766,  12.061,   3.350, 89,  0,   3.627,   1.753,   0.487,   6.972,   3.146,   0.874,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:460, 158618681454063,    0.572,   52.000, 3000,  44.470,  25.860,   7.183,  24.781,  14.773,   4.104, 90,  0,   3.755,   2.164,   0.601,   6.919,   3.903,   1.084,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:570, 158618924908202,    0.682,   45.000, 3000,  43.220,  30.626,   8.507,  23.799,  17.397,   4.833, 90,  0,   3.687,   2.570,   0.714,   7.057,   4.681,   1.300,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:709, 158619232828128,    0.822,   54.000, 3100,  45.284,  36.941,  10.261,  25.558,  20.961,   5.823, 90,  0,   3.769,   3.096,   0.860,   7.003,   5.658,   1.572,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:30:832, 158619503101769,    0.944,   53.000, 3000,  45.821,  42.550,  11.819,  26.522,  24.208,   6.724, 93,  0,   3.685,   3.547,   0.985,   6.925,   6.505,   1.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:017, 158619912788867,    1.130,   82.000, 2900,  46.392,  51.158,  14.210,  27.054,  29.228,   8.119, 92,  0,   3.880,   4.267,   1.185,   6.877,   7.781,   2.161,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:184, 158620280734663,    1.296,   73.000, 2900,  45.865,  58.801,  16.334,  26.610,  33.662,   9.351, 91,  0,   3.901,   4.917,   1.366,   6.570,   8.876,   2.466,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:291, 158620517771025,    1.404,   51.000, 2900,  42.309,  63.343,  17.595,  23.132,  36.145,  10.040, 89,  0,   3.640,   5.307,   1.474,   6.809,   9.607,   2.669,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:413, 158620786388876,    1.525,   50.000, 3000,  42.818,  68.552,  19.042,  23.227,  38.971,  10.825, 90,  0,   3.714,   5.759,   1.600,   7.003,  10.459,   2.905,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:522, 158621026325863,    1.634,   44.000, 3000,  42.725,  73.195,  20.332,  23.287,  41.502,  11.528, 88,  0,   3.562,   6.146,   1.707,   6.837,  11.202,   3.112,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:33:31:527, 158621038200557,    1.639,   26.000, 3000,  34.104,  73.378,  20.383,  16.524,  41.591,  11.553, 88,  0,   3.053,   6.163,   1.712,   7.366,  11.242,   3.123,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.639229
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 73.377991
Cumulative Processor Energy_0 (mWh) = 20.382775
Average Processor Power_0 (Watt) = 44.763715

Cumulative IA Energy_0 (Joules) = 41.590515
Cumulative IA Energy_0 (mWh) = 11.552921
Average IA Power_0 (Watt) = 25.371994

Cumulative DRAM Energy_0 (Joules) = 6.162781
Cumulative DRAM Energy_0 (mWh) = 1.711884
Average DRAM Power_0 (Watt) = 3.759560

Cumulative GT Energy_0 (Joules) = 11.241577
Cumulative GT Energy_0 (mWh) = 3.122660
Average GT Power_0 (Watt) = 6.857843
