System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:29:40:973, 158111973577560,    0.112,   55.000, 3100,  50.855,   5.685,   1.579,  31.563,   3.529,   0.980, 96,  0,   3.659,   0.409,   0.114,   6.691,   0.748,   0.208,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:098, 158112248177235,    0.236,   58.000, 3300,  50.139,  11.921,   3.311,  30.908,   7.373,   2.048, 94,  0,   3.821,   0.884,   0.246,   6.787,   1.592,   0.442,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:221, 158112520957545,    0.360,   57.000, 3200,  48.357,  17.895,   4.971,  29.086,  10.966,   3.046, 94,  0,   3.757,   1.348,   0.375,   6.927,   2.448,   0.680,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:330, 158112760843255,    0.468,   47.000, 3300,  50.756,  23.409,   6.503,  31.153,  14.351,   3.986, 95,  0,   3.693,   1.750,   0.486,   6.947,   3.203,   0.890,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:454, 158113034852348,    0.592,   50.000, 3200,  50.637,  29.693,   8.248,  31.347,  18.241,   5.067, 96,  0,   3.693,   2.208,   0.613,   6.813,   4.048,   1.124,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:562, 158113274005737,    0.701,   80.000, 2700,  47.747,  34.865,   9.685,  28.642,  21.343,   5.929, 95,  0,   4.002,   2.641,   0.734,   6.572,   4.760,   1.322,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:686, 158113547882817,    0.825,   56.000, 3500,  49.674,  41.026,  11.396,  30.386,  25.112,   6.976, 94,  0,   3.677,   3.097,   0.860,   6.494,   5.565,   1.546,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:796, 158113789501401,    0.934,   44.000, 3500,  50.091,  46.508,  12.919,  30.785,  28.481,   7.911, 94,  0,   3.638,   3.495,   0.971,   6.991,   6.330,   1.758,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:41:920, 158114063581613,    1.058,   45.000, 3400,  51.646,  52.919,  14.700,  32.125,  32.468,   9.019, 94,  0,   3.692,   3.954,   1.098,   7.063,   7.207,   2.002,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:42:028, 158114301650157,    1.166,   43.000, 3300,  51.088,  58.427,  16.230,  31.474,  35.862,   9.962, 95,  0,   3.668,   4.349,   1.208,   7.017,   7.964,   2.212,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:42:135, 158114539447926,    1.274,   48.000, 3400,  50.461,  63.861,  17.739,  30.832,  39.182,  10.884, 94,  0,   3.704,   4.748,   1.319,   6.963,   8.714,   2.420,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:42:258, 158114809674207,    1.396,   49.000, 3300,  50.072,  69.989,  19.442,  30.914,  42.966,  11.935, 95,  0,   3.608,   5.190,   1.442,   6.843,   9.551,   2.653,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:42:367, 158115050378275,    1.505,   38.000, 3500,  48.999,  75.331,  20.925,  29.506,  46.182,  12.828, 92,  0,   3.559,   5.578,   1.549,   6.987,  10.313,   2.865,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:29:42:368, 158115053375733,    1.507,   31.000, 3500,  38.126,  75.383,  20.940,  34.979,  46.230,  12.842, 92,  0,   3.192,   5.582,   1.551,   7.688,  10.323,   2.868,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.506628
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 75.382751
Cumulative Processor Energy_0 (mWh) = 20.939653
Average Processor Power_0 (Watt) = 50.034082

Cumulative IA Energy_0 (Joules) = 46.229858
Cumulative IA Energy_0 (mWh) = 12.841627
Average IA Power_0 (Watt) = 30.684321

Cumulative DRAM Energy_0 (Joules) = 5.581970
Cumulative DRAM Energy_0 (mWh) = 1.550547
Average DRAM Power_0 (Watt) = 3.704942

Cumulative GT Energy_0 (Joules) = 10.323120
Cumulative GT Energy_0 (mWh) = 2.867533
Average GT Power_0 (Watt) = 6.851804
