System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:26:16:603, 157660723534213,    0.113,   50.000, 3200,  49.605,   5.590,   1.553,  30.503,   3.437,   0.955, 95,  0,   3.489,   0.393,   0.109,   6.535,   0.736,   0.205,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:16:726, 157660995710735,    0.236,   50.000, 3500,  51.211,  11.903,   3.306,  32.009,   7.383,   2.051, 95,  0,   3.701,   0.849,   0.236,   6.754,   1.569,   0.436,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:16:835, 157661235438180,    0.345,   44.000, 3100,  52.755,  17.630,   4.897,  33.075,  10.974,   3.048, 97,  0,   3.758,   1.257,   0.349,   6.971,   2.326,   0.646,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:005, 157661610979503,    0.515,   82.000, 3400,  48.867,  25.942,   7.206,  29.926,  16.064,   4.462, 95,  0,   3.723,   1.891,   0.525,   6.482,   3.428,   0.952,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:113, 157661850029692,    0.623,   50.000, 3500,  51.711,  31.540,   8.761,  32.507,  19.583,   5.440, 94,  0,   3.684,   2.289,   0.636,   6.771,   4.161,   1.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:235, 157662119406572,    0.745,   47.000, 3400,  52.017,  37.886,  10.524,  32.630,  23.564,   6.546, 94,  0,   3.779,   2.750,   0.764,   6.873,   5.000,   1.389,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:391, 157662461757191,    0.900,   60.000, 3200,  51.141,  45.816,  12.727,  31.768,  28.490,   7.914, 96,  0,   3.806,   3.340,   0.928,   6.789,   6.053,   1.681,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:515, 157662736713062,    1.024,   54.000, 3500,  51.279,  52.201,  14.500,  31.458,  32.407,   9.002, 94,  0,   3.847,   3.819,   1.061,   7.033,   6.928,   1.925,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:623, 157662974541021,    1.132,   45.000, 3400,  52.584,  57.865,  16.074,  33.376,  36.002,  10.001, 95,  0,   3.615,   4.209,   1.169,   7.013,   7.684,   2.134,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:731, 157663214292171,    1.241,   43.000, 3600,  50.901,  63.392,  17.609,  31.307,  39.402,  10.945, 94,  0,   3.659,   4.606,   1.279,   7.007,   8.445,   2.346,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:841, 157663457791833,    1.351,   48.000, 3300,  52.428,  69.174,  19.215,  33.023,  43.043,  11.956, 96,  0,   3.633,   5.007,   1.391,   6.977,   9.214,   2.560,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:17:949, 157663694062406,    1.458,   45.000, 3300,  50.651,  74.594,  20.721,  31.071,  46.368,  12.880, 95,  0,   3.641,   5.396,   1.499,   7.082,   9.972,   2.770,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:18:073, 157663968003007,    1.582,   48.000, 3300,  51.376,  80.968,  22.491,  31.789,  50.312,  13.976, 94,  0,   3.715,   5.857,   1.627,   7.059,  10.848,   3.013,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:18:194, 157664235098949,    1.703,   48.000, 3500,  49.083,  86.905,  24.140,  29.726,  53.908,  14.974, 91,  0,   3.559,   6.288,   1.747,   6.828,  11.674,   3.243,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:26:18:194, 157664236812567,    1.704,   31.000, 3500,  54.500,  86.948,  24.152,  37.199,  53.937,  14.982, 91,  0,   4.955,   6.292,   1.748,   5.741,  11.678,   3.244,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.703844
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 86.947632
Cumulative Processor Energy_0 (mWh) = 24.152120
Average Processor Power_0 (Watt) = 51.030281

Cumulative IA Energy_0 (Joules) = 53.936890
Cumulative IA Energy_0 (mWh) = 14.982469
Average IA Power_0 (Watt) = 31.656005

Cumulative DRAM Energy_0 (Joules) = 6.291565
Cumulative DRAM Energy_0 (mWh) = 1.747657
Average DRAM Power_0 (Watt) = 3.692571

Cumulative GT Energy_0 (Joules) = 11.678223
Cumulative GT Energy_0 (mWh) = 3.243951
Average GT Power_0 (Watt) = 6.854045
