System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:20:20:028, 156873401868597,    0.105,   49.000, 3200,  53.613,   5.612,   1.559,  34.184,   3.578,   0.994, 95,  0,   3.572,   0.374,   0.104,   6.758,   0.707,   0.197,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:150, 156873671441831,    0.227,   47.000, 3200,  48.968,  11.591,   3.220,  30.044,   7.247,   2.013, 94,  0,   3.386,   0.787,   0.219,   6.613,   1.515,   0.421,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:277, 156873951578704,    0.354,   55.000, 3100,  47.994,  17.680,   4.911,  28.402,  10.850,   3.014, 94,  0,   3.732,   1.261,   0.350,   6.984,   2.401,   0.667,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:399, 156874220849385,    0.476,   51.000, 3100,  45.892,  23.277,   6.466,  26.367,  14.065,   3.907, 91,  0,   3.686,   1.710,   0.475,   6.947,   3.248,   0.902,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:505, 156874454922537,    0.582,   55.000, 3000,  46.961,  28.255,   7.849,  27.486,  16.979,   4.716, 92,  0,   3.830,   2.116,   0.588,   6.949,   3.985,   1.107,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:628, 156874726250712,    0.704,   51.000, 3000,  44.654,  33.742,   9.373,  25.078,  20.061,   5.572, 89,  0,   3.730,   2.575,   0.715,   6.968,   4.841,   1.345,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:750, 156874996213052,    0.827,   58.000, 3000,  45.257,  39.276,  10.910,  26.077,  23.249,   6.458, 90,  0,   3.887,   3.050,   0.847,   6.712,   5.662,   1.573,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:20:874, 156875270730622,    0.951,   67.000, 2900,  46.714,  45.083,  12.523,  26.788,  26.580,   7.383, 93,  0,   3.983,   3.545,   0.985,   7.048,   6.538,   1.816,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:015, 156875581597182,    1.092,   82.000, 2900,  45.757,  51.526,  14.313,  27.289,  30.422,   8.450, 90,  0,   3.741,   4.072,   1.131,   6.222,   7.414,   2.059,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:122, 156875817651072,    1.199,   47.000, 2900,  41.665,  55.980,  15.550,  22.260,  32.802,   9.112, 90,  0,   3.657,   4.463,   1.240,   6.869,   8.148,   2.263,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:244, 156876087061138,    1.321,   54.000, 3000,  43.387,  61.274,  17.021,  24.358,  35.773,   9.937, 90,  0,   3.631,   4.906,   1.363,   6.584,   8.952,   2.487,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:352, 156876325997687,    1.429,   45.000, 3000,  43.690,  66.002,  18.334,  24.086,  38.380,  10.661, 89,  0,   3.662,   5.302,   1.473,   6.805,   9.688,   2.691,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:474, 156876596562704,    1.552,   47.000, 3100,  42.533,  71.214,  19.782,  23.425,  41.250,  11.458, 88,  0,   3.591,   5.742,   1.595,   6.816,  10.523,   2.923,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:20:21:479, 156876605607387,    1.556,   27.000, 3100,  42.912,  71.389,  19.830,  23.587,  41.347,  11.485, 87,  0,   3.546,   5.757,   1.599,   7.107,  10.552,   2.931,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.555648
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 71.389404
Cumulative Processor Energy_0 (mWh) = 19.830390
Average Processor Power_0 (Watt) = 45.890450

Cumulative IA Energy_0 (Joules) = 41.346924
Cumulative IA Energy_0 (mWh) = 11.485257
Average IA Power_0 (Watt) = 26.578579

Cumulative DRAM Energy_0 (Joules) = 5.756653
Cumulative DRAM Energy_0 (mWh) = 1.599070
Average DRAM Power_0 (Watt) = 3.700485

Cumulative GT Energy_0 (Joules) = 10.552490
Cumulative GT Energy_0 (mWh) = 2.931247
Average GT Power_0 (Watt) = 6.783339
