System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:31:58:169, 158414903479628,    0.118,   48.000, 3300,  53.148,   6.294,   1.748,  33.983,   4.024,   1.118, 95,  0,   3.657,   0.433,   0.120,   6.871,   0.814,   0.226,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:294, 158415179977959,    0.244,   45.000, 3100,  49.852,  12.537,   3.482,  30.652,   7.863,   2.184, 97,  0,   3.590,   0.883,   0.245,   6.756,   1.660,   0.461,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:403, 158415420213994,    0.352,   52.000, 3500,  52.164,  18.212,   5.059,  32.425,  11.391,   3.164, 95,  0,   3.903,   1.307,   0.363,   7.077,   2.430,   0.675,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:510, 158415656585816,    0.460,   44.000, 3400,  52.385,  23.820,   6.617,  33.108,  14.935,   4.149, 96,  0,   3.605,   1.693,   0.470,   6.806,   3.158,   0.877,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:619, 158415897050426,    0.568,   46.000, 3300,  50.682,  29.340,   8.150,  31.285,  18.342,   5.095, 95,  0,   3.633,   2.089,   0.580,   6.859,   3.905,   1.085,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:728, 158416138020047,    0.678,   44.000, 3300,  49.800,  34.775,   9.660,  30.563,  21.678,   6.022, 95,  0,   3.599,   2.482,   0.689,   6.832,   4.651,   1.292,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:852, 158416412734079,    0.802,   76.000, 2800,  50.156,  41.015,  11.393,  30.347,  25.453,   7.070, 95,  0,   3.990,   2.978,   0.827,   6.943,   5.515,   1.532,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:58:977, 158416686628618,    0.926,   66.000, 3300,  48.081,  46.979,  13.050,  28.923,  29.041,   8.067, 95,  0,   3.907,   3.463,   0.962,   6.567,   6.329,   1.758,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:085, 158416924836154,    1.034,   60.000, 2800,  50.262,  52.402,  14.556,  31.180,  32.405,   9.001, 96,  0,   3.894,   3.883,   1.079,   6.877,   7.071,   1.964,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:223, 158417230352632,    1.172,   87.000, 3100,  48.787,  59.152,  16.431,  28.933,  36.408,  10.113, 95,  0,   4.169,   4.460,   1.239,   6.919,   8.029,   2.230,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:345, 158417500370904,    1.295,   64.000, 2800,  50.187,  65.290,  18.136,  30.657,  40.157,  11.155, 97,  0,   4.000,   4.949,   1.375,   6.976,   8.882,   2.467,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:484, 158417806808121,    1.433,   71.000, 3100,  49.602,  72.174,  20.048,  29.780,  44.290,  12.303, 94,  0,   3.970,   5.500,   1.528,   7.115,   9.869,   2.741,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:610, 158418085775256,    1.560,   57.000, 3300,  49.832,  78.469,  21.797,  30.633,  48.161,  13.378, 96,  0,   3.860,   5.988,   1.663,   6.805,  10.729,   2.980,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:31:59:648, 158418170223845,    1.598,   52.000, 3500,  52.776,  80.488,  22.358,  32.006,  49.385,  13.718, 96,  0,   3.959,   6.139,   1.705,   7.052,  10.999,   3.055,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.597924
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 80.487976
Cumulative Processor Energy_0 (mWh) = 22.357771
Average Processor Power_0 (Watt) = 50.370346

Cumulative IA Energy_0 (Joules) = 49.384888
Cumulative IA Energy_0 (mWh) = 13.718024
Average IA Power_0 (Watt) = 30.905658

Cumulative DRAM Energy_0 (Joules) = 6.138977
Cumulative DRAM Energy_0 (mWh) = 1.705271
Average DRAM Power_0 (Watt) = 3.841846

Cumulative GT Energy_0 (Joules) = 10.998657
Cumulative GT Energy_0 (mWh) = 3.055183
Average GT Power_0 (Watt) = 6.883092
