System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:02:21:029, 170388619039368,    5.300,   28.000, 3400,  38.190, 203.441,  56.511,  31.481, 168.166,  46.713, 94,  0,   2.371,  13.088,   3.636,   5.078,  26.511,   7.364,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:146, 170388877514237,    5.417,   25.000, 3900,  36.451, 207.708,  57.697,  29.918, 171.668,  47.686, 94,  0,   2.301,  13.358,   3.710,   4.994,  27.096,   7.527,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:261, 170389131071814,    5.531,   29.000, 3900,  39.395, 212.232,  58.953,  32.652, 175.417,  48.727, 95,  0,   2.405,  13.634,   3.787,   4.967,  27.666,   7.685,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:375, 170389381667443,    5.645,   27.000, 3300,  36.508, 216.375,  60.104,  29.845, 178.805,  49.668, 99,  0,   2.331,  13.898,   3.861,   4.916,  28.224,   7.840,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:496, 170389649559382,    5.766,   24.000, 3900,  31.282, 220.171,  61.159,  25.026, 181.841,  50.511, 93,  0,   2.154,  14.160,   3.933,   4.868,  28.815,   8.004,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:607, 170389893922451,    5.877,   55.000, 2800,  40.685, 224.674,  62.409,  33.735, 185.575,  51.548, 96,  0,   2.813,  14.471,   4.020,   5.005,  29.368,   8.158,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:728, 170390162213013,    5.998,   28.000, 3900,  36.106, 229.061,  63.628,  29.733, 189.187,  52.552, 90,  0,   2.493,  14.774,   4.104,   4.957,  29.971,   8.325,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:854, 170390438752084,    6.124,   31.000, 3600,  38.950, 233.939,  64.983,  32.067, 193.204,  53.668, 97,  0,   2.392,  15.074,   4.187,   4.928,  30.588,   8.497,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:21:996, 170390753192738,    6.266,   35.000, 3800,  38.235, 239.384,  66.496,  31.848, 197.739,  54.928, 95,  0,   2.349,  15.408,   4.280,   4.936,  31.291,   8.692,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:113, 170391011615015,    6.383,   28.000, 3500,  38.811, 243.926,  67.757,  32.202, 201.508,  55.974, 98,  0,   2.377,  15.686,   4.357,   4.961,  31.872,   8.853,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:216, 170391239206901,    6.486,   28.000, 3900,  39.183, 247.965,  68.879,  32.660, 204.875,  56.910, 90,  0,   2.386,  15.932,   4.426,   5.009,  32.388,   8.997,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:325, 170391478795293,    6.595,   28.000, 3900,  40.266, 252.334,  70.093,  33.439, 208.503,  57.917, 88,  0,   2.389,  16.192,   4.498,   4.964,  32.927,   9.146,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:438, 170391728683655,    6.708,   28.000, 3000,  37.930, 256.627,  71.285,  31.297, 212.045,  58.901, 96,  0,   2.407,  16.464,   4.573,   5.000,  33.492,   9.303,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:550, 170391975567259,    6.820,   30.000, 3900,  34.758, 260.513,  72.365,  27.970, 215.172,  59.770, 91,  0,   2.432,  16.736,   4.649,   5.076,  34.060,   9.461,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:662, 170392224167447,    6.932,   29.000, 3500,  39.126, 264.919,  73.588,  32.572, 218.840,  60.789, 98,  0,   2.473,  17.014,   4.726,   5.078,  34.632,   9.620,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:771, 170392465021507,    7.041,   26.000, 3900,  36.423, 268.892,  74.692,  29.928, 222.104,  61.696, 93,  0,   2.356,  17.271,   4.798,   5.030,  35.180,   9.772,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:883, 170392711255398,    7.153,   28.000, 3900,  39.540, 273.301,  75.917,  32.800, 225.762,  62.712, 94,  0,   2.317,  17.530,   4.869,   4.947,  35.732,   9.926,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:22:987, 170392941863631,    7.257,   28.000, 3400,  39.201, 277.395,  77.054,  32.593, 229.166,  63.657, 97,  0,   2.415,  17.782,   4.939,   5.021,  36.256,  10.071,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:104, 170393199551939,    7.374,   28.000, 3900,  37.919, 281.821,  78.284,  31.210, 232.809,  64.669, 95,  0,   2.437,  18.066,   5.018,   5.006,  36.841,  10.234,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:216, 170393447554891,    7.486,   26.000, 3900,  39.278, 286.232,  79.509,  32.884, 236.502,  65.695, 92,  0,   2.337,  18.329,   5.091,   4.973,  37.399,  10.389,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:329, 170393695954248,    7.599,   28.000, 3900,  39.151, 290.637,  80.732,  32.334, 240.140,  66.705, 94,  0,   2.402,  18.599,   5.166,   4.970,  37.958,  10.544,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:455, 170393975126542,    7.725,   28.000, 3900,  37.707, 295.404,  82.057,  31.261, 244.092,  67.803, 95,  0,   2.372,  18.899,   5.250,   4.964,  38.586,  10.718,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:558, 170394203084899,    7.829,   26.000, 3100,  39.652, 299.498,  83.194,  32.958, 247.495,  68.749, 98,  0,   2.377,  19.144,   5.318,   4.984,  39.101,  10.861,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:678, 170394468102332,    7.949,   29.000, 3900,  37.728, 304.027,  84.452,  31.222, 251.242,  69.790, 94,  0,   2.412,  19.434,   5.398,   4.994,  39.700,  11.028,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:788, 170394710711044,    8.059,   42.000, 3400,  39.850, 308.405,  85.668,  33.201, 254.890,  70.803, 97,  0,   2.546,  19.714,   5.476,   5.037,  40.253,  11.182,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:23:928, 170395019531407,    8.198,   43.000, 3900,  39.276, 313.898,  87.194,  32.422, 259.425,  72.063, 94,  0,   2.783,  20.103,   5.584,   4.962,  40.947,  11.374,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:038, 170395261399525,    8.308,   28.000, 3300,  41.482, 318.442,  88.456,  34.476, 263.202,  73.112, 98,  0,   2.452,  20.372,   5.659,   5.119,  41.508,  11.530,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:150, 170395509675043,    8.420,   26.000, 3900,  38.463, 322.767,  89.658,  32.103, 266.811,  74.114, 97,  0,   2.297,  20.630,   5.730,   5.019,  42.072,  11.687,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:263, 170395758919389,    8.533,   28.000, 3300,  36.652, 326.905,  90.807,  29.896, 270.186,  75.052, 99,  0,   2.372,  20.897,   5.805,   5.021,  42.639,  11.844,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:371, 170395997516397,    8.641,   30.000, 3800,  34.406, 330.623,  91.840,  27.830, 273.193,  75.887, 95,  0,   2.423,  21.159,   5.878,   5.014,  43.181,  11.995,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:478, 170396233467536,    8.748,   27.000, 3800,  40.873, 334.990,  93.053,  34.136, 276.841,  76.900, 93,  0,   2.408,  21.417,   5.949,   5.021,  43.718,  12.144,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:591, 170396484175951,    8.862,   28.000, 3900,  37.916, 339.296,  94.249,  31.110, 280.374,  77.882, 94,  0,   2.361,  21.685,   6.024,   5.009,  44.286,  12.302,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:699, 170396721951382,    8.969,   26.000, 3900,  38.671, 343.460,  95.406,  32.554, 283.879,  78.855, 92,  0,   2.269,  21.929,   6.091,   4.882,  44.812,  12.448,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:812, 170396971744142,    9.083,   28.000, 3500,  42.312, 348.247,  96.735,  35.563, 287.902,  79.973, 99,  0,   2.459,  22.207,   6.169,   5.044,  45.383,  12.606,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:24:916, 170397200392629,    9.186,   25.000, 3900,  41.416, 352.535,  97.927,  34.739, 291.500,  80.972, 91,  0,   2.380,  22.454,   6.237,   4.964,  45.897,  12.749,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:041, 170397476268103,    9.311,   28.000, 3600,  39.787, 357.507,  99.307,  33.122, 295.638,  82.122, 96,  0,   2.373,  22.750,   6.319,   4.967,  46.517,  12.921,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:158, 170397734322709,    9.428,   26.000, 3900,  38.012, 361.949, 100.541,  31.446, 299.313,  83.143, 90,  0,   2.286,  23.017,   6.394,   4.917,  47.092,  13.081,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:269, 170397979987336,    9.539,   27.000, 3900,  41.635, 366.581, 101.828,  35.068, 303.215,  84.226, 93,  0,   2.397,  23.284,   6.468,   5.013,  47.650,  13.236,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:374, 170398211983409,    9.644,   27.000, 3900,  35.766, 370.339, 102.872,  29.305, 306.294,  85.082, 95,  0,   2.360,  23.532,   6.537,   4.989,  48.174,  13.382,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:494, 170398477256165,    9.764,   29.000, 3900,  41.414, 375.315, 104.254,  34.627, 310.454,  86.237, 95,  0,   2.428,  23.824,   6.618,   5.097,  48.786,  13.552,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:604, 170398719651707,    9.874,   28.000, 3300,  37.829, 379.468, 105.408,  30.983, 313.856,  87.182, 95,  0,   2.473,  24.095,   6.693,   5.034,  49.339,  13.705,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:722, 170398979747755,    9.992,   30.000, 3300,  37.257, 383.857, 106.627,  30.625, 317.463,  88.184, 96,  0,   2.392,  24.377,   6.771,   4.992,  49.927,  13.869,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:837, 170399233309026,   10.107,   30.000, 3900,  38.231, 388.247, 107.846,  31.562, 321.088,  89.191, 95,  0,   2.431,  24.656,   6.849,   4.996,  50.501,  14.028,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:25:953, 170399490638692,   10.223,   30.000, 3600,  40.585, 392.977, 109.160,  33.937, 325.043,  90.290, 98,  0,   2.503,  24.948,   6.930,   5.079,  51.093,  14.192,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:069, 170399745767545,   10.339,   61.000, 3600,  41.346, 397.754, 110.487,  34.472, 329.026,  91.396, 93,  0,   2.942,  25.288,   7.024,   4.952,  51.665,  14.351,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:178, 170399987391761,   10.448,   28.000, 3100,  37.514, 401.859, 111.628,  30.858, 332.403,  92.334, 97,  0,   2.463,  25.557,   7.099,   5.057,  52.218,  14.505,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:296, 170400247426099,   10.566,   27.000, 3900,  28.335, 405.196, 112.555,  21.858, 334.977,  93.049, 87,  0,   2.270,  25.825,   7.174,   4.921,  52.798,  14.666,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:407, 170400493391076,   10.677,   30.000, 3900,  37.428, 409.366, 113.713,  31.141, 338.446,  94.013, 92,  0,   2.417,  26.094,   7.248,   4.967,  53.351,  14.820,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:538, 170400782309892,   10.808,   28.000, 3200,  36.538, 414.147, 115.041,  29.627, 342.323,  95.090, 97,  0,   2.393,  26.407,   7.335,   5.028,  54.009,  15.002,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:640, 170401007681783,   10.910,   25.000, 3900,  30.403, 417.250, 115.903,  24.166, 344.789,  95.775, 93,  0,   2.117,  26.623,   7.395,   4.907,  54.510,  15.142,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:750, 170401249456807,   11.020,   29.000, 3900,  41.343, 421.777, 117.160,  34.490, 348.566,  96.824, 95,  0,   2.405,  26.886,   7.468,   4.979,  55.055,  15.293,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:26:920, 170401625754896,   11.190,   38.000, 3900,  42.130, 428.957, 119.155,  35.560, 354.626,  98.507, 96,  0,   2.428,  27.300,   7.583,   5.038,  55.914,  15.532,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:028, 170401864750568,   11.299,   30.000, 3600,  30.177, 432.224, 120.062,  23.627, 357.184,  99.218, 95,  0,   2.356,  27.555,   7.654,   4.978,  56.453,  15.681,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:137, 170402105247017,   11.407,   26.000, 3400,  36.224, 436.169, 121.158,  29.585, 360.406, 100.113, 99,  0,   2.329,  27.809,   7.725,   4.951,  56.992,  15.831,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:262, 170402381370563,   11.533,   31.000, 3900,  33.328, 440.337, 122.316,  26.780, 363.755, 101.043, 94,  0,   2.436,  28.114,   7.809,   5.061,  57.625,  16.007,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:370, 170402618566694,   11.640,   27.000, 3600,  38.093, 444.429, 123.453,  31.122, 367.098, 101.972, 93,  0,   2.401,  28.372,   7.881,   5.031,  58.165,  16.157,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:487, 170402877408607,   11.757,   29.000, 3600,  39.373, 449.045, 124.735,  32.799, 370.943, 103.040, 97,  0,   2.420,  28.655,   7.960,   5.004,  58.752,  16.320,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:02:27:596, 170403117855831,   11.866,   27.000, 3400,  37.454, 453.123, 125.868,  30.829, 374.301, 103.972, 99,  0,   2.342,  28.910,   8.031,   4.987,  59.295,  16.471,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
