System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
05:59:44:276, 170042506191450,    2.874,   28.000, 3300,  37.406, 107.407,  29.835,  30.935,  88.388,  24.552, 94,  0,   2.306,   6.952,   1.931,   5.038,  14.359,   3.989,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:405, 170042790434797,    3.002,   26.000, 3700,  36.618, 112.121,  31.145,  30.093,  92.262,  25.628, 93,  0,   2.229,   7.239,   2.011,   4.993,  15.002,   4.167,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:517, 170043038512145,    3.115,   29.000, 3200,  36.173, 116.186,  32.274,  29.370,  95.561,  26.545, 98,  0,   2.357,   7.504,   2.084,   4.976,  15.561,   4.322,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:625, 170043277136544,    3.223,   30.000, 3800,  38.223, 120.316,  33.421,  31.550,  98.971,  27.492, 97,  0,   2.425,   7.766,   2.157,   5.040,  16.106,   4.474,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:735, 170043519478559,    3.332,   30.000, 3900,  38.928, 124.589,  34.608,  32.681, 102.558,  28.488, 93,  0,   2.358,   8.025,   2.229,   5.033,  16.658,   4.627,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:850, 170043774506103,    3.448,   26.000, 3900,  33.441, 128.451,  35.681,  26.681, 105.640,  29.344, 92,  0,   2.208,   8.280,   2.300,   4.971,  17.232,   4.787,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:44:971, 170044041377266,    3.569,   27.000, 3400,  37.505, 132.984,  36.940,  30.861, 109.370,  30.380, 96,  0,   2.257,   8.552,   2.376,   5.026,  17.840,   4.955,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:085, 170044292520795,    3.683,   27.000, 3900,  35.635, 137.038,  38.066,  29.482, 112.723,  31.312, 98,  0,   2.217,   8.804,   2.446,   4.920,  18.399,   5.111,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:188, 170044520551975,    3.786,   28.000, 3900,  41.277, 141.300,  39.250,  34.444, 116.280,  32.300, 92,  0,   2.331,   9.045,   2.513,   4.976,  18.913,   5.254,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:302, 170044772384895,    3.900,   25.000, 3100,  38.455, 145.686,  40.468,  31.907, 119.919,  33.311,100,  0,   2.214,   9.298,   2.583,   4.960,  19.479,   5.411,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:412, 170045014184342,    4.009,   26.000, 3900,  33.738, 149.381,  41.495,  27.330, 122.912,  34.142, 91,  0,   2.224,   9.541,   2.650,   4.982,  20.024,   5.562,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:534, 170045284780749,    4.132,   31.000, 3700,  35.688, 153.755,  42.710,  29.093, 126.478,  35.133, 98,  0,   2.306,   9.824,   2.729,   5.004,  20.638,   5.733,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:642, 170045522817729,    4.240,   27.000, 3900,  38.152, 157.868,  43.852,  31.431, 129.866,  36.074, 94,  0,   2.250,  10.066,   2.796,   5.047,  21.182,   5.884,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:750, 170045761029256,    4.348,   30.000, 3900,  40.158, 162.200,  45.056,  33.419, 133.472,  37.075, 96,  0,   2.483,  10.334,   2.871,   5.046,  21.726,   6.035,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:869, 170046023034166,    4.466,   31.000, 3500,  34.836, 166.334,  46.204,  28.460, 136.849,  38.014, 98,  0,   2.287,  10.606,   2.946,   5.012,  22.321,   6.200,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:45:979, 170046265825902,    4.576,   27.000, 3900,  38.996, 170.622,  47.395,  32.427, 140.414,  39.004, 90,  0,   2.346,  10.864,   3.018,   5.021,  22.873,   6.354,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:100, 170046534686229,    4.698,   27.000, 3700,  35.642, 174.962,  48.601,  28.996, 143.945,  39.985, 97,  0,   2.258,  11.139,   3.094,   4.970,  23.478,   6.522,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:213, 170046783168584,    4.811,   55.000, 2800,  39.091, 179.361,  49.823,  32.401, 147.591,  40.998, 95,  0,   2.876,  11.462,   3.184,   4.958,  24.036,   6.677,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:321, 170047022197277,    4.919,   30.000, 3600,  32.556, 182.885,  50.802,  25.887, 150.394,  41.776, 91,  0,   2.352,  11.717,   3.255,   4.955,  24.573,   6.826,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:434, 170047271032567,    5.032,   25.000, 3400,  39.067, 187.288,  52.025,  32.727, 154.082,  42.801,100,  0,   2.327,  11.979,   3.328,   4.971,  25.133,   6.981,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:658, 170047766683375,    5.256,   47.000, 3900,  41.736, 196.657,  54.627,  35.041, 161.948,  44.986, 94,  0,   2.382,  12.514,   3.476,   5.006,  26.257,   7.294,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:768, 170048008245294,    5.365,   28.000, 3400,  35.504, 200.541,  55.706,  29.098, 165.131,  45.870, 99,  0,   2.272,  12.763,   3.545,   4.987,  26.802,   7.445,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:46:891, 170048281229768,    5.489,   27.000, 3600,  37.279, 205.150,  56.986,  30.678, 168.924,  46.923, 99,  0,   2.230,  13.038,   3.622,   4.932,  27.412,   7.614,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:001, 170048523725060,    5.599,   26.000, 3900,  37.206, 209.237,  58.121,  30.606, 172.286,  47.857, 96,  0,   2.279,  13.289,   3.691,   5.002,  27.961,   7.767,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:113, 170048770512990,    5.711,   27.000, 3600,  35.532, 213.208,  59.224,  29.055, 175.533,  48.759, 93,  0,   2.262,  13.541,   3.761,   5.123,  28.534,   7.926,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:234, 170049036897386,    5.831,   27.000, 3900,  32.636, 217.145,  60.318,  26.135, 178.686,  49.635, 92,  0,   2.189,  13.805,   3.835,   4.941,  29.130,   8.092,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:360, 170049314985590,    5.957,   28.000, 3900,  39.018, 222.059,  61.683,  32.393, 182.766,  50.768, 91,  0,   2.303,  14.096,   3.915,   4.983,  29.758,   8.266,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:480, 170049579750954,    6.077,   28.000, 3900,  39.255, 226.767,  62.991,  32.818, 186.701,  51.861, 93,  0,   2.247,  14.365,   3.990,   4.901,  30.346,   8.429,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:583, 170049808036853,    6.181,   29.000, 3500,  37.556, 230.649,  64.069,  30.923, 189.898,  52.749, 96,  0,   2.367,  14.610,   4.058,   5.023,  30.865,   8.574,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:693, 170050052055337,    6.291,   29.000, 3900,  37.586, 234.803,  65.223,  30.899, 193.313,  53.698, 91,  0,   2.379,  14.873,   4.131,   5.051,  31.423,   8.729,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:808, 170050304254300,    6.405,   28.000, 3900,  33.502, 238.630,  66.286,  27.088, 196.407,  54.558, 92,  0,   2.254,  15.130,   4.203,   4.888,  31.981,   8.884,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:47:920, 170050552118454,    6.518,   30.000, 3700,  38.302, 242.930,  67.480,  31.615, 199.956,  55.543, 92,  0,   2.372,  15.396,   4.277,   5.059,  32.549,   9.041,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:033, 170050800884880,    6.630,   30.000, 3900,  36.997, 247.098,  68.638,  30.306, 203.370,  56.492, 95,  0,   2.409,  15.668,   4.352,   5.069,  33.120,   9.200,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:138, 170051032797881,    6.735,   27.000, 3900,  33.588, 250.626,  69.618,  27.200, 206.227,  57.285, 92,  0,   2.249,  15.904,   4.418,   4.977,  33.643,   9.345,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:246, 170051272508985,    6.844,   32.000, 3900,  42.148, 255.201,  70.889,  35.237, 210.053,  58.348, 91,  0,   2.570,  16.183,   4.495,   4.984,  34.184,   9.496,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:363, 170051530055021,    6.960,   37.000, 3900,  39.883, 259.854,  72.182,  33.662, 213.979,  59.439, 95,  0,   2.410,  16.464,   4.573,   5.024,  34.770,   9.658,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:509, 170051852694956,    7.107,   49.000, 3800,  34.244, 264.857,  73.571,  27.411, 217.985,  60.551, 89,  0,   2.727,  16.863,   4.684,   4.939,  35.492,   9.859,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:621, 170052099983583,    7.219,   30.000, 3900,  36.739, 268.972,  74.714,  30.104, 221.356,  61.488, 92,  0,   2.321,  17.122,   4.756,   5.127,  36.066,  10.018,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:724, 170052327748443,    7.322,   25.000, 3900,  37.334, 272.823,  75.784,  30.430, 224.495,  62.360, 91,  0,   2.244,  17.354,   4.821,   4.942,  36.576,  10.160,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:843, 170052589572974,    7.440,   30.000, 3900,  37.951, 277.323,  77.034,  31.581, 228.240,  63.400, 94,  0,   2.343,  17.632,   4.898,   4.998,  37.169,  10.325,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:48:950, 170052827286023,    7.548,   28.000, 3900,  36.957, 281.302,  78.139,  30.142, 231.485,  64.301, 88,  0,   2.466,  17.897,   4.971,   5.046,  37.712,  10.476,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:074, 170053100613231,    7.672,   28.000, 3900,  38.453, 286.062,  79.462,  31.769, 235.418,  65.394, 95,  0,   2.402,  18.195,   5.054,   4.963,  38.326,  10.646,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:188, 170053351208700,    7.785,   27.000, 3900,  41.105, 290.727,  80.758,  34.730, 239.359,  66.489, 87,  0,   2.402,  18.467,   5.130,   4.992,  38.893,  10.804,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:307, 170053615695321,    7.905,   29.000, 3900,  39.552, 295.465,  82.074,  32.877, 243.297,  67.583, 97,  0,   2.403,  18.755,   5.210,   4.924,  39.483,  10.967,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:428, 170053882710684,    8.026,   32.000, 3900,  38.843, 300.162,  83.378,  32.131, 247.183,  68.662, 93,  0,   2.583,  19.067,   5.297,   4.936,  40.079,  11.133,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:554, 170054159055136,    8.151,   28.000, 3900,  41.296, 305.331,  84.814,  34.857, 251.546,  69.874, 95,  0,   2.318,  19.358,   5.377,   4.980,  40.703,  11.306,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:670, 170054416086422,    8.268,   26.000, 3600,  38.258, 309.784,  86.051,  31.722, 255.238,  70.900,100,  0,   2.255,  19.620,   5.450,   4.913,  41.275,  11.465,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:796, 170054694307127,    8.394,   33.000, 3900,  34.468, 314.127,  87.258,  28.028, 258.770,  71.881, 90,  0,   2.445,  19.928,   5.536,   5.004,  41.905,  11.640,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:49:923, 170054975514709,    8.521,   26.000, 3900,  40.804, 319.324,  88.701,  33.903, 263.088,  73.080, 95,  0,   2.379,  20.231,   5.620,   4.950,  42.536,  11.815,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:035, 170055221522241,    8.632,   27.000, 3500,  40.271, 323.811,  89.948,  33.826, 266.857,  74.127, 91,  0,   2.376,  20.496,   5.693,   4.992,  43.092,  11.970,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:146, 170055467279924,    8.744,   26.000, 3900,  38.728, 328.122,  91.145,  32.201, 270.441,  75.122, 93,  0,   2.321,  20.754,   5.765,   5.099,  43.659,  12.128,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:258, 170055714529701,    8.856,   28.000, 3700,  39.486, 332.543,  92.373,  32.735, 274.106,  76.141, 94,  0,   2.416,  21.025,   5.840,   4.963,  44.215,  12.282,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:392, 170056010034714,    8.989,   29.000, 3900,  38.521, 337.699,  93.805,  31.973, 278.385,  77.329, 95,  0,   2.366,  21.341,   5.928,   5.000,  44.884,  12.468,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:504, 170056258011658,    9.102,   27.000, 3900,  41.156, 342.321,  95.089,  34.198, 282.226,  78.396, 95,  0,   2.408,  21.612,   6.003,   4.982,  45.444,  12.623,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:624, 170056521925439,    9.221,   41.000, 3500,  39.126, 346.997,  96.388,  32.771, 286.143,  79.484, 96,  0,   2.487,  21.909,   6.086,   5.003,  46.042,  12.789,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:767, 170056837427352,    9.364,   42.000, 3900,  41.318, 352.901,  98.028,  34.507, 291.074,  80.854, 96,  0,   2.790,  22.308,   6.197,   4.952,  46.749,  12.986,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:50:887, 170057104419756,    9.485,   28.000, 3300,  40.168, 357.758,  99.377,  33.485, 295.123,  81.979, 99,  0,   2.372,  22.595,   6.276,   4.985,  47.352,  13.153,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:001, 170057354058172,    9.598,   27.000, 3900,  34.340, 361.641, 100.456,  27.777, 298.263,  82.851, 89,  0,   2.347,  22.860,   6.350,   4.989,  47.916,  13.310,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:129, 170057638138913,    9.727,   27.000, 3900,  38.374, 366.578, 101.827,  31.718, 302.344,  83.985, 90,  0,   2.303,  23.156,   6.432,   4.955,  48.554,  13.487,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:237, 170057877006589,    9.835,   28.000, 3900,  39.636, 370.866, 103.018,  33.072, 305.922,  84.978, 90,  0,   2.422,  23.418,   6.505,   4.998,  49.094,  13.637,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:341, 170058106940283,    9.939,   28.000, 3900,  41.552, 375.193, 104.220,  34.971, 309.564,  85.990, 94,  0,   2.452,  23.674,   6.576,   5.022,  49.617,  13.783,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:463, 170058374380174,   10.060,   32.000, 2800,  37.888, 379.782, 105.495,  31.054, 313.325,  87.035, 97,  0,   2.516,  23.978,   6.661,   5.075,  50.232,  13.953,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:608, 170058695742674,   10.206,   42.000, 3900,  32.475, 384.509, 106.808,  25.817, 317.083,  88.079, 95,  0,   2.356,  24.321,   6.756,   4.995,  50.959,  14.155,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:718, 170058939214554,   10.316,   26.000, 3700,  36.450, 388.528, 107.924,  29.964, 320.387,  88.996, 95,  0,   2.286,  24.573,   6.826,   4.947,  51.504,  14.307,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:837, 170059201691777,   10.435,   27.000, 3900,  36.899, 392.914, 109.143,  30.371, 323.997,  89.999, 95,  0,   2.320,  24.849,   6.902,   4.959,  52.094,  14.471,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:51:949, 170059448046923,   10.546,   27.000, 3700,  33.770, 396.682, 110.189,  27.379, 327.052,  90.848, 93,  0,   2.301,  25.106,   6.974,   4.920,  52.643,  14.623,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:071, 170059716806846,   10.668,   29.000, 3900,  34.408, 400.870, 111.353,  27.890, 330.447,  91.791, 92,  0,   2.257,  25.380,   7.050,   4.974,  53.248,  14.791,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:191, 170059981652663,   10.788,   28.000, 3000,  28.401, 404.277, 112.299,  21.834, 333.066,  92.518, 96,  0,   2.205,  25.645,   7.124,   4.892,  53.835,  14.954,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:304, 170060231842410,   10.901,   28.000, 3700,  32.360, 407.944, 113.318,  26.265, 336.042,  93.345, 95,  0,   2.216,  25.896,   7.193,   4.820,  54.381,  15.106,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:419, 170060486204646,   11.017,   28.000, 3900,  35.256, 412.005, 114.446,  28.502, 339.325,  94.257, 92,  0,   2.249,  26.155,   7.265,   4.853,  54.940,  15.261,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:537, 170060747134902,   11.135,   27.000, 3500,  36.513, 416.320, 115.644,  30.181, 342.892,  95.248, 96,  0,   2.245,  26.421,   7.339,   4.879,  55.517,  15.421,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:666, 170061031195103,   11.263,   32.000, 3900,  30.624, 420.260, 116.739,  24.350, 346.024,  96.118, 87,  0,   2.348,  26.723,   7.423,   4.919,  56.150,  15.597,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:783, 170061288704754,   11.380,   26.000, 3600,  34.266, 424.256, 117.849,  27.653, 349.250,  97.014, 99,  0,   2.270,  26.987,   7.496,   4.860,  56.716,  15.755,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:52:888, 170061521057275,   11.485,   28.000, 3900,  40.342, 428.501, 119.028,  33.923, 352.819,  98.005, 91,  0,   2.390,  27.239,   7.566,   4.932,  57.235,  15.899,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:012, 170061794819081,   11.609,   23.000, 3300,  33.628, 432.671, 120.186,  27.052, 356.173,  98.937, 96,  0,   2.263,  27.519,   7.644,   4.901,  57.843,  16.068,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:145, 170062089933478,   11.743,   61.000, 3700,  38.930, 437.874, 121.632,  32.082, 360.461, 100.128, 94,  0,   2.828,  27.897,   7.749,   5.018,  58.514,  16.254,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:254, 170062329279289,   11.851,   27.000, 3400,  31.263, 441.263, 122.573,  24.928, 363.164, 100.879, 97,  0,   2.272,  28.144,   7.818,   4.875,  59.042,  16.401,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:362, 170062568531207,   11.960,   26.000, 3700,  31.087, 444.631, 123.509,  24.500, 365.818, 101.616, 94,  0,   2.264,  28.389,   7.886,   4.830,  59.566,  16.546,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:476, 170062819793934,   12.074,   30.000, 3200,  33.303, 448.421, 124.561,  27.016, 368.893, 102.470, 99,  0,   2.259,  28.646,   7.957,   4.903,  60.124,  16.701,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:59:53:584, 170063058138843,   12.181,   29.000, 3900,  35.208, 452.222, 125.617,  28.930, 372.015, 103.338, 97,  0,   2.338,  28.898,   8.027,   4.893,  60.652,  16.848,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
