System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:04:51:170, 170720130605396,    2.199,   27.000, 3500,  38.533,  81.819,  22.728,  31.885,  67.208,  18.669, 95,  0,   2.327,   5.329,   1.480,   4.969,  10.984,   3.051,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:292, 170720399642736,    2.321,   27.000, 3400,  34.850,  86.065,  23.907,  28.648,  70.698,  19.638, 95,  0,   2.258,   5.604,   1.557,   4.858,  11.576,   3.216,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:412, 170720665054620,    2.441,   26.000, 3900,  38.807,  90.730,  25.203,  32.048,  74.551,  20.709, 94,  0,   2.449,   5.898,   1.638,   4.939,  12.170,   3.381,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:552, 170720973079320,    2.581,   39.000, 3200,  36.859,  95.872,  26.631,  30.308,  78.779,  21.883, 95,  0,   2.637,   6.266,   1.741,   4.926,  12.857,   3.571,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:671, 170721235704091,    2.700,   39.000, 3000,  36.132, 100.170,  27.825,  29.522,  82.290,  22.858, 96,  0,   2.648,   6.581,   1.828,   4.925,  13.443,   3.734,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:812, 170721547931051,    2.841,   33.000, 3900,  34.786, 105.089,  29.191,  28.385,  86.304,  23.973, 92,  0,   2.369,   6.916,   1.921,   4.979,  14.147,   3.930,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:51:933, 170721814651346,    2.962,   27.000, 3900,  35.303, 109.353,  30.376,  28.835,  89.787,  24.941, 92,  0,   2.183,   7.180,   1.994,   4.856,  14.734,   4.093,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:042, 170722055275833,    3.071,   29.000, 3200,  38.556, 113.555,  31.543,  31.946,  93.269,  25.908, 96,  0,   2.344,   7.435,   2.065,   4.916,  15.269,   4.241,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:315, 170722658996441,    3.344,   74.000, 3900,  39.867, 124.456,  34.571,  33.036, 102.301,  28.417, 96,  0,   2.700,   8.173,   2.270,   5.019,  16.642,   4.623,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:432, 170722916207527,    3.461,   28.000, 3800,  37.639, 128.840,  35.789,  31.159, 105.931,  29.425, 93,  0,   2.317,   8.443,   2.345,   5.018,  17.226,   4.785,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:541, 170723157938889,    3.570,   29.000, 3900,  35.022, 132.674,  36.854,  28.216, 109.020,  30.283, 94,  0,   2.419,   8.708,   2.419,   4.981,  17.771,   4.936,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:649, 170723397253662,    3.679,   29.000, 3900,  35.823, 136.557,  37.932,  29.501, 112.218,  31.172, 93,  0,   2.336,   8.961,   2.489,   5.027,  18.316,   5.088,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:762, 170723644954278,    3.791,   27.000, 3500,  34.864, 140.468,  39.019,  28.288, 115.391,  32.053, 96,  0,   2.322,   9.222,   2.562,   4.955,  18.872,   5.242,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:874, 170723892734873,    3.903,   25.000, 3900,  35.521, 144.454,  40.126,  29.115, 118.658,  32.961, 86,  0,   2.249,   9.474,   2.632,   4.885,  19.420,   5.395,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:52:982, 170724132477022,    4.012,   27.000, 3900,  40.153, 148.814,  41.337,  33.376, 122.282,  33.967, 93,  0,   2.377,   9.732,   2.703,   5.040,  19.968,   5.547,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:100, 170724392162438,    4.129,   28.000, 3900,  39.347, 153.442,  42.623,  32.520, 126.107,  35.030, 94,  0,   2.392,  10.014,   2.782,   5.010,  20.557,   5.710,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:209, 170724632149385,    4.238,   28.000, 3400,  32.785, 157.005,  43.613,  26.496, 128.987,  35.830, 97,  0,   2.262,  10.259,   2.850,   4.963,  21.096,   5.860,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:316, 170724868081261,    4.345,   28.000, 3900,  41.687, 161.459,  44.850,  35.117, 132.739,  36.872, 95,  0,   2.395,  10.515,   2.921,   4.964,  21.627,   6.007,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:420, 170725098848709,    4.449,   27.000, 3900,  35.980, 165.220,  45.894,  29.245, 135.796,  37.721, 93,  0,   2.275,  10.753,   2.987,   4.929,  22.142,   6.151,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:533, 170725348803550,    4.563,   26.000, 3500,  37.119, 169.422,  47.062,  30.651, 139.265,  38.685, 92,  0,   2.348,  11.019,   3.061,   4.914,  22.698,   6.305,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:649, 170725603096305,    4.678,   29.000, 3900,  39.443, 173.964,  48.323,  32.846, 143.048,  39.736, 97,  0,   2.380,  11.293,   3.137,   5.080,  23.283,   6.468,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:767, 170725864060789,    4.796,   28.000, 3800,  38.493, 178.514,  49.587,  31.992, 146.829,  40.786, 95,  0,   2.329,  11.568,   3.213,   4.956,  23.869,   6.630,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:53:890, 170726136591832,    4.919,   30.000, 3900,  34.736, 182.801,  50.778,  27.870, 150.269,  41.741, 90,  0,   2.453,  11.871,   3.297,   5.023,  24.489,   6.802,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:016, 170726415037858,    5.045,   27.000, 3900,  35.150, 187.234,  52.009,  28.624, 153.879,  42.744, 93,  0,   2.274,  12.158,   3.377,   4.964,  25.115,   6.976,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:128, 170726661753819,    5.157,   25.000, 3900,  35.264, 191.174,  53.104,  29.059, 157.126,  43.646, 96,  0,   2.235,  12.407,   3.446,   4.935,  25.666,   7.130,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:241, 170726912266171,    5.271,   29.000, 3900,  37.117, 195.385,  54.274,  30.422, 160.578,  44.605, 90,  0,   2.293,  12.668,   3.519,   4.975,  26.231,   7.286,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:360, 170727174273922,    5.389,   55.000, 3000,  38.017, 199.896,  55.527,  31.175, 164.277,  45.632, 97,  0,   2.801,  13.000,   3.611,   4.916,  26.814,   7.448,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:476, 170727430994524,    5.506,   29.000, 3000,  33.378, 203.777,  56.605,  26.858, 167.400,  46.500, 95,  0,   2.331,  13.271,   3.686,   4.990,  27.394,   7.610,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:586, 170727674149168,    5.616,   28.000, 3900,  37.132, 207.866,  57.741,  30.661, 170.776,  47.438, 89,  0,   2.410,  13.536,   3.760,   4.987,  27.943,   7.762,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:695, 170727913456531,    5.724,   27.000, 3400,  38.590, 212.049,  58.902,  32.101, 174.255,  48.404, 99,  0,   2.334,  13.789,   3.830,   4.941,  28.479,   7.911,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:803, 170728152830141,    5.832,   30.000, 3900,  40.077, 216.394,  60.109,  33.177, 177.852,  49.403, 90,  0,   2.535,  14.064,   3.907,   5.077,  29.029,   8.064,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:54:911, 170728391778975,    5.941,   28.000, 3600,  39.074, 220.622,  61.284,  32.526, 181.372,  50.381, 98,  0,   2.334,  14.317,   3.977,   4.964,  29.566,   8.213,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:024, 170728640066381,    6.053,   26.000, 3400,  33.705, 224.412,  62.337,  27.262, 184.438,  51.233, 96,  0,   2.278,  14.573,   4.048,   4.900,  30.117,   8.366,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:132, 170728878157063,    6.161,   28.000, 3500,  41.724, 228.911,  63.586,  34.871, 188.198,  52.277, 99,  0,   2.497,  14.842,   4.123,   5.166,  30.674,   8.521,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:242, 170729122328856,    6.272,   30.000, 3200,  38.361, 233.154,  64.765,  31.542, 191.686,  53.246, 99,  0,   2.484,  15.117,   4.199,   5.034,  31.231,   8.675,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:358, 170729378292204,    6.387,   29.000, 3400,  36.757, 237.415,  65.948,  30.111, 195.176,  54.216, 99,  0,   2.379,  15.393,   4.276,   5.019,  31.813,   8.837,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:465, 170729613296004,    6.494,   27.000, 3900,  34.898, 241.129,  66.980,  28.530, 198.213,  55.059, 93,  0,   2.297,  15.637,   4.344,   4.963,  32.341,   8.984,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:586, 170729882117486,    6.616,   29.000, 3900,  39.530, 245.942,  68.317,  32.831, 202.210,  56.169, 94,  0,   2.365,  15.925,   4.424,   5.028,  32.953,   9.154,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:707, 170730149174964,    6.737,   28.000, 3600,  39.756, 250.750,  69.653,  33.061, 206.209,  57.280, 99,  0,   2.386,  16.214,   4.504,   4.997,  33.558,   9.322,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:828, 170730414906634,    6.857,   28.000, 3000,  33.609, 254.795,  70.776,  27.054, 209.465,  58.185, 98,  0,   2.340,  16.495,   4.582,   4.978,  34.157,   9.488,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:55:941, 170730665530203,    6.970,   28.000, 3900,  37.026, 258.997,  71.944,  30.458, 212.922,  59.145, 94,  0,   2.328,  16.760,   4.655,   4.925,  34.716,   9.643,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:049, 170730903119603,    7.078,   27.000, 3900,  39.773, 263.277,  73.133,  33.476, 216.524,  60.146, 98,  0,   2.394,  17.017,   4.727,   5.013,  35.255,   9.793,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:158, 170731145226216,    7.188,   29.000, 3900,  36.668, 267.298,  74.249,  29.816, 219.793,  61.054, 93,  0,   2.412,  17.282,   4.800,   5.020,  35.806,   9.946,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:269, 170731388151992,    7.298,   27.000, 3500,  39.148, 271.605,  75.446,  32.509, 223.370,  62.047, 99,  0,   2.326,  17.538,   4.872,   4.934,  36.349,  10.097,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:373, 170731618868222,    7.402,   29.000, 3800,  39.240, 275.705,  76.585,  32.450, 226.761,  62.989, 94,  0,   2.439,  17.792,   4.942,   4.995,  36.871,  10.242,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:486, 170731869750321,    7.516,   58.000, 3300,  37.849, 280.006,  77.779,  31.367, 230.325,  63.979, 95,  0,   2.839,  18.115,   5.032,   4.988,  37.437,  10.399,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:595, 170732108283372,    7.624,   29.000, 3900,  30.796, 283.332,  78.703,  24.294, 232.949,  64.708, 84,  0,   2.385,  18.373,   5.104,   4.928,  37.970,  10.547,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:716, 170732376462986,    7.745,   29.000, 3900,  41.487, 288.371,  80.103,  34.549, 237.145,  65.874, 91,  0,   2.405,  18.665,   5.185,   5.060,  38.584,  10.718,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:828, 170732623519609,    7.857,   29.000, 3900,  37.299, 292.545,  81.262,  30.601, 240.569,  66.825, 91,  0,   2.336,  18.926,   5.257,   4.980,  39.142,  10.873,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:56:945, 170732881187518,    7.974,   27.000, 3900,  38.191, 297.002,  82.500,  31.997, 244.303,  67.862, 90,  0,   2.319,  19.197,   5.332,   4.919,  39.716,  11.032,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:049, 170733110942398,    8.078,   26.000, 3400,  37.611, 300.915,  83.588,  30.995, 247.529,  68.758, 98,  0,   2.336,  19.440,   5.400,   4.956,  40.231,  11.175,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:265, 170733587429730,    8.294,   40.000, 3900,  39.057, 309.344,  85.929,  32.403, 254.521,  70.700, 97,  0,   2.391,  19.956,   5.543,   4.990,  41.308,  11.474,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:382, 170733846552080,    8.411,   31.000, 3900,  32.334, 313.138,  86.983,  25.937, 257.565,  71.546, 88,  0,   2.305,  20.227,   5.618,   4.977,  41.892,  11.637,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:506, 170734119943063,    8.535,   25.000, 3900,  37.170, 317.741,  88.261,  30.454, 261.336,  72.593, 88,  0,   2.219,  20.501,   5.695,   4.969,  42.507,  11.808,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:625, 170734382103575,    8.654,   28.000, 3900,  38.288, 322.287,  89.524,  31.804, 265.112,  73.642, 95,  0,   2.310,  20.776,   5.771,   4.992,  43.100,  11.972,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:741, 170734638743495,    8.770,   28.000, 3700,  37.491, 326.644,  90.735,  30.910, 268.705,  74.640, 94,  0,   2.272,  21.040,   5.844,   5.031,  43.685,  12.135,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:858, 170734896918280,    8.887,   29.000, 3500,  40.898, 331.427,  92.063,  34.299, 272.715,  75.754, 99,  0,   2.328,  21.312,   5.920,   4.995,  44.269,  12.297,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:57:961, 170735125436272,    8.990,   25.000, 3900,  39.068, 335.470,  93.186,  32.371, 276.065,  76.685, 93,  0,   2.249,  21.545,   5.985,   4.949,  44.781,  12.439,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:074, 170735374066437,    9.103,   27.000, 3400,  38.442, 339.799,  94.388,  32.011, 279.670,  77.686, 97,  0,   2.305,  21.804,   6.057,   4.985,  45.342,  12.595,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:187, 170735623573529,    9.216,   32.000, 3400,  38.151, 344.110,  95.586,  31.356, 283.213,  78.670, 95,  0,   2.628,  22.101,   6.139,   5.099,  45.918,  12.755,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:311, 170735898098035,    9.340,   35.000, 3800,  38.319, 348.874,  96.909,  31.527, 287.133,  79.759, 93,  0,   2.658,  22.432,   6.231,   4.947,  46.533,  12.926,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:457, 170736220559203,    9.486,   39.000, 3600,  42.322, 355.055,  98.626,  35.616, 292.334,  81.204, 96,  0,   2.610,  22.813,   6.337,   4.988,  47.262,  13.128,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:574, 170736478218995,    9.603,   24.000, 3900,  32.938, 358.898,  99.694,  26.683, 295.448,  82.069, 89,  0,   2.193,  23.068,   6.408,   4.967,  47.842,  13.289,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:682, 170736717146609,    9.711,   26.000, 3900,  37.227, 362.927, 100.813,  30.417, 298.739,  82.983, 94,  0,   2.300,  23.317,   6.477,   4.890,  48.371,  13.436,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:799, 170736974526507,    9.828,   47.000, 2900,  40.660, 367.666, 102.130,  33.993, 302.702,  84.084, 95,  0,   2.772,  23.641,   6.567,   5.006,  48.954,  13.598,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:58:936, 170737277842035,    9.965,   34.000, 3900,  34.805, 372.448, 103.458,  28.128, 306.566,  85.157, 94,  0,   2.488,  23.982,   6.662,   4.919,  49.630,  13.786,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:053, 170737535801013,   10.082,   30.000, 3000,  37.653, 376.846, 104.680,  31.197, 310.211,  86.170, 99,  0,   2.421,  24.265,   6.740,   5.027,  50.217,  13.949,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:175, 170737804988049,   10.204,   28.000, 3600,  39.400, 381.650, 106.014,  32.789, 314.208,  87.280, 95,  0,   2.409,  24.559,   6.822,   5.042,  50.832,  14.120,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:286, 170738050798680,   10.315,   27.000, 3900,  37.701, 385.847, 107.180,  30.753, 317.632,  88.231, 93,  0,   2.407,  24.827,   6.896,   5.019,  51.391,  14.275,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:398, 170738298263570,   10.427,   28.000, 3800,  38.071, 390.114, 108.365,  31.355, 321.146,  89.207, 96,  0,   2.358,  25.091,   6.970,   5.101,  51.963,  14.434,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:506, 170738537068299,   10.535,   26.000, 3900,  39.229, 394.357, 109.543,  32.762, 324.689,  90.191, 95,  0,   2.316,  25.341,   7.039,   4.968,  52.500,  14.583,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:623, 170738795637419,   10.653,   30.000, 3400,  33.305, 398.257, 110.627,  26.620, 327.807,  91.057, 99,  0,   2.414,  25.624,   7.118,   5.050,  53.091,  14.748,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:732, 170739034940974,   10.761,   25.000, 3900,  40.915, 402.691, 111.859,  34.459, 331.541,  92.095, 94,  0,   2.394,  25.884,   7.190,   4.976,  53.631,  14.897,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:849, 170739294269239,   10.878,   30.000, 3900,  40.143, 407.406, 113.168,  33.383, 335.462,  93.184, 94,  0,   2.382,  26.163,   7.268,   4.990,  54.217,  15.060,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:04:59:964, 170739547992303,   10.993,   28.000, 3900,  38.511, 411.831, 114.398,  31.843, 339.121,  94.200, 94,  0,   2.367,  26.435,   7.343,   4.979,  54.789,  15.219,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:082, 170739807822052,   11.111,   31.000, 3500,  40.175, 416.559, 115.711,  33.757, 343.094,  95.304, 96,  0,   2.447,  26.723,   7.423,   5.029,  55.380,  15.383,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:193, 170740053326600,   11.222,   28.000, 3200,  38.660, 420.857, 116.905,  31.646, 346.612,  96.281, 97,  0,   2.422,  26.993,   7.498,   5.043,  55.941,  15.539,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:319, 170740331282375,   11.348,   34.000, 3900,  38.985, 425.765, 118.268,  32.776, 350.738,  97.427, 90,  0,   2.572,  27.316,   7.588,   4.971,  56.567,  15.713,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:427, 170740570604730,   11.456,   30.000, 3400,  38.076, 429.892, 119.414,  30.964, 354.094,  98.360, 98,  0,   2.463,  27.583,   7.662,   4.993,  57.108,  15.863,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:532, 170740801032743,   11.561,   27.000, 3600,  32.038, 433.236, 120.343,  25.645, 356.771,  99.103, 93,  0,   2.297,  27.823,   7.729,   4.942,  57.624,  16.007,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:641, 170741041600707,   11.670,   27.000, 3800,  34.597, 437.005, 121.390,  28.104, 359.832,  99.953, 97,  0,   2.307,  28.075,   7.798,   4.937,  58.162,  16.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:765, 170741316302528,   11.794,   27.000, 3900,  40.420, 442.034, 122.787,  33.801, 364.038, 101.122, 87,  0,   2.355,  28.368,   7.880,   5.083,  58.794,  16.332,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:881, 170741571974797,   11.910,   27.000, 3300,  38.060, 446.441, 124.011,  31.268, 367.658, 102.127,100,  0,   2.389,  28.644,   7.957,   5.036,  59.377,  16.494,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:00:986, 170741803809734,   12.015,   55.000, 3300,  36.470, 450.270, 125.075,  29.923, 370.800, 103.000, 91,  0,   2.770,  28.935,   8.037,   4.904,  59.892,  16.637,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:05:01:116, 170742090329363,   12.145,   32.000, 3900,  34.308, 454.722, 126.312,  27.632, 374.386, 103.996, 93,  0,   2.511,  29.261,   8.128,   4.972,  60.537,  16.816,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
