System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
05:57:07:890, 169697204067304,    2.213,   32.000, 3700,  42.458,  84.429,  23.453,  35.736,  69.655,  19.349, 96,  0,   2.565,   5.533,   1.537,   4.992,  11.061,   3.072,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:027, 169697506799447,    2.350,   33.000, 3500,  37.491,  89.570,  24.880,  30.825,  73.881,  20.522, 99,  0,   2.570,   5.885,   1.635,   4.980,  11.744,   3.262,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:131, 169697736400603,    2.454,   28.000, 3700,  36.933,  93.410,  25.947,  30.364,  77.038,  21.400, 98,  0,   2.362,   6.131,   1.703,   4.955,  12.259,   3.405,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:239, 169697974855965,    2.562,   23.000, 3900,  37.350,  97.444,  27.068,  30.753,  80.360,  22.322, 95,  0,   2.397,   6.390,   1.775,   4.986,  12.797,   3.555,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:382, 169698291535283,    2.705,   38.000, 3400,  41.726, 103.428,  28.730,  35.107,  85.395,  23.721, 95,  0,   2.578,   6.760,   1.878,   4.994,  13.514,   3.754,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:498, 169698547098332,    2.821,   27.000, 3300,  33.746, 107.334,  29.815,  27.072,  88.528,  24.591, 99,  0,   2.294,   7.025,   1.951,   5.011,  14.094,   3.915,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:615, 169698806436755,    2.938,   38.000, 3600,  40.587, 112.101,  31.139,  34.100,  92.533,  25.704, 96,  0,   2.735,   7.346,   2.041,   4.998,  14.681,   4.078,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:740, 169699081612000,    3.063,   32.000, 3900,  37.056, 116.719,  32.422,  30.249,  96.303,  26.751, 93,  0,   2.430,   7.649,   2.125,   4.959,  15.299,   4.250,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:847, 169699318862365,    3.170,   28.000, 3500,  35.174, 120.499,  33.472,  28.581,  99.374,  27.604, 96,  0,   2.299,   7.896,   2.193,   5.117,  15.849,   4.402,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:08:960, 169699567740430,    3.283,   30.000, 3900,  36.466, 124.609,  34.614,  29.711, 102.723,  28.534, 92,  0,   2.449,   8.172,   2.270,   5.043,  16.417,   4.560,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:076, 169699824449465,    3.399,   27.000, 3900,  39.170, 129.163,  35.879,  32.748, 106.530,  29.592, 91,  0,   2.355,   8.446,   2.346,   4.987,  16.997,   4.721,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:198, 169700091973967,    3.521,   30.000, 3900,  42.319, 134.290,  37.303,  35.618, 110.846,  30.790, 95,  0,   2.449,   8.743,   2.429,   4.974,  17.600,   4.889,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:313, 169700348103209,    3.637,   37.000, 3600,  36.357, 138.508,  38.474,  29.387, 114.255,  31.737, 99,  0,   2.473,   9.030,   2.508,   5.005,  18.180,   5.050,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:469, 169700691932732,    3.792,   42.000, 3900,  36.852, 144.246,  40.068,  30.415, 118.991,  33.053, 92,  0,   2.659,   9.444,   2.623,   4.914,  18.945,   5.263,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:577, 169700929462471,    3.900,   31.000, 3000,  37.462, 148.276,  41.188,  30.618, 122.285,  33.968, 98,  0,   2.446,   9.707,   2.696,   4.988,  19.482,   5.412,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:689, 169701176793750,    4.012,   27.000, 3900,  35.120, 152.210,  42.281,  28.662, 125.495,  34.860, 92,  0,   2.308,   9.965,   2.768,   4.910,  20.032,   5.564,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:809, 169701442448293,    4.132,   28.000, 3900,  36.405, 156.590,  43.497,  29.892, 129.092,  35.859, 87,  0,   2.398,  10.254,   2.848,   4.985,  20.632,   5.731,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:09:925, 169701697222523,    4.248,   30.000, 3900,  40.388, 161.251,  44.792,  33.464, 132.953,  36.931, 96,  0,   2.497,  10.542,   2.928,   5.026,  21.212,   5.892,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:040, 169701951622075,    4.363,   29.000, 3900,  37.877, 165.615,  46.004,  31.347, 136.565,  37.935, 91,  0,   2.392,  10.818,   3.005,   5.003,  21.788,   6.052,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:160, 169702217099191,    4.483,   31.000, 3900,  38.169, 170.204,  47.279,  31.746, 140.382,  38.995, 94,  0,   2.345,  11.100,   3.083,   4.988,  22.388,   6.219,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:264, 169702446446256,    4.587,   27.000, 3000,  39.152, 174.271,  48.409,  32.278, 143.734,  39.926, 98,  0,   2.423,  11.351,   3.153,   5.001,  22.907,   6.363,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:376, 169702695026475,    4.699,   29.000, 3300,  36.818, 178.416,  49.560,  30.227, 147.137,  40.872, 99,  0,   2.457,  11.628,   3.230,   5.160,  23.488,   6.524,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:490, 169702944726485,    4.813,   27.000, 3900,  35.245, 182.401,  50.667,  28.773, 150.391,  41.775, 93,  0,   2.379,  11.897,   3.305,   4.987,  24.052,   6.681,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:606, 169703201120782,    4.929,   28.000, 3500,  36.776, 186.672,  51.853,  29.774, 153.849,  42.736, 97,  0,   2.391,  12.175,   3.382,   4.997,  24.632,   6.842,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:721, 169703455590966,    5.044,   33.000, 3900,  33.427, 190.524,  52.923,  26.964, 156.956,  43.599, 93,  0,   2.425,  12.454,   3.459,   4.972,  25.205,   7.002,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:835, 169703707057164,    5.158,   25.000, 3900,  36.863, 194.723,  54.090,  30.353, 160.413,  44.559, 88,  0,   2.183,  12.703,   3.529,   4.889,  25.762,   7.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:10:951, 169703964123283,    5.274,   30.000, 3900,  39.419, 199.312,  55.364,  33.103, 164.267,  45.630, 94,  0,   2.413,  12.984,   3.607,   4.971,  26.341,   7.317,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:072, 169704231122422,    5.395,   27.000, 3900,  39.307, 204.065,  56.685,  32.571, 168.206,  46.724, 95,  0,   2.409,  13.275,   3.687,   4.987,  26.944,   7.484,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:186, 169704482312348,    5.509,   26.000, 3800,  40.376, 208.658,  57.961,  33.490, 172.016,  47.782, 93,  0,   2.538,  13.564,   3.768,   5.063,  27.520,   7.644,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:374, 169704897088984,    5.697,   49.000, 3100,  38.501, 215.891,  59.970,  31.768, 177.983,  49.440, 97,  0,   2.458,  14.025,   3.896,   5.018,  28.463,   7.906,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:488, 169705150107619,    5.811,   30.000, 3700,  31.741, 219.528,  60.980,  25.354, 180.889,  50.247, 98,  0,   2.382,  14.298,   3.972,   5.006,  29.036,   8.066,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:610, 169705418239129,    5.933,   62.000, 2900,  35.041, 223.783,  62.162,  28.042, 184.294,  51.193, 95,  0,   2.923,  14.653,   4.070,   4.951,  29.637,   8.233,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:723, 169705668572493,    6.046,   32.000, 2900,  31.388, 227.342,  63.151,  24.812, 187.107,  51.974, 97,  0,   2.447,  14.931,   4.147,   5.010,  30.205,   8.390,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:838, 169705923038833,    6.161,   31.000, 3200,  34.899, 231.364,  64.268,  28.216, 190.359,  52.877, 97,  0,   2.528,  15.222,   4.228,   5.061,  30.789,   8.552,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:11:955, 169706180237553,    6.278,   30.000, 3200,  39.933, 236.015,  65.560,  32.984, 194.201,  53.945,100,  0,   2.512,  15.515,   4.310,   5.175,  31.392,   8.720,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:059, 169706410870969,    6.382,   31.000, 3900,  29.822, 239.130,  66.425,  23.413, 196.647,  54.624, 87,  0,   2.435,  15.769,   4.380,   5.049,  31.919,   8.866,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:165, 169706644115056,    6.488,   26.000, 3900,  35.826, 242.915,  67.476,  29.241, 199.736,  55.482, 92,  0,   2.285,  16.010,   4.447,   4.889,  32.435,   9.010,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:276, 169706889692042,    6.599,   30.000, 3900,  39.087, 247.262,  68.684,  32.529, 203.353,  56.487, 94,  0,   2.424,  16.280,   4.522,   4.996,  32.991,   9.164,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:380, 169707119260493,    6.703,   29.000, 3800,  36.314, 251.038,  69.733,  29.683, 206.440,  57.344, 96,  0,   2.389,  16.528,   4.591,   4.936,  33.504,   9.307,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:490, 169707361747399,    6.813,   26.000, 3900,  37.373, 255.142,  70.873,  30.718, 209.813,  58.281, 91,  0,   2.370,  16.788,   4.663,   4.968,  34.050,   9.458,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:609, 169707623465058,    6.932,   30.000, 3600,  34.803, 259.268,  72.019,  28.069, 213.140,  59.206, 92,  0,   2.415,  17.075,   4.743,   4.937,  34.635,   9.621,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:723, 169707876328139,    7.046,   26.000, 3900,  39.406, 263.780,  73.272,  33.042, 216.924,  60.257, 94,  0,   2.358,  17.345,   4.818,   4.997,  35.207,   9.780,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:851, 169708158483657,    7.174,   28.000, 3500,  37.960, 268.631,  74.620,  31.260, 220.919,  61.366, 97,  0,   2.335,  17.643,   4.901,   4.981,  35.844,   9.957,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:12:972, 169708426032667,    7.295,   30.000, 3700,  30.836, 272.368,  75.658,  24.266, 223.859,  62.183, 94,  0,   2.383,  17.932,   4.981,   5.005,  36.450,  10.125,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:096, 169708699320209,    7.419,   30.000, 3500,  36.539, 276.890,  76.914,  29.728, 227.539,  63.205, 96,  0,   2.442,  18.234,   5.065,   5.066,  37.077,  10.299,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:208, 169708947806660,    7.531,   27.000, 3800,  32.756, 280.576,  77.938,  26.371, 230.506,  64.030, 93,  0,   2.289,  18.492,   5.137,   4.995,  37.640,  10.455,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:326, 169709206693876,    7.649,   29.000, 3900,  37.619, 284.987,  79.163,  30.828, 234.121,  65.034, 95,  0,   2.410,  18.774,   5.215,   4.913,  38.216,  10.615,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:448, 169709476711614,    7.771,   30.000, 3900,  33.852, 289.127,  80.313,  27.206, 237.448,  65.958, 95,  0,   2.414,  19.069,   5.297,   5.151,  38.846,  10.790,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:568, 169709741538723,    7.891,   30.000, 3400,  40.132, 293.940,  81.650,  33.473, 241.463,  67.073, 96,  0,   2.454,  19.364,   5.379,   4.979,  39.443,  10.956,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:685, 169709999945192,    8.008,   45.000, 3200,  42.168, 298.875,  83.021,  35.476, 245.615,  68.226,100,  0,   2.588,  19.667,   5.463,   4.986,  40.026,  11.118,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:818, 169710293427685,    8.141,   43.000, 3900,  34.957, 303.522,  84.312,  28.193, 249.362,  69.267, 88,  0,   2.808,  20.040,   5.567,   4.943,  40.683,  11.301,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:13:933, 169710548683732,    8.256,   27.000, 3100,  33.011, 307.338,  85.372,  26.624, 252.440,  70.122, 97,  0,   2.258,  20.301,   5.639,   4.901,  41.250,  11.458,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:038, 169710780542233,    8.361,   29.000, 3900,  33.834, 310.891,  86.359,  27.540, 255.332,  70.925, 93,  0,   2.376,  20.550,   5.708,   4.996,  41.774,  11.604,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:151, 169711028875471,    8.474,   26.000, 3900,  35.916, 314.930,  87.481,  29.055, 258.600,  71.833, 90,  0,   2.328,  20.812,   5.781,   4.970,  42.333,  11.759,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:264, 169711279552529,    8.587,   27.000, 3900,  37.135, 319.146,  88.652,  30.945, 262.113,  72.809, 95,  0,   2.280,  21.071,   5.853,   4.874,  42.887,  11.913,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:388, 169711552878592,    8.711,   28.000, 3900,  40.033, 324.102,  90.028,  33.313, 266.237,  73.955, 92,  0,   2.370,  21.365,   5.935,   4.950,  43.500,  12.083,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:496, 169711791965045,    8.819,   27.000, 3200,  38.202, 328.238,  91.177,  31.479, 269.645,  74.901, 98,  0,   2.400,  21.624,   6.007,   5.012,  44.042,  12.234,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:613, 169712049895672,    8.936,   32.000, 3400,  38.249, 332.706,  92.418,  31.678, 273.346,  75.929, 96,  0,   2.458,  21.911,   6.087,   5.001,  44.626,  12.396,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:719, 169712283122068,    9.042,   26.000, 3900,  39.844, 336.915,  93.588,  33.161, 276.848,  76.902, 95,  0,   2.389,  22.164,   6.157,   4.932,  45.147,  12.541,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:14:839, 169712548328116,    9.162,   36.000, 2900,  41.798, 341.936,  94.982,  35.060, 281.059,  78.072, 97,  0,   2.632,  22.480,   6.244,   4.995,  45.747,  12.708,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:003, 169712910040327,    9.326,   71.000, 2900,  38.519, 348.246,  96.735,  31.785, 286.266,  79.518, 96,  0,   2.658,  22.915,   6.365,   5.010,  46.568,  12.936,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:159, 169713254381441,    9.482,   63.000, 3100,  35.399, 353.766,  98.268,  28.783, 290.755,  80.765, 95,  0,   2.583,  23.318,   6.477,   4.938,  47.338,  13.150,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:297, 169713559544070,    9.620,   58.000, 2900,  38.673, 359.111,  99.753,  31.901, 295.164,  81.990, 97,  0,   2.981,  23.730,   6.592,   4.970,  48.025,  13.340,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:434, 169713862093238,    9.757,   40.000, 3900,  33.428, 363.691, 101.025,  26.781, 298.834,  83.009, 91,  0,   2.693,  24.099,   6.694,   4.996,  48.710,  13.530,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:564, 169714148934254,    9.887,   30.000, 3900,  39.794, 368.861, 102.461,  33.160, 303.142,  84.206, 93,  0,   2.402,  24.411,   6.781,   5.013,  49.361,  13.711,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:672, 169714387044957,    9.995,   31.000, 3300,  42.791, 373.476, 103.743,  35.867, 307.010,  85.280, 99,  0,   2.494,  24.680,   6.856,   5.073,  49.908,  13.863,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:791, 169714650053162,   10.114,   28.000, 3900,  34.544, 377.590, 104.886,  28.138, 310.361,  86.211, 94,  0,   2.293,  24.953,   6.931,   4.943,  50.497,  14.027,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:15:901, 169714892922581,   10.224,   31.000, 3800,  35.768, 381.525, 105.979,  29.076, 313.560,  87.100, 91,  0,   2.481,  25.226,   7.007,   5.005,  51.047,  14.180,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:011, 169715136071543,   10.334,   46.000, 3000,  42.886, 386.247, 107.291,  36.016, 317.526,  88.202, 95,  0,   2.770,  25.531,   7.092,   5.121,  51.611,  14.336,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:143, 169715426564837,   10.466,   28.000, 3100,  29.883, 390.179, 108.383,  23.140, 320.570,  89.047, 90,  0,   2.575,  25.870,   7.186,   4.911,  52.257,  14.516,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:364, 169715914681639,   10.687,   52.000, 3200,  36.051, 398.148, 110.597,  29.485, 327.088,  90.858, 95,  0,   2.421,  26.405,   7.335,   4.955,  53.353,  14.820,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:476, 169716162131165,   10.799,   28.000, 3900,  35.032, 402.074, 111.687,  28.391, 330.270,  91.742, 97,  0,   2.357,  26.669,   7.408,   5.058,  53.920,  14.978,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:579, 169716390358943,   10.902,   30.000, 3800,  40.499, 406.261, 112.850,  33.950, 333.779,  92.716, 95,  0,   2.498,  26.928,   7.480,   5.009,  54.437,  15.121,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:700, 169716658145759,   11.023,   27.000, 3300,  36.183, 410.649, 114.069,  29.586, 337.367,  93.713, 96,  0,   2.374,  27.216,   7.560,   5.009,  55.045,  15.290,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:813, 169716905792794,   11.136,   28.000, 3900,  39.221, 415.048, 115.291,  32.441, 341.006,  94.724, 94,  0,   2.383,  27.483,   7.634,   4.937,  55.599,  15.444,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:16:920, 169717143825465,   11.243,   31.000, 3100,  41.813, 419.555, 116.543,  35.217, 344.802,  95.778,100,  0,   2.585,  27.762,   7.712,   5.069,  56.145,  15.596,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:031, 169717387771295,   11.354,   28.000, 3900,  37.161, 423.661, 117.684,  30.471, 348.169,  96.714, 96,  0,   2.395,  28.026,   7.785,   4.991,  56.696,  15.749,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:138, 169717625308370,   11.461,   34.000, 3600,  34.981, 427.424, 118.729,  28.578, 351.243,  97.568, 93,  0,   2.516,  28.297,   7.860,   4.942,  57.228,  15.897,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:243, 169717856741750,   11.566,   27.000, 3300,  39.645, 431.580, 119.883,  32.845, 354.686,  98.524, 99,  0,   2.413,  28.550,   7.930,   5.013,  57.753,  16.043,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:363, 169718122323332,   11.686,   30.000, 3900,  33.679, 435.631, 121.009,  27.272, 357.966,  99.435, 94,  0,   2.329,  28.830,   8.008,   4.921,  58.345,  16.207,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:471, 169718360413442,   11.794,   28.000, 3900,  41.134, 440.066, 122.241,  34.623, 361.700, 100.472, 94,  0,   2.374,  29.086,   8.079,   5.023,  58.887,  16.358,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:581, 169718602749622,   11.904,   30.000, 3200,  38.095, 444.247, 123.402,  31.167, 365.120, 101.422, 98,  0,   2.451,  29.355,   8.154,   5.030,  59.439,  16.511,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:684, 169718830539599,   12.007,   26.000, 3900,  36.942, 448.058, 124.461,  30.466, 368.263, 102.295, 96,  0,   2.329,  29.595,   8.221,   5.002,  59.955,  16.654,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:796, 169719078126456,   12.119,   27.000, 3500,  34.614, 451.940, 125.539,  28.128, 371.417, 103.171, 98,  0,   2.230,  29.845,   8.290,   4.945,  60.510,  16.808,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:17:902, 169719312098971,   12.225,   30.000, 3900,  34.990, 455.647, 126.569,  28.531, 374.441, 104.011, 94,  0,   2.387,  30.098,   8.361,   4.974,  61.037,  16.955,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
05:57:18:014, 169719558994006,   12.337,   27.000, 3300,  37.046, 459.790, 127.719,  30.121, 377.809, 104.947, 97,  0,   2.361,  30.362,   8.434,   5.061,  61.603,  17.112,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
