System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:28:23:644, 157941229772642,    0.113,   51.000, 3000,  43.153,   4.857,   1.349,  24.299,   2.735,   0.760, 89,  0,   3.378,   0.380,   0.106,   6.327,   0.712,   0.198,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:23:750, 157941465768631,    0.219,   51.000, 3000,  44.017,   9.562,   2.656,  25.138,   5.422,   1.506, 90,  0,   3.549,   0.760,   0.211,   6.397,   1.396,   0.388,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:23:858, 157941702966110,    0.327,   47.000, 3100,  42.940,  14.175,   3.938,  23.967,   7.997,   2.221, 88,  0,   3.521,   1.138,   0.316,   6.727,   2.119,   0.588,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:23:966, 157941941684101,    0.435,   47.000, 3100,  44.758,  19.014,   5.282,  25.654,  10.770,   2.992, 89,  0,   3.540,   1.520,   0.422,   6.712,   2.844,   0.790,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:090, 157942215317085,    0.559,   44.000, 3100,  45.295,  24.627,   6.841,  26.040,  13.997,   3.888, 89,  0,   3.622,   1.969,   0.547,   6.748,   3.681,   1.022,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:214, 157942488445954,    0.683,   54.000, 3300,  47.819,  30.543,   8.484,  28.552,  17.529,   4.869, 92,  0,   3.591,   2.414,   0.670,   6.724,   4.512,   1.253,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:337, 157942760950640,    0.806,   46.000, 3400,  50.501,  36.775,  10.215,  31.300,  21.392,   5.942, 93,  0,   3.636,   2.862,   0.795,   6.941,   5.369,   1.491,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:461, 157943034104766,    0.930,   42.000, 3200,  47.747,  42.682,  11.856,  28.301,  24.893,   6.915, 91,  0,   3.524,   3.298,   0.916,   6.758,   6.205,   1.724,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:569, 157943271600455,    1.037,   51.000, 2500,  38.092,  46.779,  12.994,  18.823,  26.918,   7.477, 87,  0,   3.480,   3.673,   1.020,   6.717,   6.928,   1.924,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:677, 157943511463894,    1.146,   45.000, 2700,  36.450,  50.739,  14.094,  17.830,  28.855,   8.015, 88,  0,   3.341,   4.036,   1.121,   6.497,   7.633,   2.120,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:786, 157943751214115,    1.255,   49.000, 2900,  40.722,  55.161,  15.322,  21.166,  31.153,   8.654, 87,  0,   3.718,   4.439,   1.233,   6.913,   8.384,   2.329,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:24:911, 157944027531153,    1.380,   68.000, 2900,  43.780,  60.639,  16.844,  24.637,  34.236,   9.510, 92,  0,   3.719,   4.905,   1.362,   6.727,   9.226,   2.563,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:25:048, 157944330148595,    1.517,   63.000, 2900,  43.775,  66.639,  18.511,  25.059,  37.670,  10.464, 91,  0,   3.641,   5.404,   1.501,   6.256,  10.083,   2.801,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:25:156, 157944569205347,    1.625,   70.000, 2900,  46.108,  71.631,  19.897,  27.030,  40.597,  11.277, 92,  0,   3.940,   5.830,   1.620,   6.619,  10.800,   3.000,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:25:281, 157944844747568,    1.750,   64.000, 2900,  44.936,  77.239,  21.455,  25.530,  43.783,  12.162, 89,  0,   3.883,   6.315,   1.754,   6.717,  11.638,   3.233,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:28:25:301, 157944890336777,    1.770,   33.000, 2900,  42.494,  78.116,  21.699,  22.620,  44.250,  12.292, 90,  0,   3.884,   6.395,   1.776,   6.690,  11.776,   3.271,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.770423
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 78.115906
Cumulative Processor Energy_0 (mWh) = 21.698863
Average Processor Power_0 (Watt) = 44.122733

Cumulative IA Energy_0 (Joules) = 44.249817
Cumulative IA Energy_0 (mWh) = 12.291616
Average IA Power_0 (Watt) = 24.993922

Cumulative DRAM Energy_0 (Joules) = 6.395203
Cumulative DRAM Energy_0 (mWh) = 1.776445
Average DRAM Power_0 (Watt) = 3.612245

Cumulative GT Energy_0 (Joules) = 11.776123
Cumulative GT Energy_0 (mWh) = 3.271145
Average GT Power_0 (Watt) = 6.651587
