System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
07:12:19:795, 179659523923503,    3.155,   22.000, 3900,  37.034, 123.292,  34.248,  30.143, 101.574,  28.215, 90,  0,   2.746,   9.426,   2.618,   4.992,  15.883,   4.412,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:19:909, 179659777723783,    3.270,   62.000, 2800,  45.881, 128.566,  35.713,  38.761, 106.030,  29.453, 96,  0,   3.472,   9.825,   2.729,   5.067,  16.466,   4.574,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:045, 179660075953066,    3.405,   57.000, 3600,  39.980, 133.966,  37.213,  32.831, 110.464,  30.684, 92,  0,   3.610,  10.313,   2.865,   5.090,  17.153,   4.765,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:162, 179660333803203,    3.522,   50.000, 3100,  38.793, 138.497,  38.471,  31.650, 114.160,  31.711, 96,  0,   3.335,  10.702,   2.973,   5.060,  17.744,   4.929,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:278, 179660591330091,    3.639,   50.000, 3700,  42.674, 143.474,  39.854,  35.796, 118.335,  32.871, 93,  0,   3.396,  11.098,   3.083,   5.042,  18.332,   5.092,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:394, 179660848203425,    3.755,   35.000, 3900,  42.167, 148.379,  41.216,  34.943, 122.400,  34.000, 93,  0,   3.166,  11.467,   3.185,   5.077,  18.923,   5.256,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:510, 179661103409895,    3.870,   29.000, 3800,  38.899, 152.875,  42.465,  32.083, 126.108,  35.030, 94,  0,   2.976,  11.811,   3.281,   5.090,  19.511,   5.420,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:618, 179661342897342,    3.979,   22.000, 3900,  36.561, 156.841,  43.567,  29.704, 129.330,  35.925, 92,  0,   2.717,  12.105,   3.363,   5.011,  20.054,   5.571,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:728, 179661585457173,    4.089,   23.000, 3900,  37.235, 160.931,  44.703,  30.449, 132.675,  36.854, 92,  0,   2.712,  12.403,   3.445,   5.016,  20.605,   5.724,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:837, 179661824434544,    4.197,   28.000, 3900,  40.535, 165.318,  45.922,  33.783, 136.331,  37.870, 92,  0,   2.927,  12.720,   3.533,   5.031,  21.150,   5.875,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:20:953, 179662082330771,    4.314,   29.000, 3900,  41.362, 170.150,  47.264,  34.726, 140.387,  38.997, 97,  0,   2.926,  13.062,   3.628,   5.033,  21.738,   6.038,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:062, 179662321061921,    4.422,   26.000, 3900,  39.738, 174.446,  48.457,  32.557, 143.908,  39.974, 89,  0,   2.864,  13.371,   3.714,   5.037,  22.282,   6.190,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:169, 179662558133685,    4.529,   24.000, 3900,  39.084, 178.642,  49.623,  32.327, 147.378,  40.938, 87,  0,   2.830,  13.675,   3.799,   5.060,  22.826,   6.340,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:292, 179662829229427,    4.652,   26.000, 3900,  39.831, 183.533,  50.981,  32.973, 151.427,  42.063, 86,  0,   2.871,  14.028,   3.897,   5.045,  23.445,   6.513,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:402, 179663071876881,    4.762,   21.000, 3800,  35.572, 187.442,  52.067,  28.685, 154.579,  42.939, 95,  0,   2.660,  14.320,   3.978,   5.117,  24.008,   6.669,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:511, 179663314503299,    4.872,   26.000, 3900,  40.299, 191.870,  53.297,  33.416, 158.251,  43.959, 90,  0,   2.885,  14.637,   4.066,   5.038,  24.561,   6.823,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:629, 179663573236858,    4.989,   26.000, 3900,  39.960, 196.553,  54.598,  33.228, 162.145,  45.040, 91,  0,   2.881,  14.975,   4.160,   5.030,  25.151,   6.986,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:736, 179663812230571,    5.097,   39.000, 3500,  37.901, 200.655,  55.738,  31.249, 165.527,  45.980, 96,  0,   2.796,  15.277,   4.244,   5.007,  25.693,   7.137,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:870, 179664106458338,    5.231,   32.000, 3600,  36.400, 205.506,  57.085,  29.597, 169.471,  47.075, 98,  0,   3.065,  15.686,   4.357,   4.982,  26.356,   7.321,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:21:981, 179664350916881,    5.341,   24.000, 3900,  37.857, 209.697,  58.249,  30.916, 172.894,  48.026, 93,  0,   2.762,  15.992,   4.442,   5.033,  26.914,   7.476,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:091, 179664593791180,    5.451,   22.000, 3900,  34.611, 213.504,  59.307,  27.821, 175.954,  48.876, 91,  0,   2.628,  16.281,   4.522,   5.034,  27.467,   7.630,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:219, 179664876401885,    5.579,   22.000, 3900,  33.579, 217.802,  60.501,  26.872, 179.394,  49.832, 89,  0,   2.607,  16.614,   4.615,   4.989,  28.106,   7.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:340, 179665143816117,    5.700,   24.000, 3900,  36.438, 222.215,  61.726,  29.772, 182.999,  50.833, 97,  0,   2.733,  16.945,   4.707,   4.994,  28.711,   7.975,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:458, 179665403487539,    5.818,   24.000, 3900,  37.480, 226.623,  62.951,  30.578, 186.595,  51.832, 92,  0,   2.806,  17.275,   4.799,   5.012,  29.300,   8.139,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:567, 179665646256037,    5.928,   20.000, 3900,  34.630, 230.430,  64.008,  27.905, 189.664,  52.684, 92,  0,   2.631,  17.565,   4.879,   4.994,  29.849,   8.291,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:681, 179665896303181,    6.041,   21.000, 3900,  37.684, 234.698,  65.194,  31.023, 193.177,  53.660, 95,  0,   2.715,  17.872,   4.964,   5.008,  30.416,   8.449,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:795, 179666148042993,    6.155,   21.000, 3800,  36.747, 238.887,  66.358,  30.059, 196.604,  54.612, 97,  0,   2.702,  18.180,   5.050,   4.998,  30.986,   8.607,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:22:919, 179666423315604,    6.280,   27.000, 3600,  39.671, 243.833,  67.731,  32.696, 200.680,  55.744, 95,  0,   2.898,  18.542,   5.150,   5.022,  31.612,   8.781,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:041, 179666690940219,    6.401,   23.000, 3900,  37.136, 248.334,  68.982,  30.426, 204.368,  56.769, 95,  0,   2.744,  18.874,   5.243,   5.013,  32.220,   8.950,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:146, 179666923016454,    6.506,   27.000, 3900,  39.298, 252.465,  70.129,  32.606, 207.795,  57.721, 93,  0,   2.853,  19.174,   5.326,   5.022,  32.748,   9.097,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:255, 179667165245891,    6.616,   30.000, 3900,  43.032, 257.186,  71.440,  35.694, 211.711,  58.809, 95,  0,   3.109,  19.515,   5.421,   5.231,  33.322,   9.256,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:362, 179667399625776,    6.722,   35.000, 3900,  41.427, 261.583,  72.662,  34.430, 215.366,  59.824, 96,  0,   3.249,  19.860,   5.517,   5.122,  33.865,   9.407,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:471, 179667641398559,    6.831,   36.000, 3900,  40.277, 265.993,  73.887,  33.438, 219.027,  60.841, 91,  0,   3.187,  20.209,   5.614,   5.097,  34.424,   9.562,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:578, 179667878417255,    6.939,   52.000, 3100,  41.274, 270.424,  75.118,  33.949, 222.671,  61.853, 94,  0,   3.317,  20.565,   5.713,   5.056,  34.966,   9.713,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:695, 179668136106693,    7.056,   39.000, 3500,  41.484, 275.265,  76.463,  34.735, 226.725,  62.979, 97,  0,   3.280,  20.948,   5.819,   5.004,  35.550,   9.875,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:810, 179668389668233,    7.170,   30.000, 3700,  39.723, 279.827,  77.730,  32.539, 230.462,  64.017, 97,  0,   3.095,  21.303,   5.918,   5.095,  36.135,  10.038,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:23:920, 179668632632631,    7.280,   28.000, 3900,  38.026, 284.011,  78.892,  31.304, 233.906,  64.974, 93,  0,   2.955,  21.628,   6.008,   5.083,  36.695,  10.193,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:037, 179668891105133,    7.397,   32.000, 3900,  39.640, 288.652,  80.181,  32.664, 237.730,  66.036, 93,  0,   3.120,  21.994,   6.109,   5.107,  37.292,  10.359,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:153, 179669147804005,    7.514,   26.000, 3900,  37.781, 293.044,  81.401,  30.925, 241.325,  67.035, 95,  0,   2.897,  22.331,   6.203,   5.067,  37.882,  10.523,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:262, 179669386917961,    7.622,   29.000, 3800,  36.537, 297.001,  82.500,  29.280, 244.496,  67.916, 94,  0,   2.986,  22.654,   6.293,   5.081,  38.432,  10.676,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:369, 179669624133801,    7.729,   31.000, 3900,  39.289, 301.222,  83.673,  32.411, 247.978,  68.883, 95,  0,   3.120,  22.989,   6.386,   5.102,  38.980,  10.828,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:483, 179669874817075,    7.843,   25.000, 3900,  38.934, 305.642,  84.901,  31.869, 251.596,  69.888, 91,  0,   2.932,  23.322,   6.478,   5.047,  39.553,  10.987,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:595, 179670122596925,    7.955,   27.000, 3900,  39.969, 310.127,  86.146,  33.169, 255.319,  70.922, 91,  0,   2.981,  23.656,   6.571,   5.069,  40.122,  11.145,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:713, 179670382974358,    8.073,   32.000, 3900,  42.010, 315.081,  87.523,  34.849, 259.428,  72.063, 93,  0,   3.145,  24.027,   6.674,   5.147,  40.729,  11.314,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:819, 179670617536823,    8.179,   25.000, 3900,  37.750, 319.092,  88.637,  30.924, 262.713,  72.976, 93,  0,   2.891,  24.334,   6.760,   5.043,  41.264,  11.462,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:24:934, 179670872336805,    8.295,   26.000, 3900,  39.648, 323.667,  89.907,  32.784, 266.497,  74.027, 96,  0,   2.940,  24.674,   6.854,   5.066,  41.849,  11.625,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:044, 179671115077315,    8.405,   25.000, 3900,  38.333, 327.881,  91.078,  31.545, 269.965,  74.990, 91,  0,   2.890,  24.991,   6.942,   5.030,  42.402,  11.778,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:161, 179671373734376,    8.522,   29.000, 3900,  43.598, 332.988,  92.497,  36.459, 274.235,  76.177, 93,  0,   2.988,  25.341,   7.039,   5.058,  42.995,  11.943,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:280, 179671636197281,    8.641,   36.000, 3900,  43.636, 338.175,  93.938,  36.765, 278.606,  77.390, 97,  0,   3.034,  25.702,   7.139,   5.191,  43.612,  12.114,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:400, 179671901577116,    8.761,   42.000, 3000,  42.972, 343.340,  95.372,  35.683, 282.894,  78.582, 98,  0,   3.181,  26.084,   7.246,   5.104,  44.225,  12.285,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:538, 179672205863660,    8.899,   41.000, 3900,  39.624, 348.801,  96.889,  32.758, 287.409,  79.836, 95,  0,   3.324,  26.542,   7.373,   5.092,  44.927,  12.480,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:651, 179672453985897,    9.011,   30.000, 3500,  42.710, 353.600,  98.222,  35.471, 291.395,  80.943, 98,  0,   3.205,  26.903,   7.473,   5.041,  45.493,  12.637,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:771, 179672719373754,    9.131,   36.000, 3900,  39.552, 358.354,  99.543,  32.632, 295.317,  82.032, 95,  0,   3.118,  27.277,   7.577,   5.131,  46.110,  12.808,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:25:888, 179672977216378,    9.248,   27.000, 3900,  38.486, 362.848, 100.791,  31.420, 298.986,  83.052, 90,  0,   2.970,  27.624,   7.673,   5.089,  46.704,  12.973,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:006, 179673238277870,    9.366,   28.000, 3900,  38.738, 367.428, 102.063,  31.791, 302.745,  84.096, 91,  0,   2.978,  27.976,   7.771,   5.086,  47.306,  13.140,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:117, 179673482854741,    9.477,   29.000, 3900,  40.882, 371.957, 103.321,  33.907, 306.501,  85.139, 89,  0,   3.005,  28.309,   7.864,   5.085,  47.869,  13.297,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:220, 179673710242120,    9.580,   24.000, 3900,  37.954, 375.865, 104.407,  31.113, 309.705,  86.029, 94,  0,   2.892,  28.607,   7.946,   5.070,  48.391,  13.442,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:325, 179673942690349,    9.685,   27.000, 3900,  39.186, 379.991, 105.553,  32.207, 313.095,  86.971, 88,  0,   2.920,  28.914,   8.032,   5.107,  48.929,  13.591,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:435, 179674185203441,    9.795,   25.000, 3900,  37.924, 384.156, 106.710,  30.990, 316.499,  87.916, 92,  0,   2.871,  29.230,   8.119,   5.086,  49.487,  13.746,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:556, 179674452579029,    9.916,   27.000, 3900,  39.308, 388.916, 108.032,  32.429, 320.426,  89.007, 91,  0,   2.940,  29.586,   8.218,   5.111,  50.106,  13.918,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:669, 179674703469348,   10.030,   26.000, 3900,  38.224, 393.259, 109.239,  31.171, 323.968,  89.991, 90,  0,   2.904,  29.916,   8.310,   5.110,  50.687,  14.080,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:787, 179674962065199,   10.147,   27.000, 3900,  39.631, 397.901, 110.528,  32.719, 327.800,  91.056, 90,  0,   2.918,  30.257,   8.405,   5.104,  51.284,  14.246,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:26:894, 179675199882631,   10.255,   27.000, 3900,  38.534, 402.051, 111.681,  31.912, 331.237,  92.010, 92,  0,   2.916,  30.571,   8.492,   5.107,  51.834,  14.398,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:001, 179675435741976,   10.362,   33.000, 3900,  42.893, 406.633, 112.954,  35.464, 335.025,  93.063, 96,  0,   3.200,  30.913,   8.587,   5.236,  52.394,  14.554,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:111, 179675678133002,   10.471,   27.000, 3900,  39.068, 410.922, 114.145,  32.202, 338.560,  94.045, 89,  0,   2.898,  31.231,   8.675,   5.101,  52.954,  14.709,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:219, 179675918294022,   10.580,   46.000, 2900,  41.419, 415.427, 115.396,  34.259, 342.286,  95.080, 97,  0,   3.130,  31.572,   8.770,   5.110,  53.510,  14.864,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:348, 179676201527643,   10.708,   34.000, 3900,  37.281, 420.209, 116.725,  30.317, 346.175,  96.160, 89,  0,   3.177,  31.979,   8.883,   5.074,  54.160,  15.045,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:458, 179676445023574,   10.819,   24.000, 3900,  36.785, 424.266, 117.852,  29.982, 349.482,  97.078, 90,  0,   2.860,  32.295,   8.971,   5.082,  54.721,  15.200,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:560, 179676670938532,   10.921,   25.000, 3900,  39.070, 428.263, 118.962,  31.904, 352.746,  97.985, 90,  0,   2.946,  32.596,   9.054,   5.108,  55.243,  15.345,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:668, 179676908541581,   11.029,   23.000, 3900,  37.729, 432.323, 120.090,  30.945, 356.076,  98.910, 92,  0,   2.860,  32.904,   9.140,   5.101,  55.792,  15.498,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:790, 179677177190818,   11.150,   25.000, 3900,  38.409, 436.996, 121.388,  31.415, 359.898,  99.972, 86,  0,   2.914,  33.258,   9.238,   5.076,  56.410,  15.669,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:27:906, 179677433681406,   11.266,   24.000, 3900,  36.933, 441.287, 122.580,  30.150, 363.401, 100.945, 88,  0,   2.856,  33.590,   9.331,   5.068,  56.999,  15.833,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:28:035, 179677719600406,   11.396,   26.000, 3900,  39.080, 446.347, 123.985,  32.039, 367.550, 102.097, 91,  0,   2.909,  33.967,   9.435,   5.077,  57.656,  16.016,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:28:150, 179677972678477,   11.510,   26.000, 3900,  37.945, 450.696, 125.193,  31.172, 371.122, 103.090, 87,  0,   2.869,  34.296,   9.527,   5.075,  58.238,  16.177,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:28:260, 179678216468678,   11.621,   25.000, 3900,  37.048, 454.787, 126.330,  30.034, 374.439, 104.011, 86,  0,   2.833,  34.608,   9.613,   5.089,  58.800,  16.333,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:28:368, 179678455066330,   11.729,   25.000, 3900,  37.078, 458.794, 127.443,  30.190, 377.701, 104.917, 85,  0,   2.861,  34.918,   9.699,   5.084,  59.349,  16.486,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:12:28:482, 179678704875047,   11.842,   24.000, 3900,  37.706, 463.060, 128.628,  30.814, 381.187, 105.885, 94,  0,   2.868,  35.242,   9.789,   5.089,  59.925,  16.646,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
