System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
07:17:15:494, 180312429626611,    0.111,   23.000, 3900,  31.595,   3.507,   0.974,  24.690,   2.740,   0.761, 91,  0,   2.348,   0.261,   0.072,   5.236,   0.581,   0.161,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:15:621, 180312711319274,    0.239,   27.000, 3900,  36.828,   8.205,   2.279,  30.032,   6.572,   1.826, 97,  0,   2.911,   0.632,   0.176,   5.242,   1.250,   0.347,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:15:728, 180312947806328,    0.346,   42.000, 3100,  40.683,  12.563,   3.490,  32.786,  10.083,   2.801, 97,  0,   3.371,   0.993,   0.276,   5.441,   1.833,   0.509,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:15:870, 180313259420382,    0.487,   44.000, 3600,  36.076,  17.654,   4.904,  28.741,  14.140,   3.928, 94,  0,   3.256,   1.453,   0.403,   5.374,   2.591,   0.720,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:15:987, 180313518942442,    0.604,   28.000, 3600,  38.053,  22.127,   6.146,  31.308,  17.819,   4.950, 96,  0,   2.961,   1.801,   0.500,   5.114,   3.192,   0.887,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:095, 180313756509696,    0.712,   30.000, 3900,  42.002,  26.646,   7.402,  34.629,  21.545,   5.985, 94,  0,   3.076,   2.132,   0.592,   5.258,   3.758,   1.044,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:204, 180313998885569,    0.822,   30.000, 3900,  41.414,  31.192,   8.664,  34.404,  25.322,   7.034, 93,  0,   3.004,   2.461,   0.684,   5.121,   4.320,   1.200,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:312, 180314236743797,    0.929,   31.000, 3400,  40.277,  35.531,   9.870,  33.001,  28.877,   8.021, 97,  0,   3.158,   2.801,   0.778,   5.549,   4.918,   1.366,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:418, 180314470605682,    1.035,   28.000, 3900,  38.213,  39.578,  10.994,  30.947,  32.155,   8.932, 89,  0,   3.018,   3.121,   0.867,   5.286,   5.478,   1.522,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:530, 180314718293323,    1.148,   28.000, 3700,  41.002,  44.178,  12.272,  34.174,  35.988,   9.997, 97,  0,   3.014,   3.459,   0.961,   5.132,   6.054,   1.682,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:636, 180314952045693,    1.253,   29.000, 3900,  38.949,  48.301,  13.417,  32.090,  39.386,  10.940, 93,  0,   2.946,   3.771,   1.048,   5.094,   6.593,   1.831,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:778, 180315264308624,    1.395,   58.000, 3600,  35.926,  53.382,  14.828,  28.500,  43.416,  12.060, 93,  0,   3.340,   4.243,   1.179,   5.095,   7.313,   2.031,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:885, 180315502447761,    1.503,   26.000, 3900,  39.407,  57.632,  16.009,  32.421,  46.913,  13.031, 92,  0,   2.963,   4.563,   1.267,   5.090,   7.862,   2.184,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:16:989, 180315731275450,    1.606,   27.000, 3900,  37.851,  61.555,  17.099,  31.157,  50.142,  13.928, 93,  0,   2.921,   4.866,   1.352,   5.118,   8.393,   2.331,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:17:120, 180316019823701,    1.737,   30.000, 3600,  40.319,  66.824,  18.562,  33.211,  54.482,  15.134, 97,  0,   3.000,   5.258,   1.460,   5.120,   9.062,   2.517,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:17:229, 180316260074898,    1.846,   28.000, 3600,  40.542,  71.235,  19.787,  33.474,  58.124,  16.146, 98,  0,   3.031,   5.588,   1.552,   5.152,   9.622,   2.673,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:17:17:343, 180316513804091,    1.961,   26.000, 3600,  38.670,  75.679,  21.022,  31.722,  61.769,  17.158, 96,  0,   2.885,   5.919,   1.644,   5.051,  10.203,   2.834,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
