System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
07:19:12:498, 180570775833504,    0.106,   31.000, 2700,  33.031,   3.506,   0.974,  25.657,   2.723,   0.756, 95,  0,   2.555,   0.271,   0.075,   5.363,   0.569,   0.158,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:12:605, 180571011262181,    0.213,   27.000, 3900,  37.520,   7.506,   2.085,  30.762,   6.003,   1.668, 93,  0,   2.852,   0.575,   0.160,   5.186,   1.122,   0.312,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:12:712, 180571249280484,    0.321,   32.000, 3800,  41.940,  12.027,   3.341,  34.657,   9.739,   2.705, 93,  0,   3.120,   0.912,   0.253,   5.274,   1.691,   0.470,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:12:820, 180571487057618,    0.428,   27.000, 3700,  38.748,  16.200,   4.500,  31.573,  13.139,   3.650, 94,  0,   2.970,   1.231,   0.342,   5.181,   2.249,   0.625,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:12:928, 180571726268061,    0.537,   27.000, 3900,  35.915,  20.091,   5.581,  29.075,  16.289,   4.525, 96,  0,   2.880,   1.543,   0.429,   5.119,   2.803,   0.779,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:043, 180571978353688,    0.651,   26.000, 3900,  39.067,  24.551,   6.820,  32.259,  19.972,   5.548, 96,  0,   2.993,   1.885,   0.524,   5.105,   3.386,   0.941,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:154, 180572224987854,    0.762,   34.000, 3600,  39.272,  28.938,   8.038,  31.915,  23.537,   6.538, 94,  0,   3.129,   2.235,   0.621,   5.305,   3.979,   1.105,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:262, 180572461999054,    0.870,   35.000, 3900,  40.061,  33.238,   9.233,  32.233,  26.997,   7.499, 92,  0,   3.213,   2.580,   0.717,   5.970,   4.620,   1.283,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:384, 180572731006551,    0.992,   32.000, 3900,  38.641,  37.946,  10.541,  31.018,  30.776,   8.549, 93,  0,   3.091,   2.956,   0.821,   5.609,   5.303,   1.473,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:493, 180572973737475,    1.102,   21.000, 3900,  35.897,  41.892,  11.637,  29.035,  33.968,   9.435, 95,  0,   2.654,   3.248,   0.902,   5.115,   5.865,   1.629,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:599, 180573206810838,    1.207,   22.000, 3600,  36.388,  45.733,  12.704,  29.669,  37.099,  10.305, 97,  0,   2.721,   3.535,   0.982,   5.161,   6.410,   1.781,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:705, 180573441617666,    1.313,   34.000, 3900,  40.247,  50.013,  13.893,  32.161,  40.520,  11.255, 95,  0,   3.242,   3.880,   1.078,   5.891,   7.036,   1.955,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:812, 180573676229090,    1.420,   27.000, 3700,  38.605,  54.115,  15.032,  30.983,  43.812,  12.170, 95,  0,   2.980,   4.196,   1.166,   5.695,   7.641,   2.123,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:13:921, 180573918604318,    1.529,   41.000, 2900,  40.051,  58.512,  16.253,  33.103,  47.445,  13.179, 97,  0,   2.925,   4.518,   1.255,   5.115,   8.203,   2.279,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:045, 180574191593394,    1.653,   32.000, 3700,  35.448,  62.894,  17.471,  28.522,  50.972,  14.159, 95,  0,   3.037,   4.893,   1.359,   5.173,   8.843,   2.456,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:162, 180574449975255,    1.770,   39.000, 3300,  38.525,  67.402,  18.723,  30.958,  54.595,  15.165, 94,  0,   3.266,   5.275,   1.465,   5.393,   9.474,   2.632,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:274, 180574697557083,    1.882,   36.000, 3500,  38.376,  71.706,  19.918,  31.107,  58.083,  16.134, 95,  0,   3.079,   5.620,   1.561,   5.386,  10.078,   2.799,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:378, 180574927613226,    1.986,   24.000, 3900,  37.062,  75.567,  20.991,  30.245,  61.234,  17.009, 96,  0,   2.718,   5.904,   1.640,   5.137,  10.613,   2.948,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:487, 180575166787608,    2.095,   39.000, 3600,  41.328,  80.044,  22.234,  34.176,  64.936,  18.038, 93,  0,   3.284,   6.259,   1.739,   5.324,  11.189,   3.108,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:604, 180575425874131,    2.212,   33.000, 3900,  34.060,  84.040,  23.345,  27.263,  68.135,  18.926, 94,  0,   2.874,   6.596,   1.832,   5.157,  11.795,   3.276,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:712, 180575663256931,    2.320,   25.000, 3800,  39.422,  88.279,  24.522,  32.205,  71.597,  19.888, 97,  0,   2.785,   6.896,   1.916,   5.168,  12.350,   3.431,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:815, 180575890929373,    2.423,   25.000, 3600,  37.258,  92.120,  25.589,  30.443,  74.736,  20.760, 96,  0,   2.735,   7.178,   1.994,   5.101,  12.876,   3.577,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:14:943, 180576173700195,    2.551,   23.000, 3900,  32.763,  96.316,  26.755,  25.880,  78.051,  21.681, 90,  0,   2.673,   7.520,   2.089,   5.175,  13.539,   3.761,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:049, 180576408684422,    2.657,   23.000, 3900,  38.422, 100.405,  27.890,  31.398,  81.392,  22.609, 89,  0,   2.751,   7.813,   2.170,   5.101,  14.082,   3.912,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:170, 180576674635458,    2.778,   27.000, 3900,  39.040, 105.108,  29.197,  32.244,  85.276,  23.688, 91,  0,   2.846,   8.156,   2.266,   5.144,  14.701,   4.084,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:295, 180576952021079,    2.903,   30.000, 3100,  32.884, 109.239,  30.344,  25.891,  88.528,  24.591, 95,  0,   2.821,   8.510,   2.364,   5.082,  15.340,   4.261,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:469, 180577336184571,    3.077,   48.000, 3900,  39.268, 116.071,  32.242,  32.154,  94.123,  26.145, 92,  0,   3.069,   9.044,   2.512,   5.213,  16.247,   4.513,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:578, 180577577550489,    3.187,   37.000, 3500,  40.181, 120.463,  33.462,  33.197,  97.752,  27.153, 91,  0,   3.105,   9.384,   2.607,   5.242,  16.820,   4.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:704, 180577854410573,    3.312,   41.000, 3900,  40.340, 125.521,  34.867,  33.514, 101.954,  28.321, 92,  0,   3.146,   9.778,   2.716,   5.095,  17.459,   4.850,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:814, 180578097262368,    3.422,   54.000, 3100,  34.912, 129.361,  35.934,  27.686, 104.999,  29.166, 96,  0,   3.204,  10.130,   2.814,   5.065,  18.016,   5.004,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:15:928, 180578349232409,    3.536,   23.000, 3800,  38.881, 133.798,  37.166,  31.755, 108.623,  30.173, 95,  0,   2.755,  10.445,   2.901,   5.217,  18.611,   5.170,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:128, 180578790597283,    3.736,   33.000, 3900,  39.276, 141.649,  39.347,  32.570, 115.133,  31.981, 94,  0,   2.690,  10.983,   3.051,   5.095,  19.630,   5.453,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:242, 180579043527723,    3.851,   36.000, 3900,  38.556, 146.066,  40.574,  31.523, 118.744,  32.985, 92,  0,   2.863,  11.311,   3.142,   5.132,  20.218,   5.616,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:382, 180579351902171,    3.990,   32.000, 3900,  38.451, 151.436,  42.066,  31.103, 123.088,  34.191, 91,  0,   3.078,  11.740,   3.261,   5.127,  20.934,   5.815,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:501, 180579613524373,    4.109,   23.000, 3900,  37.130, 155.835,  43.288,  30.381, 126.688,  35.191, 90,  0,   2.716,  12.062,   3.351,   5.121,  21.540,   5.983,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:608, 180579849862269,    4.216,   24.000, 3700,  38.664, 159.974,  44.437,  31.747, 130.086,  36.135, 98,  0,   2.796,  12.361,   3.434,   5.194,  22.096,   6.138,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:717, 180580092482037,    4.326,   21.000, 3900,  35.386, 163.862,  45.517,  28.511, 133.219,  37.005, 95,  0,   2.650,  12.653,   3.515,   5.095,  22.656,   6.293,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:827, 180580334916190,    4.435,   21.000, 3900,  36.252, 167.843,  46.623,  29.395, 136.446,  37.902, 91,  0,   2.639,  12.942,   3.595,   5.092,  23.215,   6.449,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:16:937, 180580577639008,    4.545,   20.000, 3900,  35.730, 171.770,  47.714,  28.911, 139.625,  38.785, 92,  0,   2.655,  13.234,   3.676,   5.116,  23.778,   6.605,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:050, 180580827505564,    4.659,   23.000, 3900,  36.510, 175.902,  48.862,  29.648, 142.980,  39.717, 88,  0,   2.702,  13.540,   3.761,   5.136,  24.359,   6.766,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:157, 180581063741535,    4.765,   26.000, 3900,  39.333, 180.110,  50.031,  32.428, 146.449,  40.680, 95,  0,   2.803,  13.840,   3.844,   5.135,  24.908,   6.919,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:268, 180581307114089,    4.876,   24.000, 3700,  35.850, 184.062,  51.128,  29.120, 149.659,  41.572, 95,  0,   2.675,  14.135,   3.926,   5.076,  25.468,   7.074,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:377, 180581549498663,    4.985,   22.000, 3900,  35.610, 187.971,  52.214,  28.713, 152.811,  42.447, 87,  0,   2.658,  14.427,   4.007,   5.094,  26.027,   7.230,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:487, 180581792808869,    5.096,   31.000, 3900,  38.724, 192.238,  53.399,  32.093, 156.347,  43.430, 96,  0,   2.789,  14.734,   4.093,   5.108,  26.590,   7.386,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:638, 180582125076378,    5.246,   40.000, 3900,  39.589, 198.196,  55.054,  32.432, 161.228,  44.785, 95,  0,   3.075,  15.197,   4.221,   5.014,  27.344,   7.596,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:748, 180582367403775,    5.356,   21.000, 3900,  35.130, 202.051,  56.125,  28.417, 164.346,  45.652, 90,  0,   2.626,  15.485,   4.301,   5.217,  27.917,   7.755,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:858, 180582609899553,    5.466,   21.000, 3900,  36.753, 206.088,  57.247,  29.924, 167.633,  46.565, 91,  0,   2.656,  15.776,   4.382,   5.077,  28.474,   7.910,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:17:984, 180582887892383,    5.592,   21.000, 3900,  35.458, 210.552,  58.487,  28.678, 171.243,  47.568, 97,  0,   2.660,  16.111,   4.475,   5.064,  29.112,   8.087,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:100, 180583145437867,    5.708,   21.000, 3900,  36.275, 214.783,  59.662,  29.398, 174.672,  48.520, 96,  0,   2.679,  16.424,   4.562,   5.028,  29.699,   8.250,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:210, 180583387884419,    5.818,   20.000, 3900,  34.210, 218.539,  60.705,  27.754, 177.720,  49.367, 86,  0,   2.561,  16.705,   4.640,   5.024,  30.250,   8.403,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:320, 180583630505004,    5.928,   25.000, 3900,  36.754, 222.578,  61.827,  29.889, 181.004,  50.279, 93,  0,   2.743,  17.006,   4.724,   5.064,  30.807,   8.557,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:430, 180583873384502,    6.038,   20.000, 3900,  34.390, 226.361,  62.878,  27.670, 184.048,  51.124, 95,  0,   2.630,  17.296,   4.804,   5.045,  31.362,   8.712,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:540, 180584116028875,    6.148,   23.000, 3900,  37.338, 230.464,  64.018,  30.420, 187.391,  52.053, 91,  0,   2.769,  17.600,   4.889,   5.061,  31.918,   8.866,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:656, 180584372876514,    6.264,   22.000, 3900,  36.087, 234.662,  65.184,  29.065, 190.772,  52.992, 88,  0,   2.742,  17.919,   4.977,   5.080,  32.509,   9.030,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:766, 180584616258077,    6.374,   20.000, 3900,  35.501, 238.575,  66.271,  28.850, 193.952,  53.876, 96,  0,   2.625,  18.208,   5.058,   5.041,  33.064,   9.185,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:19:18:876, 180584858956055,    6.484,   21.000, 3500,  35.114, 242.435,  67.343,  28.328, 197.066,  54.740, 96,  0,   2.640,  18.498,   5.138,   5.036,  33.618,   9.338,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
