System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
07:13:15:714, 179782994845510,    0.119,   58.000, 3400,  39.625,   4.720,   1.311,  32.891,   3.918,   1.088, 95,  0,   2.852,   0.340,   0.094,   4.961,   0.591,   0.164,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:15:822, 179783233739404,    0.227,   36.000, 3900,  38.842,   8.922,   2.478,  31.483,   7.324,   2.034, 93,  0,   3.238,   0.690,   0.192,   5.509,   1.187,   0.330,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:15:932, 179783474601550,    0.336,   31.000, 3900,  42.214,  13.527,   3.758,  34.485,  11.086,   3.079, 93,  0,   3.226,   1.042,   0.289,   5.676,   1.806,   0.502,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:040, 179783715067679,    0.445,   62.000, 3400,  41.724,  18.071,   5.020,  34.025,  14.791,   4.109, 95,  0,   3.799,   1.456,   0.404,   5.439,   2.398,   0.666,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:155, 179783968704139,    0.560,   64.000, 3000,  40.046,  22.671,   6.298,  32.276,  18.499,   5.139, 96,  0,   3.685,   1.879,   0.522,   5.517,   3.032,   0.842,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:346, 179784396813442,    0.754,  109.000, 2900,  37.202,  29.884,   8.301,  29.616,  24.241,   6.734, 94,  0,   3.615,   2.580,   0.717,   5.433,   4.086,   1.135,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:486, 179784699557015,    0.891,   92.000, 3200,  38.297,  35.135,   9.760,  30.691,  28.449,   7.903, 94,  0,   3.977,   3.125,   0.868,   5.371,   4.822,   1.339,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:596, 179784941219181,    1.001,   50.000, 3500,  39.968,  39.510,  10.975,  32.623,  32.020,   8.894, 96,  0,   3.449,   3.503,   0.973,   5.527,   5.427,   1.507,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:717, 179785208645160,    1.122,   71.000, 3100,  38.931,  44.225,  12.285,  31.378,  35.820,   9.950, 96,  0,   3.783,   3.961,   1.100,   5.309,   6.070,   1.686,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:865, 179785535610370,    1.270,   47.000, 3800,  38.499,  49.926,  13.868,  31.492,  40.483,  11.245, 95,  0,   3.205,   4.435,   1.232,   5.063,   6.820,   1.894,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:16:983, 179785795887179,    1.388,   43.000, 3100,  43.416,  55.044,  15.290,  35.675,  44.689,  12.414, 96,  0,   3.401,   4.836,   1.343,   5.618,   7.482,   2.078,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:097, 179786047682460,    1.502,   30.000, 3600,  39.182,  59.512,  16.531,  32.209,  48.362,  13.434, 95,  0,   3.128,   5.193,   1.443,   5.110,   8.065,   2.240,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:204, 179786284290834,    1.609,   35.000, 3300,  40.657,  63.869,  17.741,  33.698,  51.973,  14.437, 97,  0,   3.133,   5.529,   1.536,   5.111,   8.612,   2.392,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:321, 179786543444859,    1.726,   50.000, 3400,  42.738,  68.885,  19.135,  34.968,  56.077,  15.577, 94,  0,   3.603,   5.952,   1.653,   5.418,   9.248,   2.569,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:446, 179786818758687,    1.851,   39.000, 3900,  42.580,  74.194,  20.609,  34.623,  60.394,  16.776, 94,  0,   3.396,   6.375,   1.771,   6.216,  10.023,   2.784,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:555, 179787058630953,    1.960,   35.000, 3900,  40.290,  78.571,  21.825,  31.736,  63.842,  17.734, 94,  0,   3.388,   6.743,   1.873,   6.243,  10.702,   2.973,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:666, 179787303407061,    2.070,   24.000, 3900,  38.426,  82.831,  23.009,  30.762,  67.252,  18.681, 95,  0,   2.971,   7.073,   1.965,   5.606,  11.323,   3.145,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
07:13:17:778, 179787551028024,    2.183,   20.000, 3900,  31.828,  86.400,  24.000,  25.165,  70.074,  19.465, 88,  0,   2.558,   7.360,   2.044,   5.017,  11.886,   3.302,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
