System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:46:18:197, 160313852011027,    2.878,   53.000, 3000,  43.903, 130.327,  36.202,  24.567,  74.780,  20.772, 89,  0,   3.696,  10.763,   2.990,   6.881,  19.503,   5.417,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:321, 160314125372705,    3.002,   53.000, 3000,  44.608, 135.850,  37.736,  25.235,  77.904,  21.640, 92,  0,   3.772,  11.230,   3.119,   6.747,  20.338,   5.649,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:430, 160314365568069,    3.110,   44.000, 3100,  43.504, 140.583,  39.051,  24.322,  80.550,  22.375, 93,  0,   3.604,  11.622,   3.228,   6.653,  21.062,   5.851,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:553, 160314638144399,    3.234,   46.000, 3100,  44.893, 146.125,  40.590,  25.817,  83.737,  23.260, 93,  0,   3.603,  12.066,   3.352,   6.749,  21.895,   6.082,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:660, 160314872928065,    3.340,   38.000, 3100,  43.014, 150.698,  41.861,  24.043,  86.293,  23.970, 88,  0,   3.485,  12.437,   3.455,   6.664,  22.604,   6.279,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:783, 160315144735452,    3.463,   44.000, 3100,  44.468, 156.172,  43.381,  25.127,  89.386,  24.830, 88,  0,   3.581,  12.878,   3.577,   6.612,  23.417,   6.505,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:18:890, 160315382598205,    3.571,   67.000, 3100,  47.642, 161.305,  44.807,  28.981,  92.508,  25.697, 96,  0,   3.701,  13.277,   3.688,   6.559,  24.124,   6.701,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:046, 160315725277438,    3.726,   59.000, 3000,  46.595, 168.536,  46.816,  27.417,  96.763,  26.879, 90,  0,   3.803,  13.867,   3.852,   6.629,  25.153,   6.987,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:168, 160315996993673,    3.849,   41.000, 3100,  42.548, 173.772,  48.270,  23.082,  99.604,  27.668, 90,  0,   3.556,  14.304,   3.973,   6.678,  25.975,   7.215,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:291, 160316267678037,    3.972,   44.000, 3100,  43.798, 179.142,  49.762,  24.889, 102.655,  28.515, 88,  0,   3.513,  14.735,   4.093,   6.658,  26.791,   7.442,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:412, 160316534894434,    4.093,   43.000, 3100,  44.256, 184.498,  51.249,  25.072, 105.689,  29.358, 90,  0,   3.607,  15.171,   4.214,   6.778,  27.611,   7.670,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:535, 160316806427437,    4.216,   46.000, 3100,  44.822, 190.010,  52.780,  25.558, 108.832,  30.231, 88,  0,   3.618,  15.616,   4.338,   6.777,  28.445,   7.901,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:659, 160317079085527,    4.339,   58.000, 3100,  47.427, 195.866,  54.407,  27.755, 112.260,  31.183, 93,  0,   3.805,  16.086,   4.468,   6.952,  29.303,   8.140,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:812, 160317417744579,    4.493,   69.000, 3000,  46.851, 203.052,  56.403,  27.569, 116.488,  32.358, 91,  0,   3.854,  16.677,   4.633,   6.787,  30.344,   8.429,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:19:921, 160317658826354,    4.602,   42.000, 3000,  42.439, 207.686,  57.690,  23.085, 119.009,  33.058, 90,  0,   3.583,  17.068,   4.741,   6.929,  31.101,   8.639,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:027, 160317892332029,    4.708,   36.000, 3100,  42.159, 212.144,  58.929,  22.986, 121.440,  33.733, 88,  0,   3.451,  17.433,   4.843,   6.664,  31.806,   8.835,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:149, 160318162531272,    4.830,   45.000, 3100,  44.041, 217.534,  60.426,  24.952, 124.493,  34.581, 88,  0,   3.602,  17.874,   4.965,   6.736,  32.630,   9.064,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:257, 160318399452399,    4.937,   42.000, 3200,  45.525, 222.419,  61.783,  26.212, 127.305,  35.363, 93,  0,   3.524,  18.252,   5.070,   6.668,  33.345,   9.263,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:363, 160318634694978,    5.044,   37.000, 3100,  45.460, 227.262,  63.128,  26.492, 130.128,  36.147, 91,  0,   3.653,  18.642,   5.178,   6.746,  34.064,   9.462,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:656, 160319282090621,    5.337,   69.000, 3100,  45.488, 240.599,  66.833,  26.189, 137.807,  38.280, 89,  0,   3.643,  19.710,   5.475,   6.819,  36.063,  10.018,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:781, 160319557119007,    5.462,   43.000, 3100,  44.857, 246.187,  68.385,  25.245, 140.951,  39.153, 91,  0,   3.663,  20.166,   5.602,   6.975,  36.932,  10.259,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:20:902, 160319824712375,    5.583,   53.000, 3000,  46.443, 251.815,  69.949,  27.113, 144.237,  40.066, 89,  0,   3.732,  20.618,   5.727,   6.877,  37.766,  10.490,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:023, 160320092336016,    5.704,   43.000, 3100,  43.475, 257.084,  71.412,  24.144, 147.164,  40.879, 91,  0,   3.629,  21.058,   5.849,   6.930,  38.606,  10.724,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:130, 160320327352665,    5.811,   43.000, 3100,  44.708, 261.843,  72.734,  25.426, 149.870,  41.631, 90,  0,   3.555,  21.436,   5.955,   6.589,  39.307,  10.919,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:253, 160320597928245,    5.933,   42.000, 3100,  43.616, 267.188,  74.219,  24.485, 152.870,  42.464, 90,  0,   3.585,  21.876,   6.077,   6.874,  40.149,  11.153,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:362, 160320840422653,    6.043,   39.000, 3200,  44.153, 272.037,  75.566,  24.989, 155.615,  43.226, 89,  0,   3.535,  22.264,   6.184,   6.655,  40.880,  11.356,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:485, 160321111676884,    6.166,   45.000, 3100,  45.895, 277.675,  77.132,  26.734, 158.899,  44.139, 89,  0,   3.568,  22.702,   6.306,   6.666,  41.699,  11.583,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:609, 160321384265428,    6.289,   55.000, 3100,  46.339, 283.396,  78.721,  27.288, 162.268,  45.074, 89,  0,   3.696,  23.159,   6.433,   6.685,  42.524,  11.812,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:716, 160321622326093,    6.397,   40.000, 3100,  43.483, 288.084,  80.023,  24.283, 164.886,  45.802, 89,  0,   3.499,  23.536,   6.538,   6.707,  43.247,  12.013,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:826, 160321864830713,    6.507,   71.000, 3000,  49.230, 293.491,  81.525,  30.087, 168.190,  46.720, 96,  0,   3.820,  23.955,   6.654,   6.551,  43.967,  12.213,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:21:934, 160322101981495,    6.614,   47.000, 3000,  43.384, 298.151,  82.820,  24.559, 170.828,  47.452, 89,  0,   3.606,  24.343,   6.762,   6.498,  44.665,  12.407,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:043, 160322343162067,    6.724,   40.000, 3100,  42.466, 302.789,  84.108,  22.965, 173.337,  48.149, 91,  0,   3.480,  24.723,   6.867,   6.810,  45.409,  12.614,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:152, 160322584262603,    6.833,   47.000, 3100,  45.233, 307.728,  85.480,  26.177, 176.195,  48.943, 93,  0,   3.626,  25.119,   6.977,   6.677,  46.138,  12.816,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:261, 160322825246026,    6.942,   46.000, 3100,  44.991, 312.639,  86.844,  25.677, 178.997,  49.722, 91,  0,   3.630,  25.515,   7.087,   6.890,  46.890,  13.025,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:383, 160323095156974,    7.064,   41.000, 3100,  43.664, 317.976,  88.327,  24.451, 181.986,  50.552, 90,  0,   3.566,  25.951,   7.209,   6.784,  47.719,  13.255,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:492, 160323333589294,    7.172,   40.000, 3100,  44.971, 322.832,  89.676,  25.940, 184.787,  51.330, 91,  0,   3.565,  26.336,   7.316,   6.596,  48.432,  13.453,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:630, 160323640066179,    7.311,   51.000, 3100,  46.036, 329.222,  91.451,  27.034, 188.540,  52.372, 96,  0,   3.548,  26.828,   7.452,   6.549,  49.341,  13.706,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:754, 160323914094383,    7.435,   46.000, 3100,  45.339, 334.849,  93.014,  26.171, 191.788,  53.274, 92,  0,   3.603,  27.275,   7.577,   6.745,  50.178,  13.938,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:22:878, 160324187511521,    7.559,   41.000, 3100,  43.598, 340.248,  94.513,  24.235, 194.789,  54.108, 89,  0,   3.586,  27.720,   7.700,   6.788,  51.018,  14.172,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:001, 160324458357926,    7.681,   41.000, 3200,  43.685, 345.607,  96.002,  24.671, 197.815,  54.949, 88,  0,   3.442,  28.142,   7.817,   6.551,  51.822,  14.395,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:112, 160324703137289,    7.792,   40.000, 3200,  45.181, 350.615,  97.393,  26.072, 200.705,  55.752, 88,  0,   3.517,  28.532,   7.925,   6.621,  52.556,  14.599,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:220, 160324942083209,    7.901,   41.000, 3200,  45.751, 355.566,  98.768,  26.633, 203.588,  56.552, 89,  0,   3.561,  28.917,   8.033,   6.755,  53.287,  14.802,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:343, 160325214583517,    8.024,   48.000, 3100,  45.636, 361.199, 100.333,  26.587, 206.869,  57.464, 89,  0,   3.600,  29.361,   8.156,   6.735,  54.118,  15.033,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:467, 160325488653239,    8.148,   42.000, 3200,  43.844, 366.641, 101.845,  24.780, 209.945,  58.318, 91,  0,   3.553,  29.802,   8.278,   6.708,  54.951,  15.264,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:576, 160325728296281,    8.257,   44.000, 3200,  45.876, 371.620, 103.228,  26.370, 212.807,  59.113, 89,  0,   3.581,  30.191,   8.386,   6.829,  55.692,  15.470,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:685, 160325969051999,    8.366,   37.000, 3200,  44.034, 376.421, 104.561,  24.939, 215.526,  59.868, 89,  0,   3.474,  30.570,   8.492,   6.670,  56.419,  15.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:809, 160326245431891,    8.491,   50.000, 3200,  45.338, 382.096, 106.138,  26.245, 218.811,  60.781, 92,  0,   3.570,  31.017,   8.616,   6.732,  57.262,  15.906,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:23:978, 160326616696531,    8.659,   65.000, 3000,  47.421, 390.070, 108.353,  28.038, 223.526,  62.090, 89,  0,   3.856,  31.665,   8.796,   6.817,  58.408,  16.224,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:103, 160326892665092,    8.784,   42.000, 3100,  43.494, 395.506, 109.863,  24.445, 226.581,  62.939, 90,  0,   3.522,  32.105,   8.918,   6.656,  59.240,  16.456,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:212, 160327133133756,    8.893,   38.000, 3100,  42.652, 400.151, 111.153,  23.647, 229.156,  63.654, 89,  0,   3.443,  32.480,   9.022,   6.578,  59.956,  16.655,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:321, 160327373142774,    9.002,   40.000, 3200,  45.308, 405.076, 112.521,  26.005, 231.983,  64.440, 90,  0,   3.552,  32.866,   9.130,   6.708,  60.685,  16.857,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:430, 160327613921157,    9.111,   39.000, 3200,  44.893, 409.971, 113.881,  25.782, 234.794,  65.221, 90,  0,   3.507,  33.249,   9.236,   6.703,  61.416,  17.060,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:553, 160327886504630,    9.234,   43.000, 3100,  45.119, 415.541, 115.428,  26.069, 238.013,  66.115, 90,  0,   3.618,  33.695,   9.360,   6.759,  62.251,  17.292,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:662, 160328126499813,    9.343,   39.000, 3200,  43.875, 420.310, 116.753,  24.573, 240.684,  66.857, 88,  0,   3.519,  34.078,   9.466,   6.736,  62.983,  17.495,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:785, 160328397737901,    9.466,   39.000, 3200,  44.877, 425.823, 118.284,  25.591, 243.827,  67.730, 88,  0,   3.535,  34.512,   9.587,   6.773,  63.815,  17.726,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:24:892, 160328634121435,    9.573,   38.000, 3200,  44.115, 430.546, 119.596,  24.999, 246.503,  68.473, 89,  0,   3.495,  34.886,   9.691,   6.707,  64.533,  17.926,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:016, 160328907230099,    9.696,   36.000, 3200,  44.017, 435.990, 121.108,  24.880, 249.581,  69.328, 89,  0,   3.426,  35.310,   9.808,   6.660,  65.357,  18.155,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:138, 160329176748396,    9.818,   42.000, 3200,  44.718, 441.449, 122.625,  25.792, 252.729,  70.203, 91,  0,   3.410,  35.726,   9.924,   6.585,  66.161,  18.378,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:263, 160329453538179,    9.944,   39.000, 3200,  44.848, 447.071, 124.186,  25.835, 255.968,  71.102, 90,  0,   3.519,  36.167,  10.047,   6.697,  67.000,  18.611,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:388, 160329729266308,   10.069,   42.000, 3200,  45.273, 452.725, 125.757,  26.063, 259.223,  72.006, 89,  0,   3.560,  36.612,  10.170,   6.747,  67.843,  18.845,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:498, 160329974775208,   10.180,   41.000, 3200,  44.816, 457.708, 127.141,  25.598, 262.069,  72.797, 90,  0,   3.571,  37.009,  10.280,   6.848,  68.604,  19.057,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:620, 160330241783560,   10.301,   39.000, 3200,  43.087, 462.918, 128.588,  23.739, 264.940,  73.594, 87,  0,   3.464,  37.428,  10.397,   6.810,  69.428,  19.285,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:25:622, 160330246367063,   10.303,   22.000, 3200,  31.549, 462.984, 128.607,  16.113, 264.973,  73.604, 87,  0,   2.382,  37.433,  10.398,   5.939,  69.440,  19.289,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.302857
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 462.983582
Cumulative Processor Energy_0 (mWh) = 128.606550
Average Processor Power_0 (Watt) = 44.937396

Cumulative IA Energy_0 (Joules) = 264.972961
Cumulative IA Energy_0 (mWh) = 73.603600
Average IA Power_0 (Watt) = 25.718396

Cumulative DRAM Energy_0 (Joules) = 37.432983
Cumulative DRAM Energy_0 (mWh) = 10.398051
Average DRAM Power_0 (Watt) = 3.633262

Cumulative GT Energy_0 (Joules) = 69.440002
Cumulative GT Energy_0 (mWh) = 19.288890
Average GT Power_0 (Watt) = 6.739878
