System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:46:09:755, 160295211667779,    5.144,   42.000, 3100,  44.399, 232.659,  64.628,  25.338, 133.506,  37.085, 90,  0,   3.537,  19.106,   5.307,   6.612,  34.782,   9.662,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:09:865, 160295454746415,    5.254,   40.000, 3100,  43.553, 237.454,  65.959,  24.462, 136.199,  37.833, 89,  0,   3.520,  19.494,   5.415,   6.697,  35.520,   9.867,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:09:989, 160295728056390,    5.378,   40.000, 3100,  44.277, 242.935,  67.482,  24.928, 139.284,  38.690, 89,  0,   3.584,  19.937,   5.538,   6.800,  36.361,  10.100,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:113, 160296001105913,    5.502,   37.000, 3100,  46.916, 248.737,  69.093,  27.948, 142.740,  39.650, 90,  0,   3.693,  20.394,   5.665,   6.657,  37.185,  10.329,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:281, 160296373413114,    5.670,   67.000, 3000,  46.250, 256.535,  71.260,  27.058, 147.303,  40.917, 89,  0,   3.636,  21.007,   5.835,   6.631,  38.303,  10.640,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:405, 160296645459339,    5.793,   41.000, 3100,  43.169, 261.854,  72.737,  23.817, 150.237,  41.733, 89,  0,   3.630,  21.454,   5.960,   7.013,  39.167,  10.880,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:528, 160296917404439,    5.917,   46.000, 3100,  44.962, 267.392,  74.275,  25.370, 153.362,  42.601, 94,  0,   3.644,  21.903,   6.084,   7.107,  40.042,  11.123,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:651, 160297190395658,    6.040,   76.000, 3000,  49.231, 273.478,  75.966,  29.532, 157.013,  43.615, 91,  0,   4.074,  22.407,   6.224,   6.857,  40.890,  11.358,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:761, 160297433207464,    6.150,   44.000, 3000,  42.953, 278.202,  77.278,  23.505, 159.598,  44.333, 91,  0,   3.653,  22.808,   6.336,   6.971,  41.656,  11.571,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:885, 160297705527791,    6.273,   45.000, 3000,  43.210, 283.531,  78.759,  23.858, 162.541,  45.150, 89,  0,   3.664,  23.260,   6.461,   6.936,  42.512,  11.809,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:10:995, 160297948552023,    6.384,   47.000, 3100,  45.503, 288.539,  80.150,  26.096, 165.413,  45.948, 89,  0,   3.696,  23.667,   6.574,   6.978,  43.280,  12.022,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:105, 160298191438577,    6.494,   46.000, 3100,  45.263, 293.518,  81.533,  25.811, 168.252,  46.737, 91,  0,   3.670,  24.071,   6.686,   6.940,  44.043,  12.234,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:230, 160298467100901,    6.618,   43.000, 3100,  44.542, 299.079,  83.078,  24.982, 171.371,  47.603, 88,  0,   3.643,  24.526,   6.813,   6.947,  44.911,  12.475,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:338, 160298707420511,    6.727,   44.000, 3100,  44.750, 303.950,  84.430,  25.232, 174.117,  48.366, 89,  0,   3.699,  24.928,   6.925,   7.010,  45.674,  12.687,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:460, 160298975082020,    6.848,   72.000, 2900,  47.941, 309.761,  86.045,  28.433, 177.564,  49.323, 90,  0,   3.920,  25.404,   7.057,   6.891,  46.509,  12.919,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:583, 160299247709535,    6.972,   39.000, 3100,  41.725, 314.913,  87.476,  22.725, 180.370,  50.103, 89,  0,   3.506,  25.836,   7.177,   6.475,  47.308,  13.141,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:723, 160299555835881,    7.111,   52.000, 3100,  44.852, 321.172,  89.214,  25.753, 183.964,  51.101, 89,  0,   3.655,  26.346,   7.318,   6.775,  48.254,  13.404,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:845, 160299826473047,    7.234,   38.000, 3100,  43.296, 326.479,  90.689,  23.955, 186.900,  51.917, 89,  0,   3.514,  26.777,   7.438,   6.726,  49.078,  13.633,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:11:969, 160300101050754,    7.358,   41.000, 3200,  42.866, 331.810,  92.169,  23.846, 189.865,  52.740, 88,  0,   3.407,  27.201,   7.556,   6.777,  49.921,  13.867,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:078, 160300340320896,    7.467,   43.000, 3200,  45.497, 336.740,  93.539,  26.205, 192.705,  53.529, 89,  0,   3.530,  27.583,   7.662,   6.632,  50.640,  14.067,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:188, 160300582601236,    7.577,   38.000, 3200,  42.986, 341.457,  94.849,  24.346, 195.376,  54.271, 89,  0,   3.347,  27.951,   7.764,   6.564,  51.360,  14.267,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:296, 160300821209400,    7.685,   43.000, 3200,  44.719, 346.289,  96.191,  25.580, 198.141,  55.039, 89,  0,   3.525,  28.331,   7.870,   6.692,  52.083,  14.468,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:405, 160301061753283,    7.794,   45.000, 3200,  46.139, 351.316,  97.588,  27.014, 201.084,  55.857, 90,  0,   3.589,  28.722,   7.978,   6.753,  52.819,  14.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:527, 160301332228819,    7.916,   50.000, 3100,  48.067, 357.204,  99.223,  28.810, 204.613,  56.837, 94,  0,   3.561,  29.159,   8.100,   6.588,  53.626,  14.896,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:652, 160301608876266,    8.041,   47.000, 3100,  45.647, 362.923, 100.812,  26.651, 207.952,  57.764, 90,  0,   3.506,  29.598,   8.222,   6.630,  54.457,  15.127,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:792, 160301916423549,    8.181,   40.000, 3200,  42.317, 368.817, 102.449,  23.531, 211.229,  58.675, 87,  0,   3.325,  30.061,   8.350,   6.530,  55.366,  15.380,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:12:915, 160302189365724,    8.304,   39.000, 3200,  44.744, 374.348, 103.986,  25.505, 214.382,  59.551, 91,  0,   3.506,  30.494,   8.471,   6.740,  56.199,  15.611,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:022, 160302425608937,    8.411,   39.000, 3200,  45.120, 379.176, 105.327,  26.038, 217.168,  60.325, 90,  0,   3.471,  30.866,   8.574,   6.675,  56.914,  15.809,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:132, 160302667310447,    8.521,   44.000, 3200,  46.351, 384.250, 106.736,  26.866, 220.109,  61.141, 92,  0,   3.583,  31.258,   8.683,   6.778,  57.656,  16.015,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:254, 160302937928263,    8.643,   43.000, 3100,  45.120, 389.780, 108.272,  25.805, 223.272,  62.020, 92,  0,   3.663,  31.707,   8.808,   6.993,  58.513,  16.253,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:363, 160303178837517,    8.752,   43.000, 3200,  44.500, 394.635, 109.621,  25.126, 226.013,  62.781, 94,  0,   3.618,  32.102,   8.917,   6.955,  59.271,  16.464,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:488, 160303454963384,    8.877,   61.000, 3000,  48.886, 400.749, 111.319,  29.436, 229.694,  63.804, 96,  0,   3.842,  32.582,   9.051,   6.946,  60.140,  16.706,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:642, 160303794321775,    9.031,   63.000, 3000,  46.554, 407.904, 113.307,  26.997, 233.844,  64.957, 91,  0,   3.872,  33.177,   9.216,   6.838,  61.191,  16.997,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:768, 160304072686607,    9.157,   44.000, 3000,  42.586, 413.273, 114.798,  23.166, 236.764,  65.768, 91,  0,   3.644,  33.637,   9.344,   6.960,  62.068,  17.241,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:13:891, 160304344626786,    9.280,   41.000, 3100,  43.353, 418.612, 116.281,  24.193, 239.744,  66.596, 90,  0,   3.556,  34.075,   9.465,   6.796,  62.905,  17.474,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:015, 160304617270950,    9.404,   45.000, 3100,  44.770, 424.140, 117.817,  25.348, 242.874,  67.465, 89,  0,   3.638,  34.524,   9.590,   6.742,  63.738,  17.705,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:122, 160304854429362,    9.511,   44.000, 3100,  44.099, 428.877, 119.132,  25.101, 245.570,  68.214, 88,  0,   3.543,  34.904,   9.696,   6.720,  64.460,  17.905,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:232, 160305097526091,    9.621,   39.000, 3200,  43.467, 433.662, 120.462,  24.411, 248.258,  68.960, 89,  0,   3.467,  35.286,   9.802,   6.686,  65.196,  18.110,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:357, 160305371615854,    9.745,   39.000, 3200,  44.578, 439.196, 121.999,  25.412, 251.412,  69.837, 89,  0,   3.515,  35.722,   9.923,   6.787,  66.038,  18.344,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:466, 160305614041079,    9.855,   44.000, 3200,  45.705, 444.214, 123.393,  26.467, 254.318,  70.644, 90,  0,   3.556,  36.113,  10.031,   6.700,  66.774,  18.548,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:588, 160305883677391,    9.977,   42.000, 3100,  44.560, 449.656, 124.904,  25.295, 257.407,  71.502, 88,  0,   3.610,  36.554,  10.154,   6.852,  67.611,  18.781,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:713, 160306158662401,   10.102,   39.000, 3200,  45.096, 455.272, 126.464,  25.704, 260.608,  72.391, 89,  0,   3.537,  36.994,  10.276,   6.778,  68.455,  19.015,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:823, 160306400309895,   10.211,   39.000, 3200,  44.958, 460.192, 127.831,  25.938, 263.447,  73.180, 89,  0,   3.514,  37.379,  10.383,   6.767,  69.195,  19.221,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:14:947, 160306675757133,   10.336,   40.000, 3200,  45.411, 465.857, 129.405,  25.979, 266.688,  74.080, 90,  0,   3.548,  37.821,  10.506,   6.903,  70.057,  19.460,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:15:071, 160306949862785,   10.460,   45.000, 3100,  44.749, 471.412, 130.948,  25.604, 269.866,  74.963, 88,  0,   3.525,  38.259,  10.627,   6.751,  70.895,  19.693,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:46:15:075, 160306960095475,   10.465,   29.000, 3100,  45.951, 471.625, 131.007,  22.560, 269.971,  74.992, 88,  0,   3.859,  38.277,  10.632,   6.546,  70.925,  19.701,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.464860
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 471.625366
Cumulative Processor Energy_0 (mWh) = 131.007046
Average Processor Power_0 (Watt) = 45.067526

Cumulative IA Energy_0 (Joules) = 269.970703
Cumulative IA Energy_0 (mWh) = 74.991862
Average IA Power_0 (Watt) = 25.797831

Cumulative DRAM Energy_0 (Joules) = 38.276794
Cumulative DRAM Energy_0 (mWh) = 10.632443
Average DRAM Power_0 (Watt) = 3.657650

Cumulative GT Energy_0 (Joules) = 70.925110
Cumulative GT Energy_0 (mWh) = 19.701419
Average GT Power_0 (Watt) = 6.777454
