System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:45:32:760, 160213525130430,    0.108,   36.000, 3200,  46.211,   4.985,   1.385,  27.698,   2.988,   0.830, 91,  0,   3.086,   0.333,   0.092,   6.133,   0.661,   0.184,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:32:882, 160213795517965,    0.230,   41.000, 3200,  45.817,  10.595,   2.943,  27.128,   6.310,   1.753, 91,  0,   3.297,   0.737,   0.205,   6.237,   1.425,   0.396,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:32:992, 160214037131990,    0.340,   38.000, 3200,  44.537,  15.469,   4.297,  26.271,   9.184,   2.551, 93,  0,   3.154,   1.082,   0.300,   6.190,   2.103,   0.584,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:099, 160214274524939,    0.447,   49.000, 3100,  47.503,  20.576,   5.716,  28.631,  12.263,   3.406, 91,  0,   3.510,   1.459,   0.405,   6.263,   2.776,   0.771,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:208, 160214514352091,    0.556,   48.000, 3100,  45.288,  25.495,   7.082,  26.919,  15.187,   4.218, 90,  0,   3.501,   1.839,   0.511,   6.181,   3.447,   0.958,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:330, 160214784428135,    0.678,   43.000, 3100,  44.006,  30.878,   8.577,  25.716,  18.332,   5.092, 89,  0,   3.292,   2.242,   0.623,   6.084,   4.192,   1.164,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:437, 160215020183573,    0.785,   36.000, 3200,  42.941,  35.463,   9.851,  24.428,  20.940,   5.817, 90,  0,   3.199,   2.584,   0.718,   6.254,   4.859,   1.350,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:559, 160215289157702,    0.907,   27.000, 3100,  46.753,  41.158,  11.433,  28.086,  24.362,   6.767, 89,  0,   3.377,   2.995,   0.832,   6.196,   5.614,   1.559,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:793, 160215806094599,    1.141,   74.000, 3100,  44.738,  51.632,  14.342,  26.281,  30.515,   8.476, 91,  0,   3.260,   3.758,   1.044,   6.201,   7.066,   1.963,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:33:915, 160216077063262,    1.264,   49.000, 3100,  45.053,  57.161,  15.878,  26.327,  33.745,   9.374, 90,  0,   3.492,   4.187,   1.163,   6.239,   7.831,   2.175,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
