System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:44:51:584, 160122608891123,    0.138,   57.000, 3100,  48.672,   6.724,   1.868,  30.156,   4.166,   1.157, 92,  0,   3.402,   0.470,   0.131,   6.153,   0.850,   0.236,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:708, 160122882045364,    0.262,   42.000, 3100,  43.629,  12.121,   3.367,  24.982,   7.256,   2.016, 90,  0,   3.277,   0.875,   0.243,   6.198,   1.617,   0.449,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:817, 160123123118011,    0.371,   48.000, 3100,  44.315,  16.959,   4.711,  26.000,  10.095,   2.804, 89,  0,   3.439,   1.251,   0.347,   6.040,   2.276,   0.632,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:924, 160123359013572,    0.478,   51.000, 3100,  46.214,  21.897,   6.082,  27.586,  13.042,   3.623, 89,  0,   3.499,   1.625,   0.451,   6.088,   2.927,   0.813,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:032, 160123597801604,    0.586,   37.000, 3200,  42.734,  26.518,   7.366,  24.529,  15.695,   4.360, 89,  0,   3.147,   1.965,   0.546,   6.105,   3.587,   0.996,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:156, 160123871339245,    0.710,   45.000, 3200,  45.717,  32.182,   8.939,  27.097,  19.052,   5.292, 90,  0,   3.343,   2.379,   0.661,   6.169,   4.351,   1.209,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:279, 160124144757402,    0.834,   74.000, 3000,  50.564,  38.443,  10.679,  31.913,  23.004,   6.390, 95,  0,   3.860,   2.857,   0.794,   6.070,   5.103,   1.417,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:419, 160124452887699,    0.973,   59.000, 3000,  44.288,  44.624,  12.395,  25.780,  26.601,   7.389, 90,  0,   3.566,   3.355,   0.932,   6.216,   5.970,   1.658,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:558, 160124760033430,    1.112,   54.000, 2900,  45.360,  50.934,  14.148,  26.474,  30.284,   8.412, 91,  0,   3.632,   3.860,   1.072,   6.178,   6.830,   1.897,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:696, 160125064710179,    1.250,   49.000, 3000,  42.634,  56.817,  15.782,  24.158,  33.617,   9.338, 88,  0,   3.402,   4.330,   1.203,   6.158,   7.680,   2.133,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:822, 160125343581879,    1.377,   60.000, 3000,  45.128,  62.516,  17.366,  26.401,  36.952,  10.264, 92,  0,   3.789,   4.808,   1.336,   6.278,   8.472,   2.353,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:52:931, 160125582580807,    1.485,   42.000, 3100,  41.954,  67.057,  18.627,  23.674,  39.514,  10.976, 89,  0,   3.232,   5.158,   1.433,   6.087,   9.131,   2.536,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:038, 160125819607113,    1.592,   46.000, 3100,  44.989,  71.887,  19.969,  26.639,  42.374,  11.771, 90,  0,   3.367,   5.519,   1.533,   6.168,   9.794,   2.720,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:163, 160126094976567,    1.717,   40.000, 3100,  42.937,  77.242,  21.456,  24.391,  45.416,  12.616, 88,  0,   3.234,   5.923,   1.645,   6.133,  10.558,   2.933,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:287, 160126369376742,    1.841,   40.000, 3200,  43.647,  82.666,  22.963,  25.375,  48.569,  13.492, 91,  0,   3.218,   6.323,   1.756,   6.122,  11.319,   3.144,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:395, 160126609158223,    1.950,   45.000, 3100,  46.026,  87.664,  24.351,  27.385,  51.543,  14.318, 88,  0,   3.457,   6.698,   1.861,   6.063,  11.978,   3.327,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:504, 160126848544740,    2.058,   50.000, 3100,  45.011,  92.544,  25.707,  26.728,  54.441,  15.123, 92,  0,   3.562,   7.084,   1.968,   6.051,  12.634,   3.509,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:627, 160127119258511,    2.181,   71.000, 3000,  48.760,  98.522,  27.367,  29.930,  58.111,  16.142, 93,  0,   3.996,   7.574,   2.104,   6.113,  13.383,   3.718,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:734, 160127359099217,    2.289,   73.000, 2900,  48.520, 103.793,  28.831,  28.603,  61.218,  17.005, 91,  0,   4.159,   8.026,   2.229,   6.988,  14.142,   3.928,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:875, 160127667533713,    2.429,   55.000, 3000,  42.278, 109.698,  30.472,  23.518,  64.503,  17.917, 90,  0,   3.563,   8.524,   2.368,   6.554,  15.058,   4.183,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:53:997, 160127939179308,    2.552,   56.000, 3000,  44.890, 115.221,  32.006,  25.466,  67.636,  18.788, 89,  0,   3.671,   8.975,   2.493,   6.902,  15.907,   4.419,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:119, 160128206509572,    2.673,   58.000, 3000,  45.105, 120.682,  33.523,  25.150,  70.681,  19.634, 88,  0,   3.818,   9.438,   2.622,   7.056,  16.761,   4.656,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:228, 160128446090014,    2.782,   38.000, 3100,  40.983, 125.129,  34.758,  22.769,  73.152,  20.320, 90,  0,   3.132,   9.777,   2.716,   6.154,  17.429,   4.841,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:334, 160128682188535,    2.889,   75.000, 3000,  48.843, 130.352,  36.209,  30.200,  76.381,  21.217, 93,  0,   3.710,  10.174,   2.826,   6.158,  18.087,   5.024,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:458, 160128954368586,    3.012,   55.000, 3000,  44.314, 135.814,  37.726,  25.770,  79.558,  22.099, 90,  0,   3.730,  10.634,   2.954,   6.098,  18.839,   5.233,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:566, 160129192488825,    3.120,   51.000, 3000,  44.365, 140.599,  39.055,  25.779,  82.338,  22.872, 89,  0,   3.607,  11.023,   3.062,   6.095,  19.496,   5.416,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:706, 160129503405278,    3.261,   55.000, 3000,  44.609, 146.880,  40.800,  25.927,  85.988,  23.886, 90,  0,   3.612,  11.532,   3.203,   6.161,  20.364,   5.657,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:829, 160129773734792,    3.383,   47.000, 3000,  42.615, 152.098,  42.249,  24.262,  88.959,  24.711, 89,  0,   3.413,  11.949,   3.319,   6.119,  21.113,   5.865,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:54:937, 160130011884858,    3.491,   46.000, 3100,  44.454, 156.892,  43.581,  25.923,  91.755,  25.487, 90,  0,   3.413,  12.318,   3.422,   6.123,  21.774,   6.048,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:062, 160130287827961,    3.616,   46.000, 3100,  44.775, 162.488,  45.136,  26.348,  95.048,  26.402, 88,  0,   3.368,  12.739,   3.538,   6.089,  22.535,   6.260,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:185, 160130559712921,    3.739,   51.000, 3100,  46.146, 168.170,  46.714,  27.668,  98.455,  27.349, 91,  0,   3.523,  13.172,   3.659,   6.158,  23.293,   6.470,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:323, 160130864230749,    3.877,   62.000, 3000,  46.346, 174.562,  48.489,  27.335, 102.225,  28.396, 90,  0,   3.897,  13.710,   3.808,   6.387,  24.174,   6.715,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:444, 160131131070366,    3.998,   61.000, 2900,  46.157, 180.140,  50.039,  27.317, 105.526,  29.313, 90,  0,   3.828,  14.172,   3.937,   6.218,  24.925,   6.924,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:566, 160131402734575,    4.121,   53.000, 3000,  43.807, 185.530,  51.536,  25.052, 108.608,  30.169, 89,  0,   3.677,  14.625,   4.062,   6.303,  25.701,   7.139,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:719, 160131740198956,    4.274,   70.000, 3000,  44.154, 192.279,  53.411,  25.401, 112.491,  31.247, 88,  0,   3.696,  15.190,   4.219,   6.167,  26.643,   7.401,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:828, 160131978842539,    4.382,   39.000, 3100,  41.217, 196.733,  54.648,  22.795, 114.954,  31.932, 91,  0,   3.196,  15.535,   4.315,   6.218,  27.315,   7.588,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:55:935, 160132215713880,    4.489,   38.000, 3200,  41.912, 201.229,  55.897,  23.669, 117.493,  32.637, 88,  0,   3.120,  15.870,   4.408,   6.185,  27.979,   7.772,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:058, 160132486920432,    4.612,   43.000, 3200,  45.073, 206.766,  57.435,  26.530, 120.752,  33.542, 89,  0,   3.214,  16.265,   4.518,   6.156,  28.735,   7.982,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:164, 160132721328876,    4.718,   60.000, 3100,  48.792, 211.946,  58.874,  29.388, 123.872,  34.409, 90,  0,   3.850,  16.673,   4.631,   6.888,  29.466,   8.185,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:287, 160132993410825,    4.841,   68.000, 3000,  46.550, 217.682,  60.467,  26.738, 127.167,  35.324, 92,  0,   3.944,  17.159,   4.766,   7.174,  30.350,   8.431,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:396, 160133233702222,    4.950,   74.000, 2900,  47.075, 222.805,  61.890,  28.365, 130.254,  36.182, 91,  0,   3.749,  17.567,   4.880,   6.136,  31.018,   8.616,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:518, 160133502662894,    5.072,   43.000, 3000,  41.839, 227.901,  63.306,  23.249, 133.086,  36.968, 90,  0,   3.347,  17.975,   4.993,   6.184,  31.771,   8.825,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:639, 160133770609071,    5.193,   59.000, 3000,  45.207, 233.387,  64.830,  26.274, 136.274,  37.854, 90,  0,   3.751,  18.430,   5.119,   6.549,  32.566,   9.046,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:761, 160134041179180,    5.316,   52.000, 3000,  46.869, 239.131,  66.425,  27.004, 139.583,  38.773, 90,  0,   4.029,  18.924,   5.257,   7.055,  33.430,   9.286,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:56:901, 160134349957127,    5.456,   45.000, 3000,  44.359, 245.334,  68.148,  25.851, 143.198,  39.777, 92,  0,   3.284,  19.383,   5.384,   6.163,  34.292,   9.526,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:068, 160134718608263,    5.623,   80.000, 2900,  45.804, 252.981,  70.273,  26.615, 147.642,  41.012, 90,  0,   3.759,  20.011,   5.559,   6.629,  35.399,   9.833,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:191, 160134990129454,    5.746,   62.000, 3000,  43.185, 258.292,  71.748,  24.060, 150.601,  41.833, 92,  0,   3.700,  20.466,   5.685,   6.583,  36.208,  10.058,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:313, 160135259731383,    5.868,   44.000, 3000,  43.469, 263.599,  73.222,  24.869, 153.637,  42.677, 90,  0,   3.258,  20.864,   5.795,   6.316,  36.979,  10.272,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:438, 160135535284806,    5.992,   68.000, 3000,  47.152, 269.484,  74.857,  27.866, 157.115,  43.643, 90,  0,   3.854,  21.345,   5.929,   6.671,  37.812,  10.503,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:561, 160135805495072,    6.115,   65.000, 2900,  44.068, 274.877,  76.355,  24.781, 160.147,  44.485, 91,  0,   3.740,  21.802,   6.056,   6.843,  38.649,  10.736,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:684, 160136077160354,    6.238,   43.000, 3000,  41.796, 280.019,  77.783,  23.322, 163.017,  45.282, 90,  0,   3.261,  22.203,   6.168,   6.230,  39.416,  10.949,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:807, 160136350515913,    6.362,   62.000, 3000,  46.692, 285.800,  79.389,  26.825, 166.338,  46.205, 91,  0,   4.028,  22.702,   6.306,   7.098,  40.295,  11.193,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:57:932, 160136624909773,    6.486,   49.000, 3000,  43.507, 291.206,  80.891,  24.129, 169.336,  47.038, 90,  0,   3.573,  23.146,   6.429,   6.962,  41.160,  11.433,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:054, 160136894621011,    6.608,   53.000, 3000,  45.407, 296.753,  82.431,  26.645, 172.591,  47.942, 90,  0,   3.439,  23.566,   6.546,   6.474,  41.951,  11.653,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:178, 160137169495647,    6.733,   61.000, 3000,  46.576, 302.551,  84.042,  26.382, 175.875,  48.854, 89,  0,   4.061,  24.072,   6.687,   7.297,  42.859,  11.905,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:300, 160137437577330,    6.854,   43.000, 3000,  41.896, 307.638,  85.455,  23.442, 178.722,  49.645, 87,  0,   3.285,  24.471,   6.797,   6.302,  43.624,  12.118,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:424, 160137712806167,    6.979,   41.000, 3100,  42.742, 312.966,  86.935,  24.162, 181.733,  50.481, 88,  0,   3.197,  24.869,   6.908,   6.216,  44.399,  12.333,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:532, 160137950780015,    7.086,   65.000, 3000,  49.235, 318.272,  88.409,  30.539, 185.025,  51.396, 92,  0,   3.584,  25.255,   7.015,   6.147,  45.062,  12.517,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:657, 160138225334251,    7.211,   48.000, 3000,  43.444, 323.674,  89.909,  24.836, 188.113,  52.254, 89,  0,   3.433,  25.682,   7.134,   6.316,  45.847,  12.735,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:779, 160138495282431,    7.333,   39.000, 3100,  42.516, 328.872,  91.353,  24.196, 191.071,  53.075, 89,  0,   3.178,  26.071,   7.242,   6.155,  46.600,  12.944,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:58:886, 160138731979401,    7.440,   43.000, 3100,  45.331, 333.732,  92.703,  27.062, 193.972,  53.881, 91,  0,   3.234,  26.417,   7.338,   6.121,  47.256,  13.127,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:009, 160139004410509,    7.564,   52.000, 3100,  46.286, 339.443,  94.290,  26.966, 197.299,  54.805, 91,  0,   3.694,  26.873,   7.465,   6.608,  48.071,  13.353,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:133, 160139277508517,    7.687,   60.000, 3000,  46.292, 345.168,  95.880,  26.736, 200.606,  55.724, 90,  0,   3.843,  27.349,   7.597,   6.820,  48.915,  13.587,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:255, 160139547070319,    7.809,   37.000, 3100,  41.743, 350.264,  97.296,  23.334, 203.455,  56.515, 90,  0,   3.104,  27.727,   7.702,   6.215,  49.673,  13.798,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:362, 160139783878955,    7.917,   43.000, 3200,  43.277, 354.906,  98.585,  24.843, 206.119,  57.255, 91,  0,   3.257,  28.077,   7.799,   6.210,  50.339,  13.983,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:485, 160140055610064,    8.040,   41.000, 3200,  45.491, 360.504, 100.140,  27.002, 209.443,  58.178, 90,  0,   3.259,  28.478,   7.911,   6.247,  51.108,  14.197,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:592, 160140289793677,    8.146,   37.000, 3200,  43.977, 365.168, 101.436,  25.557, 212.153,  58.931, 92,  0,   3.134,  28.810,   8.003,   6.182,  51.764,  14.379,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:714, 160140561210196,    8.269,   38.000, 3200,  44.069, 370.585, 102.940,  25.503, 215.288,  59.802, 87,  0,   3.176,  29.201,   8.111,   6.249,  52.532,  14.592,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:823, 160140799613007,    8.377,   38.000, 3200,  43.009, 375.229, 104.230,  24.630, 217.947,  60.541, 88,  0,   3.099,  29.535,   8.204,   6.151,  53.196,  14.777,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:59:929, 160141035874982,    8.484,   38.000, 3300,  44.710, 380.013, 105.559,  26.259, 220.757,  61.321, 87,  0,   3.174,  29.875,   8.299,   6.175,  53.857,  14.960,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:054, 160141312420682,    8.609,   57.000, 3100,  49.458, 386.208, 107.280,  30.487, 224.576,  62.382, 92,  0,   3.748,  30.344,   8.429,   6.566,  54.679,  15.189,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:179, 160141586423892,    8.733,   56.000, 3100,  46.349, 391.959, 108.878,  26.943, 227.919,  63.311, 89,  0,   3.765,  30.812,   8.559,   6.832,  55.527,  15.424,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:287, 160141825875216,    8.841,   51.000, 3100,  45.872, 396.934, 110.259,  27.034, 230.851,  64.125, 90,  0,   3.524,  31.194,   8.665,   6.242,  56.204,  15.612,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:395, 160142064747321,    8.950,   50.000, 3000,  43.958, 401.690, 111.580,  25.562, 233.616,  64.893, 90,  0,   3.511,  31.574,   8.770,   6.062,  56.860,  15.794,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:519, 160142337359719,    9.073,   44.000, 3100,  43.635, 407.077, 113.077,  25.294, 236.739,  65.761, 89,  0,   3.313,  31.983,   8.884,   6.204,  57.626,  16.007,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:627, 160142575062250,    9.181,   67.000, 3000,  49.281, 412.383, 114.551,  30.602, 240.034,  66.676, 93,  0,   3.695,  32.380,   8.995,   6.009,  58.273,  16.187,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:750, 160142847101711,    9.304,   42.000, 3100,  41.737, 417.525, 115.979,  23.339, 242.909,  67.475, 89,  0,   3.220,  32.777,   9.105,   6.228,  59.040,  16.400,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:858, 160143086535215,    9.412,   37.000, 3100,  43.467, 422.238, 117.288,  24.798, 245.598,  68.222, 88,  0,   3.199,  33.124,   9.201,   6.199,  59.712,  16.587,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:00:982, 160143360361942,    9.536,   47.000, 3100,  44.308, 427.733, 118.815,  25.839, 248.803,  69.112, 88,  0,   3.399,  33.546,   9.318,   6.103,  60.469,  16.797,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:01:090, 160143598765357,    9.644,   48.000, 3100,  46.007, 432.701, 120.195,  27.288, 251.749,  69.930, 90,  0,   3.425,  33.915,   9.421,   6.317,  61.151,  16.986,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:01:228, 160143902998138,    9.782,   72.000, 3000,  48.376, 439.366, 122.046,  28.514, 255.678,  71.022, 91,  0,   4.108,  34.482,   9.578,   7.395,  62.170,  17.269,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:01:364, 160144203114841,    9.918,   49.000, 3000,  42.935, 445.202, 123.667,  23.879, 258.923,  71.923, 88,  0,   3.407,  34.945,   9.707,   6.564,  63.062,  17.517,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:01:371, 160144221436963,    9.926,   32.000, 3000,  43.676, 445.564, 123.768,  21.559, 259.102,  71.973, 88,  0,   3.707,  34.975,   9.715,   6.693,  63.118,  17.533,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 9.926398
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 445.564453
Cumulative Processor Energy_0 (mWh) = 123.767904
Average Processor Power_0 (Watt) = 44.886823

Cumulative IA Energy_0 (Joules) = 259.102295
Cumulative IA Energy_0 (mWh) = 71.972860
Average IA Power_0 (Watt) = 26.102349

Cumulative DRAM Energy_0 (Joules) = 34.975342
Cumulative DRAM Energy_0 (mWh) = 9.715373
Average DRAM Power_0 (Watt) = 3.523468

Cumulative GT Energy_0 (Joules) = 63.117615
Cumulative GT Energy_0 (mWh) = 17.532671
Average GT Power_0 (Watt) = 6.358562
