System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:44:42:422, 160102380088580,    1.470,   60.000, 3400,  47.896,  73.618,  20.449,  29.300,  46.141,  12.817, 93,  0,   3.505,   5.311,   1.475,   6.091,   9.142,   2.540,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:42:577, 160102722484419,    1.625,   55.000, 3500,  52.507,  81.760,  22.711,  33.738,  51.373,  14.270, 96,  0,   3.598,   5.869,   1.630,   6.343,  10.126,   2.813,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:42:685, 160102961174384,    1.733,   53.000, 3200,  54.264,  87.627,  24.341,  35.306,  55.190,  15.330, 94,  0,   3.764,   6.276,   1.743,   6.533,  10.832,   3.009,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:42:809, 160103234108406,    1.856,   82.000, 3000,  49.056,  93.690,  26.025,  29.389,  58.822,  16.340, 94,  0,   4.105,   6.783,   1.884,   6.751,  11.667,   3.241,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:42:946, 160103536258376,    1.993,   67.000, 3100,  47.744, 100.224,  27.840,  29.309,  62.833,  17.454, 93,  0,   3.834,   7.308,   2.030,   6.221,  12.518,   3.477,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:130, 160103942423684,    2.177,  110.000, 2900,  51.704, 109.735,  30.482,  32.450,  68.802,  19.112, 97,  0,   3.937,   8.032,   2.231,   6.551,  13.723,   3.812,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:239, 160104182963603,    2.286,   49.000, 3700,  51.455, 115.340,  32.039,  32.517,  72.345,  20.096, 95,  0,   3.633,   8.428,   2.341,   6.559,  14.438,   4.010,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:364, 160104458516787,    2.411,   70.000, 3100,  52.836, 121.934,  33.871,  33.199,  76.488,  21.247, 96,  0,   4.124,   8.943,   2.484,   6.804,  15.287,   4.246,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:488, 160104732982258,    2.535,   81.000, 3200,  50.365, 128.195,  35.610,  30.602,  80.292,  22.303, 94,  0,   4.177,   9.462,   2.628,   7.132,  16.173,   4.493,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:609, 160105000252377,    2.656,   50.000, 3200,  49.806, 134.224,  37.284,  31.071,  84.053,  23.348, 97,  0,   3.659,   9.905,   2.751,   6.257,  16.930,   4.703,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:734, 160105276695802,    2.782,   62.000, 3500,  49.944, 140.477,  39.021,  30.877,  87.919,  24.422, 92,  0,   3.730,  10.372,   2.881,   6.263,  17.715,   4.921,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:843, 160105516184339,    2.890,   43.000, 3600,  50.614, 145.966,  40.546,  32.264,  91.418,  25.394, 94,  0,   3.339,  10.734,   2.982,   6.255,  18.393,   5.109,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:43:949, 160105750702666,    2.996,   43.000, 3500,  50.154, 151.293,  42.026,  31.672,  94.782,  26.328, 94,  0,   3.487,  11.104,   3.084,   6.114,  19.042,   5.290,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:088, 160106057737796,    3.135,   48.000, 3200,  48.029, 157.972,  43.881,  29.507,  98.885,  27.468, 96,  0,   3.392,  11.576,   3.216,   6.134,  19.895,   5.527,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:196, 160106296422071,    3.243,   71.000, 3200,  49.420, 163.314,  45.365,  30.819, 102.217,  28.394, 94,  0,   3.741,  11.980,   3.328,   6.155,  20.561,   5.711,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:322, 160106573743977,    3.369,   36.000, 3500,  51.178, 169.742,  47.151,  32.474, 106.296,  29.527, 93,  0,   3.246,  12.388,   3.441,   6.261,  21.347,   5.930,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:432, 160106816791210,    3.479,   40.000, 2900,  51.954, 175.461,  48.739,  33.239, 109.954,  30.543, 97,  0,   3.303,  12.751,   3.542,   6.337,  22.045,   6.124,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:556, 160107090297654,    3.603,   51.000, 3000,  49.416, 181.582,  50.439,  30.845, 113.775,  31.604, 95,  0,   3.596,  13.197,   3.666,   6.129,  22.804,   6.334,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:665, 160107331093855,    3.712,   41.000, 3200,  48.658, 186.889,  51.913,  30.219, 117.071,  32.520, 96,  0,   3.399,  13.568,   3.769,   6.125,  23.472,   6.520,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:776, 160107576265419,    3.823,   37.000, 3700,  47.934, 192.211,  53.392,  29.461, 120.342,  33.428, 95,  0,   3.207,  13.924,   3.868,   6.248,  24.166,   6.713,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:44:898, 160107845667853,    3.945,   39.000, 3300,  50.852, 198.416,  55.115,  32.119, 124.261,  34.517, 95,  0,   3.314,  14.328,   3.980,   6.376,  24.944,   6.929,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:022, 160108120171640,    4.069,   61.000, 3100,  52.681, 204.965,  56.935,  32.869, 128.347,  35.652, 96,  0,   4.042,  14.831,   4.120,   7.197,  25.838,   7.177,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:145, 160108391761787,    4.192,   57.000, 3000,  50.432, 211.168,  58.658,  31.349, 132.203,  36.723, 97,  0,   3.760,  15.293,   4.248,   6.536,  26.642,   7.401,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:268, 160108663953894,    4.316,   35.000, 3400,  50.097, 217.344,  60.373,  31.244, 136.055,  37.793, 95,  0,   3.202,  15.688,   4.358,   6.337,  27.423,   7.618,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:377, 160108905041579,    4.425,   38.000, 3400,  49.382, 222.736,  61.871,  30.941, 139.433,  38.731, 96,  0,   3.184,  16.035,   4.454,   6.254,  28.106,   7.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:486, 160109144394600,    4.533,   46.000, 3200,  47.508, 227.886,  63.302,  29.149, 142.593,  39.609, 95,  0,   3.414,  16.406,   4.557,   6.123,  28.770,   7.992,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:593, 160109380320599,    4.640,   52.000, 3400,  52.119, 233.455,  64.849,  33.565, 146.179,  40.605, 94,  0,   3.622,  16.793,   4.665,   6.095,  29.421,   8.173,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:702, 160109622495094,    4.750,   35.000, 3100,  49.275, 238.859,  66.350,  30.495, 149.524,  41.534, 97,  0,   3.216,  17.145,   4.763,   6.307,  30.113,   8.365,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:811, 160109861664400,    4.858,   37.000, 3700,  50.059, 244.282,  67.856,  31.642, 152.951,  42.486, 94,  0,   3.172,  17.489,   4.858,   6.270,  30.792,   8.553,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:45:919, 160110100296912,    4.966,   42.000, 3600,  51.999, 249.901,  69.417,  33.354, 156.556,  43.488, 93,  0,   3.420,  17.859,   4.961,   6.424,  31.486,   8.746,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:026, 160110337664500,    5.074,   69.000, 3200,  52.746, 255.572,  70.992,  32.536, 160.054,  44.459, 92,  0,   4.080,  18.297,   5.083,   7.183,  32.259,   8.961,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:149, 160110609691353,    5.197,   66.000, 2600,  49.645, 261.688,  72.691,  30.680, 163.834,  45.509, 96,  0,   3.721,  18.755,   5.210,   6.483,  33.057,   9.183,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:287, 160110912297935,    5.334,   58.000, 3000,  49.866, 268.522,  74.590,  30.689, 168.039,  46.678, 96,  0,   4.030,  19.308,   5.363,   6.572,  33.958,   9.433,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:487, 160111355189259,    5.534,  120.000, 3200,  48.313, 278.213,  77.281,  28.281, 173.712,  48.253, 96,  0,   4.182,  20.147,   5.596,   7.168,  35.396,   9.832,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:611, 160111627562625,    5.658,   48.000, 3500,  49.879, 284.366,  78.991,  31.102, 177.549,  49.319, 95,  0,   3.545,  20.584,   5.718,   6.480,  36.195,  10.054,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:719, 160111867159977,    5.766,   47.000, 3000,  52.486, 290.061,  80.573,  33.813, 181.218,  50.338, 97,  0,   3.616,  20.976,   5.827,   6.392,  36.889,  10.247,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:829, 160112110451141,    5.877,   62.000, 3300,  51.810, 295.770,  82.158,  31.623, 184.702,  51.306, 94,  0,   4.058,  21.423,   5.951,   7.156,  37.677,  10.466,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:46:969, 160112419900547,    6.017,   63.000, 3400,  48.674, 302.592,  84.053,  29.585, 188.849,  52.458, 93,  0,   3.903,  21.970,   6.103,   6.528,  38.592,  10.720,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:094, 160112694377173,    6.141,   58.000, 3300,  50.474, 308.866,  85.796,  31.959, 192.822,  53.562, 95,  0,   3.659,  22.425,   6.229,   6.169,  39.359,  10.933,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:203, 160112934999528,    6.250,   53.000, 3400,  50.545, 314.374,  87.326,  31.778, 196.285,  54.524, 93,  0,   3.668,  22.825,   6.340,   6.251,  40.040,  11.122,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:312, 160113177319402,    6.360,   55.000, 3100,  49.521, 319.809,  88.836,  30.686, 199.652,  55.459, 96,  0,   3.551,  23.215,   6.449,   6.256,  40.727,  11.313,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:434, 160113447050678,    6.482,   60.000, 3000,  47.788, 325.647,  90.457,  29.178, 203.217,  56.449, 95,  0,   3.536,  23.647,   6.569,   6.260,  41.491,  11.525,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:558, 160113718907974,    6.605,   68.000, 3200,  49.393, 331.728,  92.147,  30.300, 206.947,  57.485, 95,  0,   3.962,  24.134,   6.704,   6.475,  42.289,  11.747,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:666, 160113957254105,    6.713,   44.000, 3300,  51.396, 337.276,  93.688,  32.766, 210.484,  58.468, 97,  0,   3.397,  24.501,   6.806,   6.287,  42.967,  11.935,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:774, 160114195491219,    6.821,   38.000, 3300,  49.351, 342.601,  95.167,  30.664, 213.793,  59.387, 97,  0,   3.276,  24.855,   6.904,   6.355,  43.653,  12.126,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:47:898, 160114471264495,    6.946,   37.000, 3400,  50.758, 348.941,  96.928,  32.007, 217.791,  60.497, 95,  0,   3.266,  25.263,   7.017,   6.321,  44.443,  12.345,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:008, 160114714228179,    7.056,   43.000, 3200,  48.666, 354.296,  98.415,  30.055, 221.098,  61.416, 95,  0,   3.327,  25.629,   7.119,   6.336,  45.140,  12.539,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:116, 160114952726854,    7.164,   37.000, 3200,  45.803, 359.243,  99.790,  27.189, 224.035,  62.232, 90,  0,   3.193,  25.973,   7.215,   6.303,  45.820,  12.728,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:223, 160115188906873,    7.271,   41.000, 3200,  45.582, 364.119, 101.144,  26.911, 226.913,  63.031, 92,  0,   3.279,  26.324,   7.312,   6.346,  46.499,  12.916,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:335, 160115435564311,    7.382,   83.000, 3000,  51.717, 369.896, 102.749,  32.022, 230.490,  64.025, 94,  0,   4.085,  26.781,   7.439,   6.906,  47.271,  13.131,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:469, 160115731019316,    7.516,   56.000, 3000,  44.868, 375.900, 104.417,  25.858, 233.950,  64.986, 92,  0,   3.733,  27.280,   7.578,   6.751,  48.174,  13.382,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:579, 160115973628172,    7.626,   43.000, 3000,  43.369, 380.665, 105.740,  24.816, 236.677,  65.744, 93,  0,   3.338,  27.647,   7.680,   6.140,  48.849,  13.569,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:721, 160116286894772,    7.768,   64.000, 3000,  44.445, 386.971, 107.492,  25.960, 240.360,  66.767, 94,  0,   3.578,  28.154,   7.821,   6.049,  49.707,  13.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:870, 160116615935915,    7.917,   62.000, 2900,  46.184, 393.853, 109.404,  27.345, 244.435,  67.899, 90,  0,   3.847,  28.728,   7.980,   6.269,  50.641,  14.067,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:48:993, 160116887230232,    8.040,   52.000, 3000,  43.682, 399.221, 110.895,  25.076, 247.516,  68.754, 89,  0,   3.484,  29.156,   8.099,   6.171,  51.399,  14.278,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:116, 160117158556468,    8.163,   53.000, 3000,  43.413, 404.555, 112.376,  24.859, 250.571,  69.603, 90,  0,   3.427,  29.577,   8.216,   6.154,  52.156,  14.488,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:238, 160117428421371,    8.285,   59.000, 3000,  45.995, 410.177, 113.938,  27.183, 253.893,  70.526, 91,  0,   3.823,  30.044,   8.346,   6.342,  52.931,  14.703,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:360, 160117699490350,    8.408,   62.000, 2900,  45.774, 415.796, 115.499,  26.707, 257.172,  71.437, 90,  0,   3.809,  30.512,   8.476,   6.399,  53.716,  14.921,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:484, 160117971379840,    8.531,   47.000, 3000,  42.652, 421.048, 116.958,  24.160, 260.147,  72.263, 88,  0,   3.371,  30.927,   8.591,   6.216,  54.482,  15.134,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:593, 160118212149871,    8.640,   43.000, 3100,  43.115, 425.750, 118.264,  24.605, 262.830,  73.008, 89,  0,   3.326,  31.290,   8.692,   6.219,  55.160,  15.322,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:701, 160118450771684,    8.748,   38.000, 3100,  42.142, 430.304, 119.529,  23.755, 265.397,  73.721, 89,  0,   3.125,  31.627,   8.785,   6.163,  55.826,  15.507,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:822, 160118717634681,    8.869,   49.000, 3100,  45.483, 435.801, 121.056,  26.885, 268.646,  74.624, 88,  0,   3.554,  32.057,   8.905,   6.094,  56.562,  15.712,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:49:941, 160118981932775,    8.989,   54.000, 3100,  46.028, 441.311, 122.586,  27.457, 271.933,  75.537, 91,  0,   3.565,  32.484,   9.023,   6.062,  57.288,  15.913,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:047, 160119216780147,    9.095,   42.000, 3100,  43.699, 445.959, 123.877,  25.261, 274.620,  76.283, 92,  0,   3.315,  32.836,   9.121,   6.268,  57.955,  16.098,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:156, 160119455781772,    9.203,   53.000, 3100,  45.800, 450.916, 125.255,  26.698, 277.510,  77.086, 90,  0,   3.746,  33.242,   9.234,   6.626,  58.672,  16.298,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:263, 160119693256581,    9.311,   50.000, 3100,  45.822, 455.845, 126.623,  26.763, 280.388,  77.886, 90,  0,   3.663,  33.636,   9.343,   6.379,  59.358,  16.488,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:372, 160119932349427,    9.419,   58.000, 3000,  44.621, 460.676, 127.966,  25.974, 283.201,  78.667, 89,  0,   3.724,  34.039,   9.455,   6.211,  60.030,  16.675,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:495, 160120206245617,    9.543,   88.000, 2900,  48.508, 466.693, 129.637,  28.966, 286.794,  79.665, 94,  0,   4.114,  34.549,   9.597,   6.915,  60.888,  16.913,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:617, 160120473798461,    9.664,   65.000, 2900,  44.553, 472.092, 131.137,  24.682, 289.785,  80.496, 88,  0,   4.066,  35.042,   9.734,   7.223,  61.763,  17.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:738, 160120741954422,    9.786,   45.000, 3000,  41.686, 477.155, 132.543,  22.712, 292.543,  81.262, 87,  0,   3.412,  35.456,   9.849,   6.387,  62.539,  17.372,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:847, 160120981546737,    9.894,   50.000, 3000,  42.743, 481.793, 133.831,  24.543, 295.206,  82.002, 90,  0,   3.438,  35.829,   9.953,   6.078,  63.199,  17.555,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:50:971, 160121254625352,   10.018,   59.000, 3000,  46.425, 487.534, 135.426,  26.934, 298.537,  82.927, 92,  0,   3.891,  36.311,  10.086,   6.735,  64.031,  17.787,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:094, 160121527244351,   10.141,   55.000, 3000,  44.658, 493.048, 136.958,  25.673, 301.707,  83.807, 89,  0,   3.703,  36.768,  10.213,   6.594,  64.846,  18.013,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:217, 160121798527527,   10.264,   33.000, 2200,  37.786, 497.691, 138.247,  19.289, 304.077,  84.466, 85,  0,   2.918,  37.126,  10.313,   6.176,  65.605,  18.223,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:44:51:217, 160121800179169,   10.265,   37.000, 2200,  30.272, 497.713, 138.254,  11.913, 304.086,  84.468, 85,  0,   2.040,  37.128,  10.313,   5.304,  65.609,  18.225,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 10.264977
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 497.713440
Cumulative Processor Energy_0 (mWh) = 138.253733
Average Processor Power_0 (Watt) = 48.486560

Cumulative IA Energy_0 (Joules) = 304.085693
Cumulative IA Energy_0 (mWh) = 84.468248
Average IA Power_0 (Watt) = 29.623611

Cumulative DRAM Energy_0 (Joules) = 37.127747
Cumulative DRAM Energy_0 (mWh) = 10.313263
Average DRAM Power_0 (Watt) = 3.616934

Cumulative GT Energy_0 (Joules) = 65.608521
Cumulative GT Energy_0 (mWh) = 18.224589
Average GT Power_0 (Watt) = 6.391492
