System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:45:12:581, 160168971504256,    0.120,   43.000, 3300,  46.986,   5.642,   1.567,  28.635,   3.438,   0.955, 92,  0,   3.150,   0.378,   0.105,   6.155,   0.739,   0.205,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:12:704, 160169243405259,    0.243,   54.000, 3200,  48.719,  11.641,   3.234,  29.502,   7.071,   1.964, 92,  0,   3.799,   0.846,   0.235,   6.698,   1.564,   0.434,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:12:828, 160169515511450,    0.366,   38.000, 3200,  44.599,  17.137,   4.760,  26.096,  10.287,   2.858, 90,  0,   3.192,   1.239,   0.344,   6.300,   2.340,   0.650,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:12:936, 160169756924868,    0.476,   53.000, 3100,  46.574,  22.229,   6.175,  27.828,  13.330,   3.703, 96,  0,   3.305,   1.601,   0.445,   6.203,   3.018,   0.838,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:072, 160170055451176,    0.611,   57.000, 3000,  46.326,  28.493,   7.915,  27.910,  17.103,   4.751, 91,  0,   3.509,   2.075,   0.576,   6.060,   3.838,   1.066,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:180, 160170293904617,    0.719,   41.000, 3100,  44.013,  33.246,   9.235,  25.576,  19.865,   5.518, 91,  0,   3.238,   2.425,   0.674,   6.179,   4.505,   1.251,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:289, 160170534532395,    0.828,   36.000, 3100,  42.417,  37.869,  10.519,  23.999,  22.481,   6.245, 91,  0,   3.126,   2.765,   0.768,   6.166,   5.177,   1.438,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:399, 160170777753954,    0.938,   34.000, 3200,  42.226,  42.520,  11.811,  23.985,  25.123,   6.979, 89,  0,   3.042,   3.101,   0.861,   6.102,   5.849,   1.625,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:508, 160171016912544,    1.046,   51.000, 3200,  47.490,  47.664,  13.240,  28.884,  28.251,   7.848, 91,  0,   3.566,   3.487,   0.969,   6.268,   6.528,   1.813,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:617, 160171257453266,    1.155,   51.000, 3100,  46.821,  52.764,  14.657,  28.256,  31.330,   8.703, 92,  0,   3.562,   3.875,   1.076,   6.161,   7.199,   2.000,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:739, 160171526935660,    1.277,   64.000, 3000,  47.553,  58.568,  16.269,  28.867,  34.853,   9.681, 91,  0,   3.840,   4.344,   1.207,   6.128,   7.947,   2.208,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:849, 160171770249259,    1.388,   46.000, 3000,  44.453,  63.467,  17.630,  25.998,  37.718,  10.477, 92,  0,   3.448,   4.724,   1.312,   6.157,   8.626,   2.396,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:13:986, 160172073807621,    1.525,   55.000, 3000,  44.709,  69.613,  19.337,  25.933,  41.283,  11.467, 92,  0,   3.501,   5.205,   1.446,   6.198,   9.478,   2.633,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:096, 160172314638939,    1.634,   45.000, 3100,  44.050,  74.418,  20.672,  25.630,  44.078,  12.244, 91,  0,   3.368,   5.572,   1.548,   6.116,  10.145,   2.818,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:206, 160172558021534,    1.744,   53.000, 3000,  46.060,  79.495,  22.082,  27.502,  47.110,  13.086, 89,  0,   3.692,   5.979,   1.661,   6.182,  10.826,   3.007,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:329, 160172829919547,    1.868,   53.000, 3000,  45.390,  85.084,  23.635,  26.922,  50.425,  14.007, 88,  0,   3.485,   6.408,   1.780,   6.136,  11.582,   3.217,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:453, 160173103114388,    1.991,   49.000, 3000,  44.861,  90.635,  25.176,  26.154,  53.661,  14.906, 93,  0,   3.470,   6.838,   1.899,   6.223,  12.352,   3.431,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:577, 160173378837423,    2.116,   46.000, 3100,  42.595,  95.954,  26.654,  24.054,  56.665,  15.740, 91,  0,   3.284,   7.248,   2.013,   6.139,  13.118,   3.644,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:686, 160173619363309,    2.225,   42.000, 3100,  44.149, 100.763,  27.990,  25.733,  59.468,  16.519, 89,  0,   3.290,   7.606,   2.113,   6.139,  13.787,   3.830,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:811, 160173895049813,    2.350,   47.000, 3100,  44.297, 106.294,  29.526,  25.690,  62.676,  17.410, 88,  0,   3.382,   8.028,   2.230,   6.200,  14.561,   4.045,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:45:14:935, 160174167928965,    2.474,   70.000, 3000,  48.876, 112.334,  31.204,  30.247,  66.414,  18.448, 92,  0,   3.966,   8.518,   2.366,   6.281,  15.338,   4.260,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
