System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
04:50:01:538, 160806991898423,    0.115,   71.000, 2900,  44.939,   5.159,   1.433,  26.656,   3.060,   0.850, 93,  0,   3.628,   0.416,   0.116,   6.088,   0.699,   0.194,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:01:661, 160807260404033,    0.236,   75.000, 2900,  46.208,  10.778,   2.994,  27.505,   6.405,   1.779, 91,  0,   3.962,   0.898,   0.250,   5.955,   1.423,   0.395,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:01:785, 160807534427596,    0.361,   64.000, 2900,  43.516,  16.179,   4.494,  25.279,   9.542,   2.651, 95,  0,   3.459,   1.328,   0.369,   5.929,   2.159,   0.600,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:01:893, 160807772684848,    0.468,   62.000, 2900,  45.557,  21.094,   5.860,  27.899,  12.553,   3.487, 94,  0,   3.174,   1.670,   0.464,   5.418,   2.743,   0.762,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:015, 160808042623389,    0.591,   82.000, 2900,  46.712,  26.805,   7.446,  28.489,  16.035,   4.454, 94,  0,   3.585,   2.108,   0.586,   5.911,   3.466,   0.963,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:138, 160808314907359,    0.714,   75.000, 2800,  45.412,  32.405,   9.001,  26.676,  19.325,   5.368, 93,  0,   3.686,   2.563,   0.712,   5.981,   4.204,   1.168,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:247, 160808555055754,    0.823,   74.000, 2800,  44.386,  37.233,  10.342,  26.180,  22.172,   6.159, 91,  0,   3.650,   2.960,   0.822,   5.973,   4.853,   1.348,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:368, 160808821673219,    0.943,   76.000, 2800,  45.992,  42.786,  11.885,  27.351,  25.475,   7.076, 92,  0,   3.790,   3.417,   0.949,   6.047,   5.583,   1.551,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:521, 160809161251011,    1.097,   77.000, 2900,  43.388,  49.459,  13.739,  24.966,  29.315,   8.143, 88,  0,   3.379,   3.937,   1.094,   5.999,   6.506,   1.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:631, 160809404862706,    1.208,   57.000, 2900,  42.964,  54.199,  15.055,  25.152,  32.090,   8.914, 94,  0,   3.151,   4.285,   1.190,   5.755,   7.141,   1.984,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:754, 160809673927208,    1.329,   68.000, 2900,  44.872,  59.667,  16.574,  26.732,  35.347,   9.819, 91,  0,   3.300,   4.687,   1.302,   5.799,   7.848,   2.180,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:02:877, 160809945417868,    1.452,   47.000, 3200,  44.783,  65.174,  18.104,  27.213,  38.693,  10.748, 91,  0,   2.788,   5.030,   1.397,   5.479,   8.521,   2.367,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:03:013, 160810245571484,    1.588,   24.000, 3300,  41.163,  70.769,  19.658,  23.522,  41.891,  11.636, 96,  0,   2.202,   5.329,   1.480,   5.703,   9.297,   2.582,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
04:50:03:082, 160810398920489,    1.658,   40.000, 3300,  34.289,  73.151,  20.320,  17.263,  43.090,  11.969, 92,  0,   1.844,   5.457,   1.516,   5.519,   9.680,   2.689,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 1.657830
Measured RDTSC Frequency (GHz) = 2.208

Cumulative Processor Energy_0 (Joules) = 73.150818
Cumulative Processor Energy_0 (mWh) = 20.319672
Average Processor Power_0 (Watt) = 44.124426

Cumulative IA Energy_0 (Joules) = 43.089722
Cumulative IA Energy_0 (mWh) = 11.969367
Average IA Power_0 (Watt) = 25.991633

Cumulative DRAM Energy_0 (Joules) = 5.457092
Cumulative DRAM Energy_0 (mWh) = 1.515859
Average DRAM Power_0 (Watt) = 3.291707

Cumulative GT Energy_0 (Joules) = 9.679932
Cumulative GT Energy_0 (mWh) = 2.688870
Average GT Power_0 (Watt) = 5.838915
