System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:52:27:954, 177027931103435,    0.102,   20.000, 3900,  27.529,   2.797,   0.777,  21.377,   2.172,   0.603, 83,  0,   1.903,   0.193,   0.054,   4.851,   0.493,   0.137,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:060, 177028165439083,    0.208,   22.000, 3900,  36.962,   6.720,   1.867,  30.450,   5.404,   1.501, 89,  0,   2.373,   0.445,   0.124,   4.982,   1.022,   0.284,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:174, 177028416952035,    0.322,   21.000, 3900,  36.239,  10.848,   3.013,  29.659,   8.782,   2.440, 87,  0,   2.179,   0.693,   0.193,   4.961,   1.587,   0.441,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:300, 177028693922663,    0.447,   21.000, 3900,  34.403,  15.164,   4.212,  27.968,  12.291,   3.414, 96,  0,   2.113,   0.959,   0.266,   4.847,   2.195,   0.610,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:419, 177028958548269,    0.567,   26.000, 3500,  41.279,  20.111,   5.586,  34.611,  16.439,   4.566, 99,  0,   2.515,   1.260,   0.350,   4.930,   2.786,   0.774,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:544, 177029233631536,    0.692,   20.000, 3900,  33.663,  24.305,   6.751,  27.322,  19.842,   5.512, 88,  0,   2.068,   1.518,   0.422,   4.927,   3.399,   0.944,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:661, 177029491577155,    0.808,   22.000, 3900,  36.108,  28.523,   7.923,  29.681,  23.310,   6.475, 87,  0,   2.178,   1.772,   0.492,   4.867,   3.968,   1.102,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:771, 177029733951651,    0.918,   24.000, 3900,  37.022,  32.587,   9.052,  30.606,  26.670,   7.408, 92,  0,   2.221,   2.016,   0.560,   4.852,   4.500,   1.250,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:28:884, 177029983766082,    1.031,   43.000, 3400,  45.029,  37.681,  10.467,  38.462,  31.021,   8.617, 98,  0,   2.771,   2.329,   0.647,   4.851,   5.049,   1.403,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:014, 177030270466225,    1.161,   21.000, 3900,  30.695,  41.667,  11.574,  24.251,  34.170,   9.492, 90,  0,   2.181,   2.613,   0.726,   4.837,   5.677,   1.577,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:123, 177030513148795,    1.271,   18.000, 3700,  34.843,  45.497,  12.638,  28.468,  37.299,  10.361, 98,  0,   2.082,   2.841,   0.789,   4.860,   6.212,   1.725,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:233, 177030755532775,    1.381,   18.000, 3900,  31.003,  48.900,  13.583,  25.011,  40.045,  11.123, 84,  0,   2.037,   3.065,   0.851,   4.853,   6.744,   1.873,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:344, 177031000814057,    1.492,   19.000, 3900,  33.781,  52.653,  14.626,  27.027,  43.047,  11.957, 94,  0,   2.078,   3.296,   0.916,   4.862,   7.284,   2.023,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:453, 177031241565061,    1.601,   24.000, 3900,  36.394,  56.621,  15.728,  29.946,  46.312,  12.864, 95,  0,   2.255,   3.542,   0.984,   4.890,   7.818,   2.172,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:577, 177031513722638,    1.724,   28.000, 3900,  38.428,  61.357,  17.044,  31.970,  50.253,  13.959, 94,  0,   2.531,   3.854,   1.071,   4.865,   8.417,   2.338,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:702, 177031791025462,    1.850,   34.000, 3600,  36.632,  65.958,  18.322,  30.167,  54.041,  15.011, 95,  0,   2.719,   4.195,   1.165,   4.855,   9.027,   2.508,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:52:29:822, 177032055617193,    1.970,   33.000, 3300,  36.481,  70.330,  19.536,  29.892,  57.623,  16.007, 99,  0,   2.538,   4.499,   1.250,   4.935,   9.618,   2.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
