System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:57:24:920, 177683633377878,    1.298,   28.000, 3900,  38.564,  47.746,  13.263,  31.799,  39.067,  10.852, 94,  0,   2.520,   3.237,   0.899,   5.052,   6.490,   1.803,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:036, 177683891169290,    1.414,   26.000, 3900,  38.712,  52.266,  14.518,  31.937,  42.796,  11.888, 95,  0,   2.526,   3.532,   0.981,   4.989,   7.073,   1.965,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:153, 177684148521744,    1.531,   28.000, 3900,  36.559,  56.527,  15.702,  30.144,  46.309,  12.864, 91,  0,   2.467,   3.819,   1.061,   4.956,   7.650,   2.125,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:261, 177684387785322,    1.639,   27.000, 3600,  33.493,  60.156,  16.710,  26.643,  49.196,  13.666, 90,  0,   2.475,   4.087,   1.135,   4.969,   8.189,   2.275,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:379, 177684647536182,    1.757,   25.000, 3900,  36.414,  64.440,  17.900,  30.138,  52.741,  14.650, 92,  0,   2.478,   4.379,   1.216,   4.964,   8.773,   2.437,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:503, 177684921415671,    1.881,   24.000, 3900,  32.235,  68.438,  19.011,  25.437,  55.897,  15.527, 96,  0,   2.369,   4.673,   1.298,   4.967,   9.389,   2.608,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:620, 177685180380918,    1.998,   31.000, 3500,  39.547,  73.077,  20.299,  33.013,  59.768,  16.602, 99,  0,   2.747,   4.995,   1.387,   4.949,   9.969,   2.769,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:752, 177685471786306,    2.130,   43.000, 3500,  42.515,  78.688,  21.858,  35.342,  64.433,  17.898, 95,  0,   3.051,   5.397,   1.499,   5.014,  10.631,   2.953,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:862, 177685714517740,    2.240,   32.000, 3700,  36.338,  82.682,  22.967,  29.978,  67.728,  18.813, 94,  0,   2.674,   5.691,   1.581,   5.088,  11.190,   3.108,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:25:995, 177686007838653,    2.373,   54.000, 2900,  43.492,  88.460,  24.572,  36.115,  72.526,  20.146, 98,  0,   3.189,   6.115,   1.699,   5.229,  11.885,   3.301,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:111, 177686264504750,    2.489,   33.000, 3400,  40.171,  93.130,  25.869,  33.001,  76.362,  21.212, 99,  0,   2.743,   6.434,   1.787,   5.185,  12.488,   3.469,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:230, 177686525770069,    2.607,   31.000, 3300,  38.664,  97.705,  27.140,  31.872,  80.133,  22.259, 98,  0,   2.654,   6.748,   1.874,   5.137,  13.096,   3.638,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:352, 177686796257315,    2.730,   22.000, 3900,  35.970, 102.111,  28.364,  29.445,  83.741,  23.261, 86,  0,   2.332,   7.034,   1.954,   4.976,  13.705,   3.807,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:469, 177687053963446,    2.847,   24.000, 3900,  35.591, 106.265,  29.518,  28.919,  87.116,  24.199, 85,  0,   2.413,   7.315,   2.032,   4.978,  14.286,   3.968,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:583, 177687305748540,    2.961,   29.000, 3600,  40.003, 110.827,  30.785,  33.363,  90.920,  25.256, 95,  0,   2.561,   7.608,   2.113,   5.074,  14.865,   4.129,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:746, 177687666322413,    3.124,   64.000, 3900,  37.989, 117.030,  32.508,  31.060,  95.993,  26.665, 88,  0,   3.158,   8.123,   2.256,   5.070,  15.693,   4.359,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:869, 177687937640101,    3.247,   25.000, 3900,  37.738, 121.667,  33.797,  30.900,  99.790,  27.719, 85,  0,   2.441,   8.423,   2.340,   4.994,  16.307,   4.530,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:26:977, 177688175983721,    3.355,   24.000, 3900,  38.650, 125.840,  34.955,  32.048, 103.249,  28.680, 86,  0,   2.439,   8.686,   2.413,   4.945,  16.840,   4.678,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:086, 177688416168500,    3.464,   24.000, 3900,  35.872, 129.742,  36.039,  29.162, 106.421,  29.561, 88,  0,   2.386,   8.946,   2.485,   5.008,  17.385,   4.829,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:192, 177688649912042,    3.570,   25.000, 3900,  36.849, 133.643,  37.123,  30.254, 109.624,  30.451, 86,  0,   2.450,   9.205,   2.557,   4.921,  17.906,   4.974,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:309, 177688908753066,    3.687,   21.000, 3900,  36.664, 137.941,  38.317,  30.116, 113.154,  31.432, 87,  0,   2.279,   9.472,   2.631,   5.007,  18.493,   5.137,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:411, 177689134702169,    3.789,   20.000, 3900,  36.307, 141.656,  39.349,  29.812, 116.205,  32.279, 88,  0,   2.275,   9.705,   2.696,   5.032,  19.008,   5.280,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:526, 177689388656802,    3.904,   22.000, 3900,  35.906, 145.786,  40.496,  29.183, 119.562,  33.212, 87,  0,   2.345,   9.975,   2.771,   5.048,  19.589,   5.441,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:643, 177689645832010,    4.021,   23.000, 3900,  36.526, 150.040,  41.678,  29.844, 123.038,  34.177, 89,  0,   2.354,  10.249,   2.847,   4.993,  20.170,   5.603,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:754, 177689890814548,    4.132,   22.000, 3900,  36.195, 154.056,  42.793,  29.697, 126.333,  35.092, 97,  0,   2.335,  10.508,   2.919,   4.954,  20.720,   5.755,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:860, 177690125979251,    4.238,   21.000, 3500,  34.464, 157.727,  43.813,  27.912, 129.305,  35.918, 94,  0,   2.312,  10.754,   2.987,   4.904,  21.242,   5.901,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:27:979, 177690387816520,    4.357,   33.000, 3900,  39.893, 162.457,  45.127,  33.319, 133.256,  37.016, 91,  0,   2.656,  11.069,   3.075,   4.936,  21.827,   6.063,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:095, 177690645187011,    4.473,   30.000, 3300,  40.802, 167.213,  46.448,  34.137, 137.236,  38.121, 99,  0,   2.652,  11.378,   3.161,   5.002,  22.410,   6.225,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:204, 177690883913467,    4.581,   31.000, 3000,  36.447, 171.154,  47.543,  29.456, 140.420,  39.006, 98,  0,   2.608,  11.660,   3.239,   4.978,  22.949,   6.375,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:320, 177691140991684,    4.698,   26.000, 3400,  35.148, 175.246,  48.679,  28.538, 143.743,  39.929, 96,  0,   2.455,  11.946,   3.318,   5.137,  23.547,   6.541,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:452, 177691432804226,    4.830,   35.000, 3100,  35.276, 179.908,  49.975,  28.544, 147.515,  40.977, 95,  0,   2.524,  12.280,   3.411,   4.978,  24.205,   6.723,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:587, 177691730308975,    4.965,   24.000, 3900,  37.632, 184.979,  51.383,  31.076, 151.703,  42.140, 92,  0,   2.452,  12.610,   3.503,   4.956,  24.872,   6.909,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:719, 177692023142099,    5.097,   25.000, 3900,  34.755, 189.588,  52.663,  28.022, 155.419,  43.172, 84,  0,   2.359,  12.923,   3.590,   4.935,  25.527,   7.091,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:835, 177692278287221,    5.213,   22.000, 3900,  34.221, 193.542,  53.762,  27.809, 158.632,  44.065, 86,  0,   2.322,  13.191,   3.664,   4.938,  26.097,   7.249,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:28:946, 177692523893372,    5.324,   24.000, 3900,  35.780, 197.522,  54.867,  29.372, 161.900,  44.972, 88,  0,   2.436,  13.462,   3.740,   4.973,  26.651,   7.403,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:073, 177692804054583,    5.451,   52.000, 3000,  40.652, 202.680,  56.300,  33.771, 166.185,  46.162, 95,  0,   2.906,  13.831,   3.842,   4.919,  27.275,   7.576,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:193, 177693069787005,    5.571,   22.000, 3900,  35.345, 206.934,  57.482,  28.584, 169.625,  47.118, 86,  0,   2.435,  14.124,   3.923,   4.928,  27.868,   7.741,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:318, 177693345417842,    5.696,   29.000, 3600,  37.961, 211.673,  58.798,  31.586, 173.568,  48.213, 92,  0,   2.493,  14.435,   4.010,   4.952,  28.486,   7.913,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:435, 177693603267641,    5.813,   23.000, 3900,  34.898, 215.748,  59.930,  28.213, 176.862,  49.128, 87,  0,   2.361,  14.711,   4.086,   4.916,  29.060,   8.072,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:562, 177693883250014,    5.940,   30.000, 3900,  40.180, 220.843,  61.345,  33.638, 181.128,  50.313, 88,  0,   2.566,  15.036,   4.177,   4.929,  29.685,   8.246,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:670, 177694121105730,    6.047,   23.000, 3900,  35.291, 224.645,  62.401,  28.674, 184.217,  51.171, 94,  0,   2.320,  15.286,   4.246,   4.878,  30.211,   8.392,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:779, 177694362171653,    6.157,   28.000, 3900,  38.621, 228.862,  63.573,  31.958, 187.706,  52.141, 90,  0,   2.574,  15.567,   4.324,   5.086,  30.766,   8.546,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:29:888, 177694602220293,    6.265,   28.000, 3900,  39.001, 233.102,  64.750,  32.039, 191.189,  53.108, 92,  0,   2.570,  15.847,   4.402,   5.018,  31.312,   8.698,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:004, 177694860555629,    6.382,   31.000, 3300,  40.517, 237.842,  66.067,  33.830, 195.147,  54.208, 99,  0,   2.736,  16.167,   4.491,   4.949,  31.891,   8.858,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:118, 177695111906462,    6.496,   23.000, 3900,  34.216, 241.737,  67.149,  27.840, 198.316,  55.088, 87,  0,   2.282,  16.427,   4.563,   4.959,  32.455,   9.015,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:254, 177695411822711,    6.632,   25.000, 3900,  38.649, 246.987,  68.607,  32.149, 202.683,  56.301, 91,  0,   2.492,  16.765,   4.657,   4.990,  33.133,   9.204,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:377, 177695682155998,    6.754,   23.000, 3900,  35.994, 251.394,  69.832,  29.117, 206.248,  57.291, 87,  0,   2.317,  17.049,   4.736,   4.942,  33.738,   9.372,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:486, 177695923930738,    6.864,   24.000, 3900,  37.194, 255.466,  70.963,  30.854, 209.627,  58.230, 88,  0,   2.410,  17.313,   4.809,   4.944,  34.279,   9.522,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:595, 177696164258696,    6.973,   24.000, 3900,  39.010, 259.712,  72.142,  32.403, 213.153,  59.209, 86,  0,   2.472,  17.582,   4.884,   4.956,  34.819,   9.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:710, 177696418798766,    7.088,   21.000, 3600,  33.695, 263.597,  73.221,  27.068, 216.274,  60.076, 94,  0,   2.262,  17.843,   4.956,   4.862,  35.379,   9.828,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:833, 177696689883200,    7.211,   20.000, 3900,  34.571, 267.841,  74.400,  28.121, 219.726,  61.035, 86,  0,   2.288,  18.123,   5.034,   4.900,  35.981,   9.995,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:30:958, 177696966748192,    7.336,   20.000, 3600,  35.174, 272.252,  75.625,  28.502, 223.300,  62.028, 94,  0,   2.323,  18.415,   5.115,   4.897,  36.595,  10.165,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:078, 177697230254790,    7.456,   28.000, 3900,  37.269, 276.699,  76.861,  30.854, 226.982,  63.051, 89,  0,   2.481,  18.711,   5.197,   4.901,  37.180,  10.328,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:201, 177697502290161,    7.579,   25.000, 3900,  35.232, 281.040,  78.067,  28.641, 230.511,  64.031, 91,  0,   2.382,  19.004,   5.279,   4.926,  37.786,  10.496,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:310, 177697743565473,    7.688,   22.000, 3900,  35.845, 284.957,  79.155,  29.317, 233.715,  64.921, 91,  0,   2.324,  19.258,   5.350,   4.933,  38.326,  10.646,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:428, 177698003444300,    7.806,   40.000, 3200,  37.234, 289.339,  80.372,  30.534, 237.308,  65.919, 95,  0,   2.606,  19.565,   5.435,   5.016,  38.916,  10.810,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:552, 177698276888397,    7.930,   40.000, 3900,  33.992, 293.549,  81.541,  27.076, 240.661,  66.850, 87,  0,   2.946,  19.930,   5.536,   4.971,  39.532,  10.981,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:672, 177698541825537,    8.050,   23.000, 3900,  37.452, 298.043,  82.790,  30.860, 244.364,  67.879, 90,  0,   2.365,  20.214,   5.615,   5.018,  40.134,  11.148,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:793, 177698810201790,    8.171,   23.000, 3900,  33.155, 302.073,  83.909,  26.557, 247.592,  68.776, 92,  0,   2.295,  20.493,   5.692,   5.024,  40.744,  11.318,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:31:911, 177699069885946,    8.289,   32.000, 3900,  40.416, 306.826,  85.229,  33.713, 251.557,  69.877, 90,  0,   2.660,  20.805,   5.779,   5.068,  41.340,  11.483,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:028, 177699327872315,    8.406,   32.000, 3800,  39.961, 311.495,  86.526,  33.036, 255.417,  70.949, 91,  0,   2.718,  21.123,   5.868,   5.064,  41.932,  11.648,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:137, 177699570217475,    8.515,   38.000, 3000,  35.731, 315.417,  87.616,  28.636, 258.560,  71.822, 96,  0,   2.809,  21.431,   5.953,   5.142,  42.496,  11.805,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:244, 177699805554623,    8.622,   25.000, 3900,  33.309, 318.967,  88.602,  26.864, 261.424,  72.618, 90,  0,   2.322,  21.679,   6.022,   5.090,  43.039,  11.955,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:352, 177700044347238,    8.730,   21.000, 3900,  34.183, 322.664,  89.629,  27.590, 264.407,  73.446, 87,  0,   2.305,  21.928,   6.091,   4.948,  43.574,  12.104,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:477, 177700318917802,    8.854,   23.000, 3700,  37.065, 327.273,  90.909,  30.319, 268.178,  74.494, 95,  0,   2.432,  22.230,   6.175,   4.938,  44.188,  12.274,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:595, 177700579544329,    8.972,   27.000, 3800,  33.526, 331.231,  92.008,  27.044, 271.370,  75.380, 94,  0,   2.435,  22.518,   6.255,   4.909,  44.767,  12.435,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:701, 177700815075986,    9.079,   23.000, 3900,  36.825, 335.159,  93.100,  30.359, 274.608,  76.280, 86,  0,   2.367,  22.770,   6.325,   4.917,  45.292,  12.581,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:820, 177701077694642,    9.198,   27.000, 3700,  39.779, 339.890,  94.414,  33.326, 278.572,  77.381, 98,  0,   2.512,  23.069,   6.408,   4.955,  45.881,  12.745,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:32:935, 177701331943345,    9.313,   27.000, 3600,  37.068, 344.158,  95.600,  29.859, 282.010,  78.336, 93,  0,   2.533,  23.361,   6.489,   5.137,  46.473,  12.909,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:062, 177701611987044,    9.440,   20.000, 3900,  32.924, 348.334,  96.759,  26.679, 285.394,  79.276, 86,  0,   2.273,  23.649,   6.569,   4.887,  47.093,  13.081,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:189, 177701892139745,    9.567,   23.000, 3900,  36.736, 352.995,  98.054,  30.129, 289.216,  80.338, 88,  0,   2.289,  23.940,   6.650,   4.934,  47.719,  13.255,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:315, 177702169845344,    9.693,   20.000, 3900,  36.137, 357.540,  99.317,  29.581, 292.937,  81.371, 87,  0,   2.304,  24.229,   6.730,   4.937,  48.340,  13.428,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:478, 177702529636254,    9.856,   34.000, 3500,  36.716, 363.523, 100.979,  30.194, 297.857,  82.738, 94,  0,   2.347,  24.612,   6.837,   4.921,  49.141,  13.650,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:601, 177702802031801,    9.979,   25.000, 3900,  35.615, 367.917, 102.199,  28.995, 301.434,  83.732, 97,  0,   2.423,  24.911,   6.920,   4.961,  49.753,  13.820,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:719, 177703061488573,   10.096,   23.000, 3900,  36.589, 372.216, 103.393,  29.964, 304.955,  84.710, 89,  0,   2.382,  25.190,   6.997,   4.919,  50.331,  13.981,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:836, 177703321062686,   10.214,   26.000, 3600,  38.264, 376.714, 104.643,  31.947, 308.711,  85.753, 98,  0,   2.466,  25.480,   7.078,   4.910,  50.909,  14.141,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:33:941, 177703552334238,   10.319,   55.000, 2900,  41.281, 381.038, 105.844,  34.154, 312.288,  86.747, 97,  0,   3.088,  25.804,   7.168,   4.997,  51.432,  14.287,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:061, 177703816696565,   10.438,   25.000, 3900,  35.249, 385.259, 107.016,  28.661, 315.720,  87.700, 85,  0,   2.461,  26.098,   7.250,   4.964,  52.026,  14.452,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:183, 177704087650448,   10.561,   27.000, 3500,  37.746, 389.891, 108.303,  30.953, 319.518,  88.755, 99,  0,   2.479,  26.403,   7.334,   4.959,  52.635,  14.621,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:294, 177704331068951,   10.671,   23.000, 3900,  36.880, 393.956, 109.432,  30.402, 322.870,  89.686, 88,  0,   2.399,  26.667,   7.408,   4.965,  53.182,  14.773,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:407, 177704581384853,   10.785,   22.000, 3900,  35.730, 398.007, 110.557,  29.237, 326.184,  90.607, 88,  0,   2.324,  26.931,   7.481,   4.952,  53.744,  14.929,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:516, 177704823691579,   10.895,   24.000, 3400,  37.915, 402.168, 111.713,  31.095, 329.596,  91.555, 99,  0,   2.433,  27.198,   7.555,   5.119,  54.306,  15.085,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:627, 177705066779493,   11.005,   42.000, 3100,  43.085, 406.911, 113.031,  36.327, 333.596,  92.666, 96,  0,   2.835,  27.510,   7.642,   4.942,  54.850,  15.236,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:739, 177705313467385,   11.116,   52.000, 3100,  37.671, 411.120, 114.200,  30.675, 337.023,  93.617, 94,  0,   3.074,  27.853,   7.737,   5.017,  55.410,  15.392,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:876, 177705617934271,   11.254,   26.000, 3900,  32.871, 415.653, 115.459,  26.165, 340.631,  94.620, 96,  0,   2.475,  28.194,   7.832,   4.986,  56.098,  15.583,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:34:994, 177705876620187,   11.371,   32.000, 3900,  34.490, 419.693, 116.582,  27.844, 343.893,  95.526, 88,  0,   2.656,  28.506,   7.918,   5.029,  56.687,  15.746,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:102, 177706115860365,   11.480,   31.000, 3900,  37.693, 423.777, 117.716,  31.144, 347.268,  96.463, 95,  0,   2.640,  28.792,   7.998,   5.010,  57.230,  15.897,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:211, 177706356043847,   11.589,   27.000, 3900,  37.977, 427.909, 118.863,  31.235, 350.665,  97.407, 88,  0,   2.404,  29.053,   8.070,   4.988,  57.772,  16.048,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:327, 177706611626689,   11.704,   23.000, 3900,  35.659, 432.036, 120.010,  28.970, 354.019,  98.338, 94,  0,   2.231,  29.311,   8.142,   4.990,  58.350,  16.208,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:452, 177706888083979,   11.830,   21.000, 3900,  33.153, 436.187, 121.163,  26.792, 357.373,  99.270, 85,  0,   2.111,  29.576,   8.215,   4.899,  58.963,  16.379,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:570, 177707150077828,   11.948,   20.000, 3900,  35.005, 440.341, 122.317,  28.785, 360.789, 100.219, 94,  0,   2.167,  29.833,   8.287,   4.894,  59.544,  16.540,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:693, 177707421431463,   12.071,   24.000, 3900,  36.601, 444.839, 123.566,  29.895, 364.462, 101.240, 87,  0,   2.294,  30.115,   8.365,   4.943,  60.152,  16.709,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:57:35:816, 177707692421340,   12.194,   19.000, 3900,  34.378, 449.058, 124.738,  27.848, 367.880, 102.189, 84,  0,   2.147,  30.378,   8.438,   4.948,  60.759,  16.877,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
