System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:59:51:540, 178007372103611,    0.116,   15.000, 3900,  29.393,   3.404,   0.946,  23.022,   2.667,   0.741, 85,  0,   1.808,   0.209,   0.058,   4.899,   0.567,   0.158,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:51:653, 178007620606758,    0.228,   26.000, 3900,  39.713,   7.874,   2.187,  32.845,   6.363,   1.768, 89,  0,   2.554,   0.497,   0.138,   5.409,   1.176,   0.327,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:51:767, 178007873740043,    0.343,   29.000, 3900,  40.999,  12.574,   3.493,  33.225,  10.172,   2.826, 87,  0,   2.811,   0.819,   0.228,   5.851,   1.847,   0.513,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:51:878, 178008117580775,    0.453,   22.000, 3900,  36.141,  16.566,   4.602,  29.394,  13.418,   3.727, 90,  0,   2.288,   1.072,   0.298,   5.192,   2.420,   0.672,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:51:988, 178008360171071,    0.563,   17.000, 3900,  34.184,  20.321,   5.645,  27.676,  16.459,   4.572, 86,  0,   2.030,   1.295,   0.360,   4.928,   2.962,   0.823,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:106, 178008621793747,    0.682,   24.000, 3900,  38.701,  24.907,   6.919,  32.051,  20.257,   5.627, 92,  0,   2.275,   1.564,   0.435,   4.954,   3.549,   0.986,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:210, 178008852055831,    0.786,   24.000, 3900,  32.973,  28.346,   7.874,  26.628,  23.033,   6.398, 92,  0,   2.277,   1.802,   0.501,   4.967,   4.067,   1.130,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:334, 178009124520237,    0.909,   33.000, 3900,  38.736,  33.125,   9.202,  31.720,  26.948,   7.485, 87,  0,   2.711,   2.136,   0.593,   5.480,   4.743,   1.317,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:450, 178009381447165,    1.026,   74.000, 3000,  42.679,  38.092,  10.581,  34.652,  30.980,   8.605, 96,  0,   3.604,   2.556,   0.710,   5.509,   5.384,   1.496,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:569, 178009644777945,    1.145,   28.000, 3600,  37.296,  42.540,  11.817,  30.578,  34.627,   9.618, 95,  0,   2.637,   2.870,   0.797,   5.093,   5.991,   1.664,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:59:52:694, 178009919026341,    1.269,   38.000, 3500,  39.373,  47.430,  13.175,  32.070,  38.610,  10.725, 92,  0,   3.032,   3.247,   0.902,   5.520,   6.677,   1.855,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
