System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:42:36:751, 175722550746341,    0.103,   40.000, 3900,  41.255,   4.245,   1.179,  34.676,   3.568,   0.991, 82,  0,   2.591,   0.267,   0.074,   4.832,   0.497,   0.138,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:36:869, 175722810720010,    0.221,   30.000, 3900,  39.742,   8.925,   2.479,  33.228,   7.481,   2.078, 93,  0,   2.408,   0.550,   0.153,   4.979,   1.083,   0.301,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:007, 175723115623464,    0.359,   37.000, 3900,  35.921,  13.885,   3.857,  29.340,  11.532,   3.203, 90,  0,   2.505,   0.896,   0.249,   4.872,   1.756,   0.488,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:137, 175723402606663,    0.489,   26.000, 3900,  37.844,  18.804,   5.223,  31.434,  15.618,   4.338, 87,  0,   2.340,   1.200,   0.333,   4.853,   2.387,   0.663,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:255, 175723662214122,    0.606,   20.000, 3800,  35.639,  22.994,   6.387,  29.035,  19.032,   5.287, 95,  0,   2.182,   1.457,   0.405,   4.860,   2.958,   0.822,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:380, 175723939143625,    0.732,   20.000, 3900,  33.825,  27.236,   7.566,  27.634,  22.498,   6.249, 86,  0,   2.103,   1.720,   0.478,   4.824,   3.563,   0.990,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:502, 175724208002943,    0.853,   22.000, 3900,  35.843,  31.601,   8.778,  29.291,  26.064,   7.240, 86,  0,   2.198,   1.988,   0.552,   4.910,   4.161,   1.156,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:617, 175724463370843,    0.969,   20.000, 3900,  34.929,  35.641,   9.900,  28.505,  29.361,   8.156, 87,  0,   2.140,   2.236,   0.621,   4.844,   4.722,   1.312,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:728, 175724706759690,    1.079,   19.000, 3900,  36.282,  39.640,  11.011,  30.006,  32.669,   9.075, 85,  0,   2.143,   2.472,   0.687,   4.846,   5.256,   1.460,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:843, 175724962408600,    1.195,   20.000, 3900,  34.025,  43.579,  12.105,  27.587,  35.863,   9.962, 90,  0,   2.115,   2.717,   0.755,   4.839,   5.816,   1.616,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:37:953, 175725203594179,    1.304,   20.000, 3900,  34.481,  47.346,  13.152,  28.254,  38.949,  10.819, 85,  0,   2.122,   2.949,   0.819,   4.841,   6.345,   1.762,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:38:069, 175725459809319,    1.420,   31.000, 3600,  42.734,  52.305,  14.529,  35.947,  43.120,  11.978, 98,  0,   2.737,   3.266,   0.907,   5.018,   6.927,   1.924,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:38:186, 175725718054659,    1.537,   39.000, 3900,  41.740,  57.187,  15.885,  35.098,  47.225,  13.118, 92,  0,   2.809,   3.595,   0.999,   4.897,   7.500,   2.083,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:42:38:300, 175725971481302,    1.652,   34.000, 3900,  43.544,  62.184,  17.273,  36.716,  51.439,  14.289, 90,  0,   2.699,   3.904,   1.085,   4.968,   8.070,   2.242,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
