System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
06:45:08:364, 176057312592409,    3.088,   22.000, 3900,  35.618, 116.486,  32.357,  28.900,  95.385,  26.496, 89,  0,   2.245,   8.081,   2.245,   4.960,  15.782,   4.384,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:08:484, 176057578838784,    3.209,   25.000, 3800,  36.512, 120.889,  33.580,  30.295,  99.038,  27.511, 95,  0,   2.233,   8.351,   2.320,   4.932,  16.376,   4.549,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:08:604, 176057842790710,    3.328,   22.000, 3900,  37.156, 125.330,  34.814,  30.283, 102.658,  28.516, 87,  0,   2.277,   8.623,   2.395,   5.047,  16.980,   4.717,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:08:715, 176058087918554,    3.439,   19.000, 3900,  33.576, 129.058,  35.849,  27.221, 105.680,  29.356, 97,  0,   2.046,   8.850,   2.458,   4.881,  17.521,   4.867,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:08:833, 176058348724704,    3.557,   36.000, 3400,  45.303, 134.409,  37.336,  37.974, 110.166,  30.602, 93,  0,   2.879,   9.190,   2.553,   5.532,  18.175,   5.049,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:08:948, 176058603055379,    3.673,   43.000, 3400,  39.851, 138.999,  38.611,  32.441, 113.903,  31.640, 93,  0,   3.051,   9.542,   2.650,   5.615,  18.822,   5.228,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:073, 176058877381863,    3.797,   33.000, 3600,  38.395, 143.769,  39.936,  31.683, 117.839,  32.733, 98,  0,   2.596,   9.864,   2.740,   5.112,  19.457,   5.405,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:181, 176059115995301,    3.905,   22.000, 2800,  31.296, 147.152,  40.875,  24.603, 120.498,  33.472, 98,  0,   2.187,  10.100,   2.806,   4.962,  19.993,   5.554,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:290, 176059356597547,    4.014,   28.000, 3200,  34.620, 150.924,  41.923,  28.073, 123.557,  34.321, 97,  0,   2.375,  10.359,   2.878,   4.997,  20.538,   5.705,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:399, 176059598340258,    4.123,   26.000, 3900,  37.642, 155.045,  43.068,  30.904, 126.940,  35.261, 86,  0,   2.399,  10.622,   2.951,   4.988,  21.084,   5.857,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:515, 176059854341263,    4.239,   21.000, 3900,  33.980, 158.985,  44.163,  27.588, 130.139,  36.150, 88,  0,   2.158,  10.872,   3.020,   4.894,  21.651,   6.014,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:633, 176060113841821,    4.357,   25.000, 3900,  38.060, 163.458,  45.405,  31.685, 133.863,  37.184, 91,  0,   2.309,  11.143,   3.095,   4.926,  22.230,   6.175,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:747, 176060366201752,    4.471,   18.000, 3900,  34.105, 167.356,  46.488,  27.373, 136.991,  38.053, 86,  0,   2.037,  11.376,   3.160,   5.010,  22.803,   6.334,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:09:873, 176060644246330,    4.597,   27.000, 3700,  36.047, 171.895,  47.749,  30.019, 140.771,  39.103, 98,  0,   2.193,  11.652,   3.237,   4.862,  23.415,   6.504,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:029, 176060988829414,    4.753,   26.000, 3800,  37.090, 177.684,  49.357,  30.605, 145.548,  40.430, 94,  0,   2.242,  12.002,   3.334,   4.855,  24.173,   6.715,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:140, 176061234152315,    4.864,   23.000, 3900,  38.302, 181.939,  50.539,  31.520, 149.050,  41.403, 93,  0,   2.266,  12.254,   3.404,   4.891,  24.716,   6.866,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:252, 176061480577425,    4.976,   24.000, 3900,  38.748, 186.264,  51.740,  32.492, 152.676,  42.410, 95,  0,   2.341,  12.515,   3.476,   4.907,  25.264,   7.018,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:381, 176061766976158,    5.106,   27.000, 3900,  39.347, 191.367,  53.158,  32.769, 156.926,  43.591, 90,  0,   2.405,  12.827,   3.563,   4.910,  25.901,   7.195,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:490, 176062006458472,    5.214,   53.000, 3200,  43.901, 196.129,  54.480,  37.262, 160.968,  44.713, 94,  0,   2.831,  13.134,   3.648,   4.918,  26.434,   7.343,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:610, 176062271496274,    5.334,   54.000, 3900,  42.832, 201.270,  55.908,  36.337, 165.330,  45.925, 89,  0,   2.669,  13.455,   3.737,   4.849,  27.016,   7.504,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:732, 176062542539339,    5.457,   25.000, 3100,  40.835, 206.283,  57.301,  34.158, 169.523,  47.090, 99,  0,   2.307,  13.738,   3.816,   4.960,  27.625,   7.674,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:846, 176062793193134,    5.570,   21.000, 3900,  32.885, 210.016,  58.338,  26.232, 172.500,  47.917, 86,  0,   2.176,  13.985,   3.885,   4.950,  28.187,   7.830,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:10:971, 176063069765444,    5.696,   19.000, 3900,  33.744, 214.243,  59.512,  27.405, 175.933,  48.870, 83,  0,   2.073,  14.245,   3.957,   4.880,  28.798,   7.999,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:097, 176063347936145,    5.822,   19.000, 3900,  34.319, 218.566,  60.713,  27.982, 179.458,  49.850, 85,  0,   2.066,  14.505,   4.029,   4.843,  29.408,   8.169,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:207, 176063590559311,    5.931,   20.000, 3900,  36.194, 222.543,  61.818,  29.801, 182.733,  50.759, 83,  0,   2.145,  14.740,   4.095,   4.867,  29.943,   8.318,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:332, 176063866720118,    6.057,   23.000, 3900,  36.500, 227.109,  63.086,  29.908, 186.474,  51.798, 89,  0,   2.257,  15.023,   4.173,   5.017,  30.571,   8.492,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:456, 176064140658221,    6.181,   25.000, 3900,  37.838, 231.803,  64.390,  31.438, 190.374,  52.882, 88,  0,   2.303,  15.309,   4.252,   4.894,  31.178,   8.660,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:562, 176064374572147,    6.287,   28.000, 3900,  39.085, 235.944,  65.540,  32.593, 193.827,  53.841, 90,  0,   2.310,  15.553,   4.320,   4.903,  31.697,   8.805,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:692, 176064660561681,    6.416,   22.000, 3400,  36.260, 240.640,  66.845,  29.896, 197.699,  54.916, 96,  0,   2.224,  15.841,   4.400,   4.884,  32.330,   8.981,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:821, 176064945663852,    6.545,   30.000, 3600,  40.399, 245.857,  68.294,  33.681, 202.048,  56.124, 96,  0,   2.379,  16.148,   4.486,   4.863,  32.958,   9.155,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:11:959, 176065249621452,    6.683,   30.000, 3900,  38.110, 251.103,  69.751,  31.769, 206.421,  57.339, 91,  0,   2.268,  16.461,   4.572,   4.888,  33.631,   9.342,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:100, 176065562177913,    6.824,   27.000, 3900,  36.705, 256.299,  71.194,  30.209, 210.698,  58.527, 88,  0,   2.193,  16.771,   4.659,   4.891,  34.323,   9.534,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:226, 176065839147183,    6.950,   26.000, 3200,  37.358, 260.985,  72.496,  31.123, 214.602,  59.612, 99,  0,   2.150,  17.041,   4.734,   4.829,  34.929,   9.702,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:335, 176066081769643,    7.060,   18.000, 3900,  34.317, 264.756,  73.543,  27.837, 217.661,  60.461, 86,  0,   2.071,  17.268,   4.797,   4.871,  35.464,   9.851,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:456, 176066348049269,    7.180,   22.000, 3900,  34.114, 268.870,  74.686,  27.683, 220.999,  61.389, 89,  0,   2.153,  17.528,   4.869,   4.855,  36.049,  10.014,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:568, 176066594516527,    7.292,   37.000, 3600,  46.297, 274.038,  76.122,  39.233, 225.378,  62.605, 95,  0,   2.848,  17.846,   4.957,   5.474,  36.661,  10.183,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:681, 176066845130524,    7.405,   42.000, 3700,  42.778, 278.893,  77.470,  35.217, 229.376,  63.715, 95,  0,   3.016,  18.188,   5.052,   5.517,  37.287,  10.357,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:789, 176067083002681,    7.513,   41.000, 3700,  43.143, 283.541,  78.761,  35.551, 233.206,  64.779, 93,  0,   2.830,  18.493,   5.137,   5.599,  37.890,  10.525,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:12:898, 176067322879340,    7.622,   36.000, 3500,  40.218, 287.910,  79.975,  32.958, 236.786,  65.774, 94,  0,   2.864,  18.804,   5.223,   5.622,  38.501,  10.695,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:023, 176067599932446,    7.747,   42.000, 3000,  37.919, 292.668,  81.297,  31.140, 240.694,  66.859, 96,  0,   2.507,  19.119,   5.311,   4.984,  39.126,  10.868,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:143, 176067865275899,    7.867,   26.000, 3500,  30.739, 296.362,  82.323,  24.270, 243.610,  67.669, 97,  0,   2.359,  19.402,   5.390,   4.886,  39.713,  11.031,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:256, 176068113502102,    7.980,   23.000, 3900,  36.873, 300.507,  83.474,  30.502, 247.039,  68.622, 89,  0,   2.243,  19.654,   5.460,   4.923,  40.267,  11.185,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:372, 176068369860011,    8.096,   23.000, 3900,  36.364, 304.729,  84.647,  29.919, 250.513,  69.587, 87,  0,   2.223,  19.912,   5.531,   4.833,  40.828,  11.341,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:486, 176068622701896,    8.211,   18.000, 3500,  33.411, 308.555,  85.710,  27.024, 253.608,  70.447, 98,  0,   2.113,  20.154,   5.598,   4.844,  41.382,  11.495,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:612, 176068899909293,    8.336,   20.000, 3600,  33.421, 312.751,  86.875,  27.140, 257.015,  71.393, 99,  0,   2.075,  20.415,   5.671,   4.850,  41.991,  11.664,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:722, 176069142571707,    8.446,   20.000, 3900,  35.471, 316.650,  87.958,  29.012, 260.203,  72.279, 92,  0,   2.139,  20.650,   5.736,   4.863,  42.526,  11.813,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:832, 176069385284518,    8.556,   18.000, 3900,  32.339, 320.204,  88.946,  26.174, 263.081,  73.078, 86,  0,   2.017,  20.872,   5.798,   4.841,  43.058,  11.960,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:13:957, 176069662110469,    8.681,   18.000, 3900,  33.637, 324.422,  90.117,  27.036, 266.470,  74.019, 83,  0,   2.072,  21.132,   5.870,   4.849,  43.666,  12.129,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:067, 176069905908341,    8.792,   19.000, 3900,  33.941, 328.169,  91.158,  27.733, 269.532,  74.870, 89,  0,   2.092,  21.363,   5.934,   4.845,  44.201,  12.278,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:177, 176070148389696,    8.902,   22.000, 3900,  35.807, 332.102,  92.250,  29.354, 272.756,  75.766, 86,  0,   2.151,  21.599,   6.000,   4.875,  44.736,  12.427,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:291, 176070400327126,    9.016,   22.000, 3900,  37.236, 336.350,  93.431,  30.820, 276.273,  76.742, 93,  0,   2.251,  21.856,   6.071,   4.997,  45.306,  12.585,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:405, 176070652222863,    9.130,   38.000, 3300,  42.558, 341.205,  94.779,  34.880, 280.252,  77.848, 98,  0,   2.935,  22.191,   6.164,   5.713,  45.958,  12.766,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:523, 176070911262331,    9.247,   38.000, 3700,  39.581, 345.849,  96.069,  32.476, 284.062,  78.906, 93,  0,   2.805,  22.520,   6.255,   5.518,  46.605,  12.946,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:648, 176071187780129,    9.372,   19.000, 3900,  33.091, 349.993,  97.220,  26.244, 287.349,  79.819, 87,  0,   2.163,  22.790,   6.331,   4.942,  47.224,  13.118,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:750, 176071413380223,    9.474,   19.000, 3900,  35.444, 353.615,  98.226,  29.126, 290.324,  80.646, 97,  0,   2.131,  23.008,   6.391,   4.882,  47.723,  13.256,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:859, 176071653452425,    9.583,   39.000, 3700,  42.787, 358.267,  99.519,  35.175, 294.149,  81.708, 93,  0,   2.998,  23.334,   6.482,   5.641,  48.336,  13.427,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:14:976, 176071913207437,    9.701,   28.000, 3600,  36.233, 362.529, 100.703,  29.390, 297.606,  82.668, 99,  0,   2.542,  23.633,   6.565,   5.312,  48.961,  13.600,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:093, 176072171554361,    9.818,   19.000, 3900,  32.918, 366.381, 101.772,  26.482, 300.705,  83.529, 86,  0,   2.102,  23.879,   6.633,   4.962,  49.542,  13.762,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:209, 176072425718555,    9.933,   40.000, 3300,  43.428, 371.380, 103.161,  36.443, 304.900,  84.694, 93,  0,   2.882,  24.211,   6.725,   5.197,  50.140,  13.928,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:326, 176072684430960,   10.050,   40.000, 3100,  41.287, 376.217, 104.505,  33.546, 308.830,  85.786, 98,  0,   3.006,  24.563,   6.823,   5.854,  50.826,  14.118,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:431, 176072916234829,   10.155,   37.000, 3700,  35.644, 379.959, 105.544,  28.311, 311.803,  86.612, 88,  0,   2.849,  24.862,   6.906,   5.588,  51.413,  14.281,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:546, 176073171311264,   10.271,   41.000, 3100,  37.383, 384.278, 106.744,  30.556, 315.333,  87.592, 95,  0,   2.491,  25.150,   6.986,   4.915,  51.980,  14.439,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:656, 176073413120605,   10.380,   36.000, 3700,  36.167, 388.239, 107.844,  29.462, 318.559,  88.489, 91,  0,   2.782,  25.455,   7.071,   5.193,  52.549,  14.597,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:764, 176073651675934,   10.488,   38.000, 3200,  41.450, 392.717, 109.088,  33.954, 322.227,  89.508, 94,  0,   2.811,  25.758,   7.155,   5.483,  53.141,  14.761,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:875, 176073897018926,   10.599,   18.000, 3900,  33.732, 396.465, 110.129,  27.078, 325.236,  90.343, 89,  0,   2.092,  25.991,   7.220,   5.009,  53.698,  14.916,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:15:989, 176074149572441,   10.714,   20.000, 3900,  34.554, 400.418, 111.227,  28.325, 328.476,  91.243, 87,  0,   2.151,  26.237,   7.288,   4.885,  54.257,  15.071,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:097, 176074388176432,   10.822,   18.000, 3900,  33.210, 404.006, 112.224,  26.903, 331.383,  92.051, 96,  0,   2.047,  26.458,   7.349,   4.852,  54.781,  15.217,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:214, 176074646737935,   10.939,   22.000, 3900,  38.015, 408.458, 113.461,  31.646, 335.089,  93.080, 88,  0,   2.208,  26.716,   7.421,   4.835,  55.347,  15.374,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:346, 176074937785507,   11.071,   30.000, 3200,  39.302, 413.639, 114.900,  32.765, 339.408,  94.280, 97,  0,   2.301,  27.020,   7.505,   4.847,  55.986,  15.552,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:487, 176075249626245,   11.212,   20.000, 3900,  33.631, 418.388, 116.219,  27.187, 343.248,  95.347, 87,  0,   2.165,  27.326,   7.590,   4.864,  56.673,  15.743,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:598, 176075492838654,   11.322,   21.000, 3900,  34.890, 422.232, 117.287,  28.724, 346.411,  96.225, 94,  0,   2.246,  27.573,   7.659,   4.896,  57.212,  15.892,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:739, 176075805208826,   11.463,   26.000, 3900,  38.122, 427.625, 118.785,  31.359, 350.848,  97.458, 88,  0,   2.429,  27.917,   7.755,   4.891,  57.904,  16.085,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:16:856, 176076063656995,   11.581,   22.000, 3500,  36.331, 431.877, 119.966,  29.881, 354.346,  98.429, 96,  0,   2.292,  28.185,   7.829,   4.878,  58.475,  16.243,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:17:037, 176076463163804,   11.761,   31.000, 3900,  36.586, 438.497, 121.805,  30.108, 359.793,  99.943, 90,  0,   2.206,  28.584,   7.940,   4.889,  59.360,  16.489,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:17:153, 176076719838857,   11.878,   21.000, 3900,  36.874, 442.783, 122.995,  30.518, 363.341, 100.928, 87,  0,   2.208,  28.841,   8.011,   4.897,  59.929,  16.647,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:17:268, 176076972883695,   11.992,   20.000, 3500,  35.881, 446.895, 124.138,  29.387, 366.708, 101.863, 99,  0,   2.136,  29.086,   8.079,   4.865,  60.487,  16.802,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:17:378, 176077215289870,   12.102,   20.000, 3900,  34.779, 450.714, 125.198,  28.743, 369.864, 102.740, 88,  0,   2.122,  29.318,   8.144,   4.875,  61.022,  16.950,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
06:45:17:488, 176077457717000,   12.212,   18.000, 3900,  31.022, 454.120, 126.144,  24.287, 372.531, 103.481, 91,  0,   2.046,  29.543,   8.206,   4.981,  61.569,  17.102,  45.000,  78.000,   0.000,   0.000,   0.000,99999999,   0.000
